19.01薄雲	OH_OO渋谷源氏	310	320	B	冬	冬	フユ	名詞-普通名詞-副詞可能			フユ	和
19.01薄雲	OH_OO渋谷源氏	1260	1270	I	所	所	トコロ	名詞-普通名詞-副詞可能			トコロ	和
19.01薄雲	OH_OO渋谷源氏	1270	1290	I	多く	多い	オオイ	形容詞-一般	文語形容詞-ク	連用形-一般	オーク	和
19.01薄雲	OH_OO渋谷源氏	1290	1300	I	心	心	ココロ	名詞-普通名詞-サ変可能			ココロ	和
19.01薄雲	OH_OO渋谷源氏	1300	1310	I	見	見る	ミル	動詞-非自立可能	文語上一段-マ行	連用形-一般	ミ	和
19.01薄雲	OH_OO渋谷源氏	1310	1330	I	果て	果てる	ハテル	動詞-非自立可能	文語下二段-タ行	未然形-一般	ハテ	和
19.01薄雲	OH_OO渋谷源氏	1330	1340	I	む	む	ム	助動詞	文語助動詞-ム	連体形-一般	ム	和
19.01薄雲	OH_OO渋谷源氏	1340	1350	I	も	も	モ	助詞-係助詞			モ	和
19.01薄雲	OH_OO渋谷源氏	1350	1360	I	、	、		補助記号-読点				記号
19.01薄雲	OH_OO渋谷源氏	1360	1400	I	残りなき	残り無い	ノコリナイ	形容詞-一般	文語形容詞-ク	連体形-一般	ノコリナキ	和
19.01薄雲	OH_OO渋谷源氏	1400	1420	I	心地	心地	ココチ	名詞-普通名詞-一般			ココチ	和
19.01薄雲	OH_OO渋谷源氏	1420	1430	I	す	為る	スル	動詞-非自立可能	文語サ行変格	終止形-一般	ス	和
19.01薄雲	OH_OO渋谷源氏	1430	1450	I	べき	べし	ベシ	助動詞	文語助動詞-ベシ	連体形-一般	ベキ	和
19.01薄雲	OH_OO渋谷源氏	1450	1460	I	を	を	ヲ	助詞-格助詞			オ	和
19.01薄雲	OH_OO渋谷源氏	1460	1470	I	、	、		補助記号-読点				記号
19.01薄雲	OH_OO渋谷源氏	1470	1500	I	いかに	如何に	イカニ	副詞			イカニ	和
19.01薄雲	OH_OO渋谷源氏	1500	1520	I	言ひ	言う	イウ	動詞-一般	文語四段-ハ行	連用形-一般	イー	和
19.01薄雲	OH_OO渋谷源氏	1520	1530	I	て	て	テ	助詞-接続助詞			テ	和
19.01薄雲	OH_OO渋谷源氏	1530	1540	I	か	か	カ	助詞-係助詞			カ	和
19.01薄雲	OH_OO渋谷源氏	1540	1550	I	」	」		補助記号-括弧閉				記号
19.01薄雲	OH_OO渋谷源氏	1550	1570	I	など	など	ナド	助詞-副助詞			ナド	和
19.01薄雲	OH_OO渋谷源氏	1570	1590	I	いふ	言う	イウ	動詞-一般	文語四段-ハ行	連体形-一般	イウ	和
19.01薄雲	OH_OO渋谷源氏	1590	1610	I	やう	様	ヨウ	名詞-普通名詞-形状詞可能			ヨー	漢
19.01薄雲	OH_OO渋谷源氏	1610	1620	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
19.01薄雲	OH_OO渋谷源氏	1620	1640	I	思ひ	思う	オモウ	動詞-一般	文語四段-ハ行	連用形-一般	オモイ	和
19.01薄雲	OH_OO渋谷源氏	1640	1660	I	乱れ	乱れる	ミダレル	動詞-一般	文語下二段-ラ行	連用形-一般	ミダレ	和
19.01薄雲	OH_OO渋谷源氏	1660	1680	I	たり	たり	タリ	助動詞	文語助動詞-タリ-完了	終止形-一般	タリ	和
19.01薄雲	OH_OO渋谷源氏	1680	1690	I	。	。		補助記号-句点				記号
19.01薄雲	OH_OO渋谷源氏	1690	1700	B	「	「		補助記号-括弧開				記号
19.01薄雲	OH_OO渋谷源氏	1700	1720	I	さら	然る	サル	動詞-一般	文語ラ行変格	未然形-一般	サラ	和
19.01薄雲	OH_OO渋谷源氏	1720	1730	I	ば	ば	バ	助詞-接続助詞			バ	和
19.01薄雲	OH_OO渋谷源氏	1730	1740	I	，	，		補助記号-読点				記号
19.01薄雲	OH_OO渋谷源氏	1740	1750	I	こ	是	コ	代名詞			コ	和
19.01薄雲	OH_OO渋谷源氏	1750	1760	I	の	の	ノ	助詞-格助詞			ノ	和
19.01薄雲	OH_OO渋谷源氏	1760	1770	I	若	若	ワカ	名詞-普通名詞-一般			ワカ	和
19.01薄雲	OH_OO渋谷源氏	1770	1780	I	君	君	ギミ	接尾辞-名詞的-一般			ギミ	和
19.01薄雲	OH_OO渋谷源氏	1780	1790	I	を	を	ヲ	助詞-格助詞			オ	和
19.01薄雲	OH_OO渋谷源氏	1790	1800	I	。	。		補助記号-句点				記号
19.01薄雲	OH_OO渋谷源氏	1800	1830	B	かくて	斯くて	カクテ	副詞			カクテ	和
19.01薄雲	OH_OO渋谷源氏	1830	1850	I	のみ	のみ	ノミ	助詞-副助詞			ノミ	和
19.01薄雲	OH_OO渋谷源氏	1850	1860	I	は	は	ハ	助詞-係助詞			ワ	和
19.01薄雲	OH_OO渋谷源氏	1860	1870	I	、	、		補助記号-読点				記号
19.01薄雲	OH_OO渋谷源氏	1870	1900	I	便なき	便無い	ビンナイ	形容詞-一般	文語形容詞-ク	連体形-一般	ビンナキ	混
19.01薄雲	OH_OO渋谷源氏	1900	1920	I	こと	事	コト	名詞-普通名詞-一般			コト	和
19.01薄雲	OH_OO渋谷源氏	1920	1940	I	なり	なり	ナリ	助動詞	文語助動詞-ナリ-断定	終止形-一般	ナリ	和
19.01薄雲	OH_OO渋谷源氏	1940	1950	I	。	。		補助記号-句点				記号
19.01薄雲	OH_OO渋谷源氏	1950	1970	B	思ふ	思う	オモウ	動詞-一般	文語四段-ハ行	連体形-一般	オモウ	和
19.01薄雲	OH_OO渋谷源氏	1970	1980	I	心	心	ココロ	名詞-普通名詞-サ変可能			ココロ	和
19.01薄雲	OH_OO渋谷源氏	1980	2000	I	あれ	有る	アル	動詞-非自立可能	文語ラ行変格	已然形-一般	アレ	和
19.01薄雲	OH_OO渋谷源氏	2000	2010	I	ば	ば	バ	助詞-接続助詞			バ	和
19.01薄雲	OH_OO渋谷源氏	2010	2020	I	、	、		補助記号-読点				記号
19.01薄雲	OH_OO渋谷源氏	2020	2080	I	かたじけなし	忝い	カタジケナイ	形容詞-一般	文語形容詞-ク	終止形-一般	カタジケナシ	和
19.01薄雲	OH_OO渋谷源氏	2080	2090	I	。	。		補助記号-句点				記号
19.01薄雲	OH_OO渋谷源氏	2090	2100	B	対	対	タイ	名詞-普通名詞-一般			タイ	漢
19.01薄雲	OH_OO渋谷源氏	2100	2110	I	に	に	ニ	助詞-格助詞			ニ	和
19.01薄雲	OH_OO渋谷源氏	2110	2130	I	聞き	聞く	キク	動詞-一般	文語四段-カ行	連用形-一般	キキ	和
19.01薄雲	OH_OO渋谷源氏	2130	2150	I	置き	置く	オク	動詞-非自立可能	文語四段-カ行	連用形-一般	オキ	和
19.01薄雲	OH_OO渋谷源氏	2150	2160	I	て	て	テ	助詞-接続助詞			テ	和
19.01薄雲	OH_OO渋谷源氏	2160	2170	I	、	、		補助記号-読点				記号
19.01薄雲	OH_OO渋谷源氏	2170	2180	I	常	常	ツネ	名詞-普通名詞-一般			ツネ	和
19.01薄雲	OH_OO渋谷源氏	2180	2190	I	に	に	ニ	助詞-格助詞			ニ	和
19.01薄雲	OH_OO渋谷源氏	2190	2220	I	ゆかし	床しい	ユカシイ	形容詞-一般	文語形容詞-シク	語幹-一般	ユカシ	和
19.01薄雲	OH_OO渋谷源氏	2220	2240	I	がる	がる	ガル	接尾辞-動詞的	文語四段-ラ行	連体形-一般	ガル	和
19.01薄雲	OH_OO渋谷源氏	2240	2250	I	を	を	ヲ	助詞-格助詞			オ	和
19.01薄雲	OH_OO渋谷源氏	2250	2260	I	、	、		補助記号-読点				記号
19.01薄雲	OH_OO渋谷源氏	2260	2290	I	しばし	暫し	シバシ	副詞			シバシ	和
19.01薄雲	OH_OO渋谷源氏	2290	2300	I	見	見る	ミル	動詞-非自立可能	文語上一段-マ行	連用形-一般	ミ	和
19.01薄雲	OH_OO渋谷源氏	2300	2330	I	ならは	習う	ナラウ	動詞-一般	文語四段-ハ行	未然形-一般	ナラワ	和
19.01薄雲	OH_OO渋谷源氏	2330	2350	I	させ	させる	サセル	助動詞	文語下二段-サ行	連用形-一般	サセ	和
19.01薄雲	OH_OO渋谷源氏	2350	2360	I	て	て	テ	助詞-接続助詞			テ	和
19.01薄雲	OH_OO渋谷源氏	2360	2370	I	、	、		補助記号-読点				記号
19.01薄雲	OH_OO渋谷源氏	2370	2390	I	袴着	袴着	ハカマギ	名詞-普通名詞-一般			ハカマギ	和
19.01薄雲	OH_OO渋谷源氏	2390	2400	I	の	の	ノ	助詞-格助詞			ノ	和
19.01薄雲	OH_OO渋谷源氏	2400	2410	I	事	事	コト	名詞-普通名詞-一般			コト	和
19.01薄雲	OH_OO渋谷源氏	2410	2430	I	など	など	ナド	助詞-副助詞			ナド	和
19.01薄雲	OH_OO渋谷源氏	2430	2440	I	も	も	モ	助詞-係助詞			モ	和
19.01薄雲	OH_OO渋谷源氏	2440	2450	I	、	、		補助記号-読点				記号
19.01薄雲	OH_OO渋谷源氏	2450	2460	I	人	人	ヒト	名詞-普通名詞-一般			ヒト	和
19.01薄雲	OH_OO渋谷源氏	2460	2480	I	知れ	知れる	シレル	動詞-一般	文語下二段-ラ行	未然形-一般	シレ	和
19.01薄雲	OH_OO渋谷源氏	2480	2490	I	ぬ	ず	ズ	助動詞	文語助動詞-ズ	連体形-一般	ヌ	和
19.01薄雲	OH_OO渋谷源氏	2490	2510	I	さま	様	サマ	名詞-普通名詞-一般			サマ	和
19.01薄雲	OH_OO渋谷源氏	2510	2530	I	なら	なり	ナリ	助動詞	文語助動詞-ナリ-断定	未然形-一般	ナラ	和
19.01薄雲	OH_OO渋谷源氏	2530	2540	I	ず	ず	ズ	助動詞	文語助動詞-ズ	連用形-一般	ズ	和
19.01薄雲	OH_OO渋谷源氏	2540	2550	I	し	為る	スル	動詞-非自立可能	文語サ行変格	連用形-一般	シ	和
19.01薄雲	OH_OO渋谷源氏	2550	2570	I	なさ	成す	ナス	動詞-一般	文語四段-サ行	未然形-一般	ナサ	和
19.01薄雲	OH_OO渋谷源氏	2570	2580	I	む	む	ム	助動詞	文語助動詞-ム	終止形-一般	ム	和
19.01薄雲	OH_OO渋谷源氏	2580	2590	I	と	と	ト	助詞-格助詞			ト	和
19.01薄雲	OH_OO渋谷源氏	2590	2610	I	なむ	なむ	ナム	助詞-係助詞			ナン	和
19.01薄雲	OH_OO渋谷源氏	2610	2630	I	思ふ	思う	オモウ	動詞-一般	文語四段-ハ行	連体形-一般	オモウ	和
19.01薄雲	OH_OO渋谷源氏	2630	2640	I	」	」		補助記号-括弧閉				記号
19.01薄雲	OH_OO渋谷源氏	2640	2650	B	と	と	ト	助詞-格助詞			ト	和
19.01薄雲	OH_OO渋谷源氏	2650	2660	I	，	，		補助記号-読点				記号
19.01薄雲	OH_OO渋谷源氏	2660	2700	I	まめやか	まめやか	マメヤカ	形状詞-一般			マメヤカ	和
19.01薄雲	OH_OO渋谷源氏	2700	2710	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
19.01薄雲	OH_OO渋谷源氏	2710	2740	I	語らひ	語らう	カタラウ	動詞-一般	文語四段-ハ行	連用形-一般	カタライ	和
19.01薄雲	OH_OO渋谷源氏	2740	2770	I	たまふ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	終止形-一般	タマウ	和
19.01薄雲	OH_OO渋谷源氏	2770	2780	I	。	。		補助記号-句点				記号
19.01薄雲	OH_OO渋谷源氏	2780	2790	B	「	「		補助記号-括弧開				記号
19.01薄雲	OH_OO渋谷源氏	2790	2800	I	さ	然	サ	副詞			サ	和
19.01薄雲	OH_OO渋谷源氏	2800	2820	I	思す	思す	オボス	動詞-一般	文語四段-サ行	終止形-一般	オボス	和
19.01薄雲	OH_OO渋谷源氏	2820	2840	I	らむ	らむ	ラム	助動詞	文語助動詞-ラム	連体形-一般	ラム	和
19.01薄雲	OH_OO渋谷源氏	2840	2850	I	」	」		補助記号-括弧閉				記号
19.01薄雲	OH_OO渋谷源氏	2850	2860	I	と	と	ト	助詞-格助詞			ト	和
19.01薄雲	OH_OO渋谷源氏	2860	2880	I	思ひ	思う	オモウ	動詞-一般	文語四段-ハ行	連用形-一般	オモイ	和
19.01薄雲	OH_OO渋谷源氏	2880	2910	I	わたる	渡る	ワタル	動詞-非自立可能	文語四段-ラ行	連体形-一般	ワタル	和
19.01薄雲	OH_OO渋谷源氏	2910	2930	I	こと	事	コト	名詞-普通名詞-一般			コト	和
19.01薄雲	OH_OO渋谷源氏	2930	2950	I	なれ	なり	ナリ	助動詞	文語助動詞-ナリ-断定	已然形-一般	ナレ	和
19.01薄雲	OH_OO渋谷源氏	2950	2960	I	ば	ば	バ	助詞-接続助詞			バ	和
19.01薄雲	OH_OO渋谷源氏	2960	2970	I	、	、		補助記号-読点				記号
19.01薄雲	OH_OO渋谷源氏	2970	3000	I	いとど	いとど	イトド	副詞			イトド	和
19.01薄雲	OH_OO渋谷源氏	3000	3010	I	胸	胸	ムネ	名詞-普通名詞-一般			ムネ	和
19.01薄雲	OH_OO渋谷源氏	3010	3040	I	つぶれ	潰れる	ツブレル	動詞-一般	文語下二段-ラ行	連用形-一般	ツブレ	和
19.01薄雲	OH_OO渋谷源氏	3040	3050	I	ぬ	ぬ	ヌ	助動詞	文語助動詞-ヌ	終止形-一般	ヌ	和
19.01薄雲	OH_OO渋谷源氏	3050	3060	I	。	。		補助記号-句点				記号
19.01薄雲	OH_OO渋谷源氏	3060	3070	B	「	「		補助記号-括弧開				記号
19.01薄雲	OH_OO渋谷源氏	3070	3090	I	改め	改める	アラタメル	動詞-一般	文語下二段-マ行	連用形-一般	アラタメ	和
19.01薄雲	OH_OO渋谷源氏	3090	3100	I	て	て	テ	助詞-接続助詞			テ	和
19.01薄雲	OH_OO渋谷源氏	3100	3160	I	やむごとなき	やんごとない	ヤンゴトナイ	形容詞-一般	文語形容詞-ク	連体形-一般	ヤンゴトナキ	和
19.01薄雲	OH_OO渋谷源氏	3160	3170	I	方	方	カタ	名詞-普通名詞-助数詞可能			カタ	和
19.01薄雲	OH_OO渋谷源氏	3170	3180	I	に	に	ニ	助詞-格助詞			ニ	和
19.01薄雲	OH_OO渋谷源氏	3180	3200	I	もて	以て	モテ	接頭辞			モテ	和
19.01薄雲	OH_OO渋谷源氏	3200	3220	I	なさ	成す	ナス	動詞-一般	文語四段-サ行	未然形-一般	ナサ	和
19.01薄雲	OH_OO渋谷源氏	3220	3230	I	れ	れる	レル	助動詞	文語下二段-ラ行	連用形-一般	レ	和
19.01薄雲	OH_OO渋谷源氏	3230	3260	I	たまふ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	終止形-一般	タマウ	和
19.01薄雲	OH_OO渋谷源氏	3260	3280	I	とも	とも	トモ	助詞-接続助詞			トモ	和
19.01薄雲	OH_OO渋谷源氏	3280	3290	I	、	、		補助記号-読点				記号
19.01薄雲	OH_OO渋谷源氏	3290	3300	I	人	人	ヒト	名詞-普通名詞-一般			ヒト	和
19.01薄雲	OH_OO渋谷源氏	3300	3310	I	の	の	ノ	助詞-格助詞			ノ	和
19.01薄雲	OH_OO渋谷源氏	3310	3330	I	漏り	漏る	モル	動詞-一般	文語四段-ラ行	連用形-一般	モリ	和
19.01薄雲	OH_OO渋谷源氏	3330	3350	I	聞か	聞く	キク	動詞-一般	文語四段-カ行	未然形-一般	キカ	和
19.01薄雲	OH_OO渋谷源氏	3350	3360	I	む	む	ム	助動詞	文語助動詞-ム	連体形-一般	ム	和
19.01薄雲	OH_OO渋谷源氏	3360	3380	I	こと	事	コト	名詞-普通名詞-一般			コト	和
19.01薄雲	OH_OO渋谷源氏	3380	3390	I	は	は	ハ	助詞-係助詞			ワ	和
19.01薄雲	OH_OO渋谷源氏	3390	3400	I	、	、		補助記号-読点				記号
19.01薄雲	OH_OO渋谷源氏	3400	3440	I	なかなか	中々	ナカナカ	形状詞-一般			ナカナカ	和
19.01薄雲	OH_OO渋谷源氏	3440	3450	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
19.01薄雲	OH_OO渋谷源氏	3450	3460	I	や	や	ヤ	助詞-係助詞			ヤ	和
19.01薄雲	OH_OO渋谷源氏	3460	3470	I	、	、		補助記号-読点				記号
19.01薄雲	OH_OO渋谷源氏	3470	3510	I	つくろひ	繕う	ツクロウ	動詞-一般	文語四段-ハ行	連用形-一般	ツクロイ	和
19.01薄雲	OH_OO渋谷源氏	3510	3540	I	がたく	難い	ガタイ	接尾辞-形容詞的	文語形容詞-ク	連用形-一般	ガタク	和
19.01薄雲	OH_OO渋谷源氏	3540	3560	I	思さ	思す	オボス	動詞-一般	文語四段-サ行	未然形-一般	オボサ	和
19.01薄雲	OH_OO渋谷源氏	3560	3570	I	れ	れる	レル	助動詞	文語下二段-ラ行	未然形-一般	レ	和
19.01薄雲	OH_OO渋谷源氏	3570	3580	I	む	む	ム	助動詞	文語助動詞-ム	連体形-一般	ム	和
19.01薄雲	OH_OO渋谷源氏	3580	3590	I	」	」		補助記号-括弧閉				記号
19.01薄雲	OH_OO渋谷源氏	3590	3610	B	とて	とて	トテ	助詞-格助詞			トテ	和
19.01薄雲	OH_OO渋谷源氏	3610	3620	I	，	，		補助記号-読点				記号
19.01薄雲	OH_OO渋谷源氏	3620	3640	I	放ち	放つ	ハナツ	動詞-一般	文語四段-タ行	連用形-一般	ハナチ	和
19.01薄雲	OH_OO渋谷源氏	3640	3670	I	がたく	難い	ガタイ	接尾辞-形容詞的	文語形容詞-ク	連用形-一般	ガタク	和
19.01薄雲	OH_OO渋谷源氏	3670	3690	I	思ひ	思う	オモウ	動詞-一般	文語四段-ハ行	連用形-一般	オモイ	和
19.01薄雲	OH_OO渋谷源氏	3690	3710	I	たる	たり	タリ	助動詞	文語助動詞-タリ-完了	連体形-一般	タル	和
19.01薄雲	OH_OO渋谷源氏	3710	3720	I	、	、		補助記号-読点				記号
19.01薄雲	OH_OO渋谷源氏	3720	3760	I	ことわり	理	コトワリ	名詞-普通名詞-一般			コトワリ	和
19.01薄雲	OH_OO渋谷源氏	3760	3770	I	に	に	ニ	助詞-格助詞			ニ	和
19.01薄雲	OH_OO渋谷源氏	3770	3780	I	は	は	ハ	助詞-係助詞			ワ	和
19.01薄雲	OH_OO渋谷源氏	3780	3800	I	あれ	有る	アル	動詞-非自立可能	文語ラ行変格	已然形-一般	アレ	和
19.01薄雲	OH_OO渋谷源氏	3800	3810	I	ど	ど	ド	助詞-接続助詞			ド	和
19.01薄雲	OH_OO渋谷源氏	3810	3820	I	、	、		補助記号-読点				記号
19.01薄雲	OH_OO渋谷源氏	3820	3830	B	「	「		補助記号-括弧開				記号
19.01薄雲	OH_OO渋谷源氏	3830	3900	I	うしろやすから	後ろ安い	ウシロヤスイ	形容詞-一般	文語形容詞-ク	未然形-補助	ウシロヤスカラ	和
19.01薄雲	OH_OO渋谷源氏	3900	3910	I	ぬ	ず	ズ	助動詞	文語助動詞-ズ	連体形-一般	ヌ	和
19.01薄雲	OH_OO渋谷源氏	3910	3920	I	方	方	カタ	名詞-普通名詞-助数詞可能			カタ	和
19.01薄雲	OH_OO渋谷源氏	3920	3930	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
19.01薄雲	OH_OO渋谷源氏	3930	3940	I	や	や	ヤ	助詞-係助詞			ヤ	和
19.01薄雲	OH_OO渋谷源氏	3940	3960	I	など	など	ナド	助詞-副助詞			ナド	和
19.01薄雲	OH_OO渋谷源氏	3960	3970	I	は	は	ハ	助詞-係助詞			ワ	和
19.01薄雲	OH_OO渋谷源氏	3970	3980	I	、	、		補助記号-読点				記号
19.01薄雲	OH_OO渋谷源氏	3980	3990	I	な	な	ナ	副詞			ナ	和
19.01薄雲	OH_OO渋谷源氏	3990	4010	I	疑ひ	疑う	ウタガウ	動詞-一般	文語四段-ハ行	連用形-一般	ウタガイ	和
19.01薄雲	OH_OO渋谷源氏	4010	4040	I	たまひ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	連用形-一般	タマイ	和
19.01薄雲	OH_OO渋谷源氏	4040	4050	I	そ	そ	ソ	助詞-終助詞			ソ	和
19.01薄雲	OH_OO渋谷源氏	4050	4060	I	。	。		補助記号-句点				記号
19.01薄雲	OH_OO渋谷源氏	4060	4090	B	かしこ	彼処	カシコ	代名詞			カシコ	和
19.01薄雲	OH_OO渋谷源氏	4090	4100	I	に	に	ニ	助詞-格助詞			ニ	和
19.01薄雲	OH_OO渋谷源氏	4100	4110	I	は	は	ハ	助詞-係助詞			ワ	和
19.01薄雲	OH_OO渋谷源氏	4110	4120	I	、	、		補助記号-読点				記号
19.01薄雲	OH_OO渋谷源氏	4120	4130	I	年	年	トシ	名詞-普通名詞-副詞可能			トシ	和
19.01薄雲	OH_OO渋谷源氏	4130	4140	I	経	経る	ヘル	動詞-一般	文語下二段-ハ行	連用形-一般	ヘ	和
19.01薄雲	OH_OO渋谷源氏	4140	4160	I	ぬれ	ぬ	ヌ	助動詞	文語助動詞-ヌ	已然形-一般	ヌレ	和
19.01薄雲	OH_OO渋谷源氏	4160	4170	I	ど	ど	ド	助詞-接続助詞			ド	和
19.01薄雲	OH_OO渋谷源氏	4170	4180	I	、	、		補助記号-読点				記号
