40.02御法	OH_OO渋谷源氏	280	290	B	秋	秋	アキ	名詞-普通名詞-副詞可能			アキ	和
40.02御法	OH_OO渋谷源氏	1350	1360	I	、	、		補助記号-読点				記号
40.02御法	OH_OO渋谷源氏	1360	1370	I	今	今	イマ	名詞-普通名詞-副詞可能			イマ	和
40.02御法	OH_OO渋谷源氏	1370	1400	I	しばし	暫し	シバシ	副詞			シバシ	和
40.02御法	OH_OO渋谷源氏	1400	1410	I	は	は	ハ	助詞-係助詞			ワ	和
40.02御法	OH_OO渋谷源氏	1410	1430	I	御覧	御覧	ゴラン	名詞-普通名詞-一般			ゴラン	漢
40.02御法	OH_OO渋谷源氏	1430	1450	I	ぜよ	為る	スル	動詞-非自立可能	文語サ行変格	命令形	ゼヨ	和
40.02御法	OH_OO渋谷源氏	1450	1460	I	と	と	ト	助詞-格助詞			ト	和
40.02御法	OH_OO渋谷源氏	1460	1470	I	も	も	モ	助詞-係助詞			モ	和
40.02御法	OH_OO渋谷源氏	1470	1480	I	、	、		補助記号-読点				記号
40.02御法	OH_OO渋谷源氏	1480	1510	I	聞こえ	聞こえる	キコエル	動詞-非自立可能	文語下二段-ヤ行	未然形-一般	キコエ	和
40.02御法	OH_OO渋谷源氏	1510	1550	I	まほしう	まほし	マホシ	助動詞	文語形容詞-シク	連用形-ウ音便	マホシュー	和
40.02御法	OH_OO渋谷源氏	1550	1570	I	思せ	思す	オボス	動詞-一般	文語四段-サ行	已然形-一般	オボセ	和
40.02御法	OH_OO渋谷源氏	1570	1590	I	ども	ども	ドモ	助詞-接続助詞			ドモ	和
40.02御法	OH_OO渋谷源氏	1590	1600	I	、	、		補助記号-読点				記号
40.02御法	OH_OO渋谷源氏	1600	1640	I	さかしき	賢しい	サカシイ	形容詞-一般	文語形容詞-シク	連体形-一般	サカシキ	和
40.02御法	OH_OO渋谷源氏	1640	1660	I	やう	様	ヨウ	名詞-普通名詞-形状詞可能			ヨー	漢
40.02御法	OH_OO渋谷源氏	1660	1670	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
40.02御法	OH_OO渋谷源氏	1670	1680	I	も	も	モ	助詞-係助詞			モ	和
40.02御法	OH_OO渋谷源氏	1680	1700	I	あり	有る	アル	動詞-非自立可能	文語ラ行変格	連用形-一般	アリ	和
40.02御法	OH_OO渋谷源氏	1700	1710	I	、	、		補助記号-読点				記号
40.02御法	OH_OO渋谷源氏	1710	1730	I	内裏	内	ウチ	名詞-普通名詞-副詞可能			ウチ	和
40.02御法	OH_OO渋谷源氏	1730	1740	I	の	の	ノ	助詞-格助詞			ノ	和
40.02御法	OH_OO渋谷源氏	1740	1750	I	御	御	オオン	接頭辞			オオン	和
40.02御法	OH_OO渋谷源氏	1750	1760	I	使	使い	ツカイ	名詞-普通名詞-一般			ツカイ	和
40.02御法	OH_OO渋谷源氏	1760	1770	I	の	の	ノ	助詞-格助詞			ノ	和
40.02御法	OH_OO渋谷源氏	1770	1780	I	隙	暇	ヒマ	名詞-普通名詞-形状詞可能			ヒマ	和
40.02御法	OH_OO渋谷源氏	1780	1800	I	なき	無い	ナイ	形容詞-非自立可能	文語形容詞-ク	連体形-一般	ナキ	和
40.02御法	OH_OO渋谷源氏	1800	1810	I	も	も	モ	助詞-係助詞			モ	和
40.02御法	OH_OO渋谷源氏	1810	1880	I	わづらはしけれ	煩わしい	ワズラワシイ	形容詞-一般	文語形容詞-シク	已然形-一般	ワズラワシケレ	和
40.02御法	OH_OO渋谷源氏	1880	1890	I	ば	ば	バ	助詞-接続助詞			バ	和
40.02御法	OH_OO渋谷源氏	1890	1900	I	、	、		補助記号-読点				記号
40.02御法	OH_OO渋谷源氏	1900	1910	I	さ	然	サ	副詞			サ	和
40.02御法	OH_OO渋谷源氏	1910	1920	I	も	も	モ	助詞-係助詞			モ	和
40.02御法	OH_OO渋谷源氏	1920	1950	I	聞こえ	聞こえる	キコエル	動詞-非自立可能	文語下二段-ヤ行	連用形-一般	キコエ	和
40.02御法	OH_OO渋谷源氏	1950	1980	I	たまは	給う	タマウ	動詞-非自立可能	文語四段-ハ行	未然形-一般	タマワ	和
40.02御法	OH_OO渋谷源氏	1980	1990	I	ぬ	ず	ズ	助動詞	文語助動詞-ズ	連体形-一般	ヌ	和
40.02御法	OH_OO渋谷源氏	1990	2000	I	に	に	ニ	助詞-接続助詞			ニ	和
40.02御法	OH_OO渋谷源氏	2000	2010	I	、	、		補助記号-読点				記号
40.02御法	OH_OO渋谷源氏	2010	2040	I	あなた	彼方	アナタ	代名詞			アナタ	和
40.02御法	OH_OO渋谷源氏	2040	2050	I	に	に	ニ	助詞-格助詞			ニ	和
40.02御法	OH_OO渋谷源氏	2050	2060	I	も	も	モ	助詞-係助詞			モ	和
40.02御法	OH_OO渋谷源氏	2060	2070	I	え	え	エ	副詞			エ	和
40.02御法	OH_OO渋谷源氏	2070	2090	I	渡り	渡る	ワタル	動詞-非自立可能	文語四段-ラ行	連用形-一般	ワタリ	和
40.02御法	OH_OO渋谷源氏	2090	2120	I	たまは	給う	タマウ	動詞-非自立可能	文語四段-ハ行	未然形-一般	タマワ	和
40.02御法	OH_OO渋谷源氏	2120	2130	I	ね	ず	ズ	助動詞	文語助動詞-ズ	已然形-一般	ネ	和
40.02御法	OH_OO渋谷源氏	2130	2140	I	ば	ば	バ	助詞-接続助詞			バ	和
40.02御法	OH_OO渋谷源氏	2140	2150	I	、	、		補助記号-読点				記号
40.02御法	OH_OO渋谷源氏	2150	2160	I	宮	宮	ミヤ	名詞-普通名詞-一般			ミヤ	和
40.02御法	OH_OO渋谷源氏	2160	2170	I	ぞ	ぞ	ゾ	助詞-係助詞			ゾ	和
40.02御法	OH_OO渋谷源氏	2170	2190	I	渡り	渡る	ワタル	動詞-非自立可能	文語四段-ラ行	連用形-一般	ワタリ	和
40.02御法	OH_OO渋谷源氏	2190	2220	I	たまひ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	連用形-一般	タマイ	和
40.02御法	OH_OO渋谷源氏	2220	2240	I	ける	けり	ケリ	助動詞	文語助動詞-ケリ	連体形-一般	ケル	和
40.02御法	OH_OO渋谷源氏	2240	2250	I	。	。		補助記号-句点				記号
40.02御法	OH_OO渋谷源氏	2250	2330	B	かたはらいたけれ	傍ら痛い	カタワライタイ	形容詞-一般	文語形容詞-ク	已然形-一般	カタワライタケレ	和
40.02御法	OH_OO渋谷源氏	2330	2340	I	ど	ど	ド	助詞-接続助詞			ド	和
40.02御法	OH_OO渋谷源氏	2340	2350	I	、	、		補助記号-読点				記号
40.02御法	OH_OO渋谷源氏	2350	2370	I	げに	実に	ゲニ	副詞			ゲニ	和
40.02御法	OH_OO渋谷源氏	2370	2380	I	見	見る	ミル	動詞-非自立可能	文語上一段-マ行	連用形-一般	ミ	和
40.02御法	OH_OO渋谷源氏	2380	2430	I	たてまつら	奉る	タテマツル	動詞-非自立可能	文語四段-ラ行	未然形-一般	タテマツラ	和
40.02御法	OH_OO渋谷源氏	2430	2440	I	ぬ	ず	ズ	助動詞	文語助動詞-ズ	連体形-一般	ヌ	和
40.02御法	OH_OO渋谷源氏	2440	2450	I	も	も	モ	助詞-係助詞			モ	和
40.02御法	OH_OO渋谷源氏	2450	2490	I	かひなし	甲斐無い	カイナイ	形容詞-一般	文語形容詞-ク	終止形-一般	カイナシ	和
40.02御法	OH_OO渋谷源氏	2490	2510	I	とて	とて	トテ	助詞-格助詞			トテ	和
40.02御法	OH_OO渋谷源氏	2510	2520	I	、	、		補助記号-読点				記号
40.02御法	OH_OO渋谷源氏	2520	2550	I	こなた	此方	コナタ	代名詞			コナタ	和
40.02御法	OH_OO渋谷源氏	2550	2560	I	に	に	ニ	助詞-格助詞			ニ	和
40.02御法	OH_OO渋谷源氏	2560	2570	I	御	御	オオン	接頭辞			オオン	和
40.02御法	OH_OO渋谷源氏	2570	2610	I	しつらひ	設い	シツライ	名詞-普通名詞-一般			シツライ	和
40.02御法	OH_OO渋谷源氏	2610	2620	I	を	を	ヲ	助詞-格助詞			オ	和
40.02御法	OH_OO渋谷源氏	2620	2640	I	こと	事	コト	名詞-普通名詞-一般			コト	和
40.02御法	OH_OO渋谷源氏	2640	2650	I	に	に	ニ	助詞-格助詞			ニ	和
40.02御法	OH_OO渋谷源氏	2650	2660	I	せ	為る	スル	動詞-非自立可能	文語サ行変格	未然形-一般	セ	和
40.02御法	OH_OO渋谷源氏	2660	2680	I	させ	させる	サセル	助動詞	文語下二段-サ行	連用形-一般	サセ	和
40.02御法	OH_OO渋谷源氏	2680	2710	I	たまふ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	終止形-一般	タマウ	和
40.02御法	OH_OO渋谷源氏	2710	2720	I	。	。		補助記号-句点				記号
40.02御法	OH_OO渋谷源氏	2720	2730	B	「	「		補助記号-括弧開				記号
40.02御法	OH_OO渋谷源氏	2730	2770	I	こよなう	こよない	コヨナイ	形容詞-一般	文語形容詞-ク	連用形-ウ音便	コヨノー	和
40.02御法	OH_OO渋谷源氏	2770	2790	I	痩せ	痩せる	ヤセル	動詞-一般	文語下二段-サ行	連用形-一般	ヤセ	和
40.02御法	OH_OO渋谷源氏	2790	2810	I	細り	細る	ホソル	動詞-一般	文語四段-ラ行	連用形-一般	ホソリ	和
40.02御法	OH_OO渋谷源氏	2810	2840	I	たまへ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	命令形	タマエ	和
40.02御法	OH_OO渋谷源氏	2840	2850	I	れ	り	リ	助動詞	文語助動詞-リ	已然形-一般	レ	和
40.02御法	OH_OO渋谷源氏	2850	2860	I	ど	ど	ド	助詞-接続助詞			ド	和
40.02御法	OH_OO渋谷源氏	2860	2870	I	、	、		補助記号-読点				記号
40.02御法	OH_OO渋谷源氏	2870	2900	I	かくて	斯くて	カクテ	副詞			カクテ	和
40.02御法	OH_OO渋谷源氏	2900	2920	I	こそ	こそ	コソ	助詞-係助詞			コソ	和
40.02御法	OH_OO渋谷源氏	2920	2930	I	、	、		補助記号-読点				記号
40.02御法	OH_OO渋谷源氏	2930	2950	I	あて	貴	アテ	形状詞-一般			アテ	和
40.02御法	OH_OO渋谷源氏	2950	2960	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
40.02御法	OH_OO渋谷源氏	2960	3020	I	なまめかしき	艶めかしい	ナマメカシイ	形容詞-一般	文語形容詞-シク	連体形-一般	ナマメカシキ	和
40.02御法	OH_OO渋谷源氏	3020	3040	I	こと	事	コト	名詞-普通名詞-一般			コト	和
40.02御法	OH_OO渋谷源氏	3040	3050	I	の	の	ノ	助詞-格助詞			ノ	和
40.02御法	OH_OO渋谷源氏	3050	3080	I	限りな	限り無い	カギリナイ	形容詞-一般	文語形容詞-ク	語幹-一般	カギリナ	和
40.02御法	OH_OO渋谷源氏	3080	3090	I	さ	さ	サ	接尾辞-名詞的-一般			サ	和
40.02御法	OH_OO渋谷源氏	3090	3100	I	も	も	モ	助詞-係助詞			モ	和
40.02御法	OH_OO渋谷源氏	3100	3130	I	まさり	勝る	マサル	動詞-一般	文語四段-ラ行	連用形-一般	マサリ	和
40.02御法	OH_OO渋谷源氏	3130	3140	I	て	て	テ	助詞-接続助詞			テ	和
40.02御法	OH_OO渋谷源氏	3140	3190	I	めでたかり	めでたい	メデタイ	形容詞-一般	文語形容詞-ク	連用形-補助	メデタカリ	和
40.02御法	OH_OO渋谷源氏	3190	3210	I	けれ	けり	ケリ	助動詞	文語助動詞-ケリ	已然形-一般	ケレ	和
40.02御法	OH_OO渋谷源氏	3210	3220	I	」	」		補助記号-括弧閉				記号
40.02御法	OH_OO渋谷源氏	3220	3230	I	と	と	ト	助詞-格助詞			ト	和
40.02御法	OH_OO渋谷源氏	3230	3240	I	、	、		補助記号-読点				記号
40.02御法	OH_OO渋谷源氏	3240	3250	I	来	来る	クル	動詞-非自立可能	文語カ行変格	連用形-一般	キ	和
40.02御法	OH_OO渋谷源氏	3250	3260	I	し	き	キ	助動詞	文語助動詞-キ	連体形-一般	シ	和
40.02御法	OH_OO渋谷源氏	3260	3270	I	方	方	カタ	名詞-普通名詞-助数詞可能			カタ	和
40.02御法	OH_OO渋谷源氏	3270	3300	I	あまり	余り	アマリ	副詞			アマリ	和
40.02御法	OH_OO渋谷源氏	3300	3320	I	匂ひ	匂い	ニオイ	名詞-普通名詞-一般			ニオイ	和
40.02御法	OH_OO渋谷源氏	3320	3340	I	多く	多い	オオイ	形容詞-一般	文語形容詞-ク	連用形-一般	オーク	和
40.02御法	OH_OO渋谷源氏	3340	3350	I	、	、		補助記号-読点				記号
40.02御法	OH_OO渋谷源氏	3350	3390	I	あざあざ	鮮々	アザアザ	副詞			アザアザ	和
40.02御法	OH_OO渋谷源氏	3390	3400	I	と	と	ト	助詞-格助詞			ト	和
40.02御法	OH_OO渋谷源氏	3400	3430	I	おはせ	おわす	オワス	動詞-非自立可能	文語サ行変格	未然形-一般	オワセ	和
40.02御法	OH_OO渋谷源氏	3430	3440	I	し	き	キ	助動詞	文語助動詞-キ	連体形-一般	シ	和
40.02御法	OH_OO渋谷源氏	3440	3460	I	盛り	盛り	サカリ	名詞-普通名詞-一般			サカリ	和
40.02御法	OH_OO渋谷源氏	3460	3470	I	は	は	ハ	助詞-係助詞			ワ	和
40.02御法	OH_OO渋谷源氏	3470	3480	I	、	、		補助記号-読点				記号
40.02御法	OH_OO渋谷源氏	3480	3520	I	なかなか	中々	ナカナカ	副詞			ナカナカ	和
40.02御法	OH_OO渋谷源氏	3520	3530	I	こ	是	コ	代名詞			コ	和
40.02御法	OH_OO渋谷源氏	3530	3540	I	の	の	ノ	助詞-格助詞			ノ	和
40.02御法	OH_OO渋谷源氏	3540	3550	I	世	世	ヨ	名詞-普通名詞-一般			ヨ	和
40.02御法	OH_OO渋谷源氏	3550	3560	I	の	の	ノ	助詞-格助詞			ノ	和
40.02御法	OH_OO渋谷源氏	3560	3570	I	花	花	ハナ	名詞-普通名詞-一般			ハナ	和
40.02御法	OH_OO渋谷源氏	3570	3580	I	の	の	ノ	助詞-格助詞			ノ	和
40.02御法	OH_OO渋谷源氏	3580	3600	I	薫り	香り	カオリ	名詞-普通名詞-一般			カオリ	和
40.02御法	OH_OO渋谷源氏	3600	3610	I	に	に	ニ	助詞-格助詞			ニ	和
40.02御法	OH_OO渋谷源氏	3610	3620	I	も	も	モ	助詞-係助詞			モ	和
40.02御法	OH_OO渋谷源氏	3620	3650	I	よそへ	よそえる	ヨソエル	動詞-一般	文語下二段-ハ行	未然形-一般	ヨソエ	和
40.02御法	OH_OO渋谷源氏	3650	3670	I	られ	られる	ラレル	助動詞	文語下二段-ラ行	連用形-一般	ラレ	和
40.02御法	OH_OO渋谷源氏	3670	3700	I	たまひ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	連用形-一般	タマイ	和
40.02御法	OH_OO渋谷源氏	3700	3710	I	し	き	キ	助動詞	文語助動詞-キ	連体形-一般	シ	和
40.02御法	OH_OO渋谷源氏	3710	3720	I	を	を	ヲ	助詞-格助詞			オ	和
40.02御法	OH_OO渋谷源氏	3720	3730	I	、	、		補助記号-読点				記号
40.02御法	OH_OO渋谷源氏	3730	3750	I	限り	限り	カギリ	名詞-普通名詞-副詞可能			カギリ	和
40.02御法	OH_OO渋谷源氏	3750	3760	I	も	も	モ	助詞-係助詞			モ	和
40.02御法	OH_OO渋谷源氏	3760	3780	I	なく	無い	ナイ	形容詞-非自立可能	文語形容詞-ク	連用形-一般	ナク	和
40.02御法	OH_OO渋谷源氏	3780	3810	I	らうた	ろうたい	ロウタイ	形容詞-一般	文語形容詞-ク	語幹-一般	ロータ	和
40.02御法	OH_OO渋谷源氏	3810	3820	I	げ	気	ゲ	接尾辞-形状詞的			ゲ	和
40.02御法	OH_OO渋谷源氏	3820	3830	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
40.02御法	OH_OO渋谷源氏	3830	3860	I	をかし	可笑しい	オカシイ	形容詞-一般	文語形容詞-シク	語幹-一般	オカシ	和
40.02御法	OH_OO渋谷源氏	3860	3870	I	げ	気	ゲ	接尾辞-形状詞的			ゲ	和
40.02御法	OH_OO渋谷源氏	3870	3890	I	なる	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連体形-一般	ナル	和
40.02御法	OH_OO渋谷源氏	3890	3900	I	御	御	オオン	接頭辞			オオン	和
40.02御法	OH_OO渋谷源氏	3900	3920	I	さま	様	サマ	名詞-普通名詞-一般			サマ	和
40.02御法	OH_OO渋谷源氏	3920	3930	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
40.02御法	OH_OO渋谷源氏	3930	3940	I	て	て	テ	助詞-接続助詞			テ	和
40.02御法	OH_OO渋谷源氏	3940	3950	I	、	、		補助記号-読点				記号
40.02御法	OH_OO渋谷源氏	3950	3970	I	いと	いと	イト	副詞			イト	和
40.02御法	OH_OO渋谷源氏	3970	4010	I	かりそめ	仮初	カリソメ	名詞-普通名詞-形状詞可能			カリソメ	和
40.02御法	OH_OO渋谷源氏	4010	4020	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
40.02御法	OH_OO渋谷源氏	4020	4030	I	世	世	ヨ	名詞-普通名詞-一般			ヨ	和
40.02御法	OH_OO渋谷源氏	4030	4040	I	を	を	ヲ	助詞-格助詞			オ	和
40.02御法	OH_OO渋谷源氏	4040	4060	I	思ひ	思う	オモウ	動詞-一般	文語四段-ハ行	連用形-一般	オモイ	和
40.02御法	OH_OO渋谷源氏	4060	4090	I	たまへ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	命令形	タマエ	和
40.02御法	OH_OO渋谷源氏	4090	4100	I	る	り	リ	助動詞	文語助動詞-リ	連体形-一般	ル	和
40.02御法	OH_OO渋谷源氏	4100	4130	I	けしき	気色	ケシキ	名詞-普通名詞-一般			ケシキ	漢
40.02御法	OH_OO渋谷源氏	4130	4140	I	、	、		補助記号-読点				記号
40.02御法	OH_OO渋谷源氏	4140	4160	I	似る	似る	ニル	動詞-一般	文語上一段-ナ行	連体形-一般	ニル	和
40.02御法	OH_OO渋谷源氏	4160	4180	I	もの	物	モノ	名詞-普通名詞-サ変可能			モノ	和
40.02御法	OH_OO渋谷源氏	4180	4200	I	なく	無い	ナイ	形容詞-非自立可能	文語形容詞-ク	連用形-一般	ナク	和
40.02御法	OH_OO渋谷源氏	4200	4240	I	心苦しく	心苦しい	ココログルシイ	形容詞-一般	文語形容詞-シク	連用形-一般	ココログルシク	和
40.02御法	OH_OO渋谷源氏	4240	4250	I	、	、		補助記号-読点				記号
40.02御法	OH_OO渋谷源氏	4250	4280	I	すずろ	漫	スズロ	形状詞-一般			スズロ	和
40.02御法	OH_OO渋谷源氏	4280	4290	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
40.02御法	OH_OO渋谷源氏	4290	4330	I	もの悲し	物悲しい	モノガナシイ	形容詞-一般	文語形容詞-シク	終止形-一般	モノガナシ	和
40.02御法	OH_OO渋谷源氏	4330	4340	I	。	。		補助記号-句点				記号
40.02御法	OH_OO渋谷源氏	4340	4350	B	風	風	カゼ	名詞-普通名詞-一般			カゼ	和
40.02御法	OH_OO渋谷源氏	4350	4380	I	すごく	凄い	スゴイ	形容詞-一般	文語形容詞-ク	連用形-一般	スゴク	和
40.02御法	OH_OO渋谷源氏	4380	4400	I	吹き	吹く	フク	動詞-一般	文語四段-カ行	連用形-一般	フキ	和
40.02御法	OH_OO渋谷源氏	4400	4420	I	出で	出でる	イデル	動詞-一般	文語下二段-ダ行	連用形-一般	イデ	和
40.02御法	OH_OO渋谷源氏	4420	4440	I	たる	たり	タリ	助動詞	文語助動詞-タリ-完了	連体形-一般	タル	和
40.02御法	OH_OO渋谷源氏	4440	4460	I	夕暮	夕暮れ	ユウグレ	名詞-普通名詞-一般			ユーグレ	和
40.02御法	OH_OO渋谷源氏	4460	4470	I	に	に	ニ	助詞-格助詞			ニ	和
40.02御法	OH_OO渋谷源氏	4470	4480	I	、	、		補助記号-読点				記号
40.02御法	OH_OO渋谷源氏	4480	4500	I	前栽	前栽	センザイ	名詞-普通名詞-一般			センザイ	漢
40.02御法	OH_OO渋谷源氏	4500	4510	I	見	見る	ミル	動詞-非自立可能	文語上一段-マ行	連用形-一般	ミ	和
