24.02胡蝶	OH_OO渋谷源氏	270	280	B	西	西	ニシ	名詞-普通名詞-一般			ニシ	和
24.02胡蝶	OH_OO渋谷源氏	630	640	I	。	。		補助記号-句点				記号
24.02胡蝶	OH_OO渋谷源氏	640	660	B	深き	深い	フカイ	形容詞-一般	文語形容詞-ク	連体形-一般	フカキ	和
24.02胡蝶	OH_OO渋谷源氏	660	670	I	御	御	ミ	接頭辞			ミ	和
24.02胡蝶	OH_OO渋谷源氏	670	710	I	心もちゐ	心用い	ココロモチイ	名詞-普通名詞-一般			ココロモチイ	和
24.02胡蝶	OH_OO渋谷源氏	710	720	I	や	や	ヤ	助詞-係助詞			ヤ	和
24.02胡蝶	OH_OO渋谷源氏	720	730	I	、	、		補助記号-読点				記号
24.02胡蝶	OH_OO渋谷源氏	730	750	I	浅く	浅い	アサイ	形容詞-一般	文語形容詞-ク	連用形-一般	アサク	和
24.02胡蝶	OH_OO渋谷源氏	750	760	I	も	も	モ	助詞-係助詞			モ	和
24.02胡蝶	OH_OO渋谷源氏	760	790	I	いかに	如何に	イカニ	副詞			イカニ	和
24.02胡蝶	OH_OO渋谷源氏	790	800	I	も	も	モ	助詞-係助詞			モ	和
24.02胡蝶	OH_OO渋谷源氏	800	820	I	あら	有る	アル	動詞-非自立可能	文語ラ行変格	未然形-一般	アラ	和
24.02胡蝶	OH_OO渋谷源氏	820	830	I	む	む	ム	助動詞	文語助動詞-ム	連体形-一般	ム	和
24.02胡蝶	OH_OO渋谷源氏	830	840	I	、	、		補助記号-読点				記号
24.02胡蝶	OH_OO渋谷源氏	840	870	I	けしき	気色	ケシキ	名詞-普通名詞-一般			ケシキ	漢
24.02胡蝶	OH_OO渋谷源氏	870	890	I	いと	いと	イト	副詞			イト	和
24.02胡蝶	OH_OO渋谷源氏	890	900	I	労	労	ロウ	名詞-普通名詞-一般			ロー	漢
24.02胡蝶	OH_OO渋谷源氏	900	920	I	あり	有る	アル	動詞-非自立可能	文語ラ行変格	連用形-一般	アリ	和
24.02胡蝶	OH_OO渋谷源氏	920	930	I	、	、		補助記号-読点				記号
24.02胡蝶	OH_OO渋谷源氏	930	980	I	なつかしき	懐かしい	ナツカシイ	形容詞-一般	文語形容詞-シク	連体形-一般	ナツカシキ	和
24.02胡蝶	OH_OO渋谷源氏	980	1010	I	心ばへ	心ばえ	ココロバエ	名詞-普通名詞-一般			ココロバエ	和
24.02胡蝶	OH_OO渋谷源氏	1010	1020	I	と	と	ト	助詞-格助詞			ト	和
24.02胡蝶	OH_OO渋谷源氏	1020	1040	I	見え	見える	ミエル	動詞-一般	文語下二段-ヤ行	連用形-一般	ミエ	和
24.02胡蝶	OH_OO渋谷源氏	1040	1050	I	て	て	テ	助詞-接続助詞			テ	和
24.02胡蝶	OH_OO渋谷源氏	1050	1060	I	、	、		補助記号-読点				記号
24.02胡蝶	OH_OO渋谷源氏	1060	1070	I	人	人	ヒト	名詞-普通名詞-一般			ヒト	和
24.02胡蝶	OH_OO渋谷源氏	1070	1080	I	の	の	ノ	助詞-格助詞			ノ	和
24.02胡蝶	OH_OO渋谷源氏	1080	1090	I	心	心	ココロ	名詞-普通名詞-サ変可能			ココロ	和
24.02胡蝶	OH_OO渋谷源氏	1090	1110	I	隔つ	隔つ	ヘダツ	動詞-一般	文語四段-タ行	終止形-一般	ヘダツ	和
24.02胡蝶	OH_OO渋谷源氏	1110	1130	I	べく	べし	ベシ	助動詞	文語助動詞-ベシ	連用形-一般	ベク	和
24.02胡蝶	OH_OO渋谷源氏	1130	1140	I	も	も	モ	助詞-係助詞			モ	和
24.02胡蝶	OH_OO渋谷源氏	1140	1170	I	ものし	ものする	モノスル	動詞-非自立可能	文語サ行変格	連用形-一般	モノシ	和
24.02胡蝶	OH_OO渋谷源氏	1170	1200	I	たまは	給う	タマウ	動詞-非自立可能	文語四段-ハ行	未然形-一般	タマワ	和
24.02胡蝶	OH_OO渋谷源氏	1200	1210	I	ぬ	ず	ズ	助動詞	文語助動詞-ズ	連体形-一般	ヌ	和
24.02胡蝶	OH_OO渋谷源氏	1210	1220	I	人	人	ヒト	名詞-普通名詞-一般			ヒト	和
24.02胡蝶	OH_OO渋谷源氏	1220	1240	I	ざま	様	サマ	名詞-普通名詞-一般			ザマ	和
24.02胡蝶	OH_OO渋谷源氏	1240	1260	I	なれ	なり	ナリ	助動詞	文語助動詞-ナリ-断定	已然形-一般	ナレ	和
24.02胡蝶	OH_OO渋谷源氏	1260	1270	I	ば	ば	バ	助詞-接続助詞			バ	和
24.02胡蝶	OH_OO渋谷源氏	1270	1280	I	、	、		補助記号-読点				記号
24.02胡蝶	OH_OO渋谷源氏	1280	1310	I	いづ方	何方	イズカタ	名詞-普通名詞-一般			イズカタ	和
24.02胡蝶	OH_OO渋谷源氏	1310	1320	I	に	に	ニ	助詞-格助詞			ニ	和
24.02胡蝶	OH_OO渋谷源氏	1320	1330	I	も	も	モ	助詞-係助詞			モ	和
24.02胡蝶	OH_OO渋谷源氏	1330	1340	I	皆	皆	ミナ	名詞-普通名詞-副詞可能			ミナ	和
24.02胡蝶	OH_OO渋谷源氏	1340	1350	I	心	心	ココロ	名詞-普通名詞-サ変可能			ココロ	和
24.02胡蝶	OH_OO渋谷源氏	1350	1370	I	寄せ	寄せる	ヨセル	動詞-一般	文語下二段-サ行	連用形-一般	ヨセ	和
24.02胡蝶	OH_OO渋谷源氏	1370	1400	I	きこえ	聞こえる	キコエル	動詞-非自立可能	文語下二段-ヤ行	連用形-一般	キコエ	和
24.02胡蝶	OH_OO渋谷源氏	1400	1430	I	たまへ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	命令形	タマエ	和
24.02胡蝶	OH_OO渋谷源氏	1430	1440	I	り	り	リ	助動詞	文語助動詞-リ	終止形-一般	リ	和
24.02胡蝶	OH_OO渋谷源氏	1440	1450	I	。	。		補助記号-句点				記号
24.02胡蝶	OH_OO渋谷源氏	1450	1480	B	聞こえ	聞こえる	キコエル	動詞-非自立可能	文語下二段-ヤ行	連用形-一般	キコエ	和
24.02胡蝶	OH_OO渋谷源氏	1480	1510	I	たまふ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	連体形-一般	タマウ	和
24.02胡蝶	OH_OO渋谷源氏	1510	1520	I	人	人	ヒト	名詞-普通名詞-一般			ヒト	和
24.02胡蝶	OH_OO渋谷源氏	1520	1540	I	いと	いと	イト	副詞			イト	和
24.02胡蝶	OH_OO渋谷源氏	1540	1570	I	あまた	数多	アマタ	名詞-普通名詞-一般			アマタ	和
24.02胡蝶	OH_OO渋谷源氏	1570	1600	I	ものし	ものする	モノスル	動詞-非自立可能	文語サ行変格	連用形-一般	モノシ	和
24.02胡蝶	OH_OO渋谷源氏	1600	1630	I	たまふ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	終止形-一般	タマウ	和
24.02胡蝶	OH_OO渋谷源氏	1630	1640	I	。	。		補助記号-句点				記号
24.02胡蝶	OH_OO渋谷源氏	1640	1660	B	され	然る	サル	動詞-一般	文語ラ行変格	已然形-一般	サレ	和
24.02胡蝶	OH_OO渋谷源氏	1660	1670	I	ど	ど	ド	助詞-接続助詞			ド	和
24.02胡蝶	OH_OO渋谷源氏	1670	1680	I	，	，		補助記号-読点				記号
24.02胡蝶	OH_OO渋谷源氏	1680	1700	I	大臣	大臣	オトド	名詞-普通名詞-一般			オトド	和
24.02胡蝶	OH_OO渋谷源氏	1700	1710	I	、	、		補助記号-読点				記号
24.02胡蝶	OH_OO渋谷源氏	1710	1750	I	おぼろけ	おぼろけ	オボロケ	形状詞-一般			オボロケ	和
24.02胡蝶	OH_OO渋谷源氏	1750	1760	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
24.02胡蝶	OH_OO渋谷源氏	1760	1780	I	思し	思す	オボス	動詞-一般	文語四段-サ行	連用形-一般	オボシ	和
24.02胡蝶	OH_OO渋谷源氏	1780	1800	I	定む	定める	サダメル	動詞-一般	文語下二段-マ行	終止形-一般	サダム	和
24.02胡蝶	OH_OO渋谷源氏	1800	1820	I	べく	べし	ベシ	助動詞	文語助動詞-ベシ	連用形-一般	ベク	和
24.02胡蝶	OH_OO渋谷源氏	1820	1830	I	も	も	モ	助詞-係助詞			モ	和
24.02胡蝶	OH_OO渋谷源氏	1830	1850	I	あら	有る	アル	動詞-非自立可能	文語ラ行変格	未然形-一般	アラ	和
24.02胡蝶	OH_OO渋谷源氏	1850	1860	I	ず	ず	ズ	助動詞	文語助動詞-ズ	連用形-一般	ズ	和
24.02胡蝶	OH_OO渋谷源氏	1860	1870	I	、	、		補助記号-読点				記号
24.02胡蝶	OH_OO渋谷源氏	1870	1880	I	わ	わ	ワ	代名詞			ワ	和
24.02胡蝶	OH_OO渋谷源氏	1880	1890	I	が	が	ガ	助詞-格助詞			ガ	和
24.02胡蝶	OH_OO渋谷源氏	1890	1900	I	御	御	ミ	接頭辞			ミ	和
24.02胡蝶	OH_OO渋谷源氏	1900	1910	I	心	心	ココロ	名詞-普通名詞-サ変可能			ココロ	和
24.02胡蝶	OH_OO渋谷源氏	1910	1920	I	に	に	ニ	助詞-格助詞			ニ	和
24.02胡蝶	OH_OO渋谷源氏	1920	1930	I	も	も	モ	助詞-係助詞			モ	和
24.02胡蝶	OH_OO渋谷源氏	1930	1940	I	、	、		補助記号-読点				記号
24.02胡蝶	OH_OO渋谷源氏	1940	1980	I	すくよか	健よか	スクヨカ	形状詞-一般			スクヨカ	和
24.02胡蝶	OH_OO渋谷源氏	1980	1990	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
24.02胡蝶	OH_OO渋谷源氏	1990	2000	I	親	親	オヤ	名詞-普通名詞-一般			オヤ	和
24.02胡蝶	OH_OO渋谷源氏	2000	2020	I	がり	がる	ガル	接尾辞-動詞的	文語四段-ラ行	連用形-一般	ガリ	和
24.02胡蝶	OH_OO渋谷源氏	2020	2040	I	果つ	果てる	ハテル	動詞-非自立可能	文語下二段-タ行	終止形-一般	ハツ	和
24.02胡蝶	OH_OO渋谷源氏	2040	2070	I	まじき	まじ	マジ	助動詞	文語助動詞-マジ	連体形-一般	マジキ	和
24.02胡蝶	OH_OO渋谷源氏	2070	2080	I	御	御	ミ	接頭辞			ミ	和
24.02胡蝶	OH_OO渋谷源氏	2080	2090	I	心	心	ココロ	名詞-普通名詞-サ変可能			ココロ	和
24.02胡蝶	OH_OO渋谷源氏	2090	2100	I	や	や	ヤ	助詞-係助詞			ヤ	和
24.02胡蝶	OH_OO渋谷源氏	2100	2120	I	添ふ	沿う	ソウ	動詞-一般	文語四段-ハ行	終止形-一般	ソウ	和
24.02胡蝶	OH_OO渋谷源氏	2120	2140	I	らむ	らむ	ラム	助動詞	文語助動詞-ラム	連体形-一般	ラム	和
24.02胡蝶	OH_OO渋谷源氏	2140	2150	I	、	、		補助記号-読点				記号
24.02胡蝶	OH_OO渋谷源氏	2150	2160	I	「	「		補助記号-括弧開				記号
24.02胡蝶	OH_OO渋谷源氏	2160	2190	I	父大臣	父大臣	チチオトド	名詞-普通名詞-一般			チチオトド	和
24.02胡蝶	OH_OO渋谷源氏	2190	2200	I	に	に	ニ	助詞-格助詞			ニ	和
24.02胡蝶	OH_OO渋谷源氏	2200	2210	I	も	も	モ	助詞-係助詞			モ	和
24.02胡蝶	OH_OO渋谷源氏	2210	2230	I	知ら	知る	シル	動詞-一般	文語四段-ラ行	未然形-一般	シラ	和
24.02胡蝶	OH_OO渋谷源氏	2230	2240	I	せ	せる	セル	助動詞	文語下二段-サ行	連用形-一般	セ	和
24.02胡蝶	OH_OO渋谷源氏	2240	2250	I	や	や	ヤ	助詞-係助詞			ヤ	和
24.02胡蝶	OH_OO渋谷源氏	2250	2260	I	し	為る	スル	動詞-非自立可能	文語サ行変格	連用形-一般	シ	和
24.02胡蝶	OH_OO渋谷源氏	2260	2270	I	て	つ	ツ	助動詞	文語助動詞-ツ	未然形-一般	テ	和
24.02胡蝶	OH_OO渋谷源氏	2270	2290	I	まし	まし	マシ	助動詞	文語助動詞-マシ	終止形-一般	マシ	和
24.02胡蝶	OH_OO渋谷源氏	2290	2300	I	」	」		補助記号-括弧閉				記号
24.02胡蝶	OH_OO渋谷源氏	2300	2320	I	など	など	ナド	助詞-副助詞			ナド	和
24.02胡蝶	OH_OO渋谷源氏	2320	2330	I	、	、		補助記号-読点				記号
24.02胡蝶	OH_OO渋谷源氏	2330	2350	I	思し	思す	オボス	動詞-一般	文語四段-サ行	連用形-一般	オボシ	和
24.02胡蝶	OH_OO渋谷源氏	2350	2370	I	寄る	寄る	ヨル	動詞-一般	文語四段-ラ行	連体形-一般	ヨル	和
24.02胡蝶	OH_OO渋谷源氏	2370	2390	I	折々	折々	オリオリ	名詞-普通名詞-副詞可能			オリオリ	和
24.02胡蝶	OH_OO渋谷源氏	2390	2400	I	も	も	モ	助詞-係助詞			モ	和
24.02胡蝶	OH_OO渋谷源氏	2400	2420	I	あり	有る	アル	動詞-非自立可能	文語ラ行変格	終止形-一般	アリ	和
24.02胡蝶	OH_OO渋谷源氏	2420	2430	I	。	。		補助記号-句点				記号
24.02胡蝶	OH_OO渋谷源氏	2430	2440	B	殿	殿	トノ	名詞-普通名詞-一般			トノ	和
24.02胡蝶	OH_OO渋谷源氏	2440	2450	I	の	の	ノ	助詞-格助詞			ノ	和
24.02胡蝶	OH_OO渋谷源氏	2450	2470	I	中将	中将	チュウジョウ	名詞-普通名詞-一般			チュージョー	漢
24.02胡蝶	OH_OO渋谷源氏	2470	2480	I	は	は	ハ	助詞-係助詞			ワ	和
24.02胡蝶	OH_OO渋谷源氏	2480	2490	I	、	、		補助記号-読点				記号
24.02胡蝶	OH_OO渋谷源氏	2490	2520	I	すこし	少し	スコシ	副詞			スコシ	和
24.02胡蝶	OH_OO渋谷源氏	2520	2550	I	気近く	気近い	ケヂカイ	形容詞-一般	文語形容詞-ク	連用形-一般	ケジカク	和
24.02胡蝶	OH_OO渋谷源氏	2550	2560	I	、	、		補助記号-読点				記号
24.02胡蝶	OH_OO渋谷源氏	2560	2580	I	御簾	御簾	ミス	名詞-普通名詞-一般			ミス	和
24.02胡蝶	OH_OO渋谷源氏	2580	2590	I	の	の	ノ	助詞-格助詞			ノ	和
24.02胡蝶	OH_OO渋谷源氏	2590	2610	I	もと	下	モト	名詞-普通名詞-副詞可能			モト	和
24.02胡蝶	OH_OO渋谷源氏	2610	2630	I	など	など	ナド	助詞-副助詞			ナド	和
24.02胡蝶	OH_OO渋谷源氏	2630	2640	I	に	に	ニ	助詞-格助詞			ニ	和
24.02胡蝶	OH_OO渋谷源氏	2640	2650	I	も	も	モ	助詞-係助詞			モ	和
24.02胡蝶	OH_OO渋谷源氏	2650	2670	I	寄り	寄る	ヨル	動詞-一般	文語四段-ラ行	連用形-一般	ヨリ	和
24.02胡蝶	OH_OO渋谷源氏	2670	2680	I	て	て	テ	助詞-接続助詞			テ	和
24.02胡蝶	OH_OO渋谷源氏	2680	2690	I	、	、		補助記号-読点				記号
24.02胡蝶	OH_OO渋谷源氏	2690	2700	I	御	御	オオン	接頭辞			オオン	和
24.02胡蝶	OH_OO渋谷源氏	2700	2720	I	応へ	応え	イラエ	名詞-普通名詞-一般			イラエ	和
24.02胡蝶	OH_OO渋谷源氏	2720	2760	I	みづから	自ら	ミズカラ	名詞-普通名詞-副詞可能			ミズカラ	和
24.02胡蝶	OH_OO渋谷源氏	2760	2780	I	など	など	ナド	助詞-副助詞			ナド	和
24.02胡蝶	OH_OO渋谷源氏	2780	2800	I	する	為る	スル	動詞-非自立可能	文語サ行変格	連体形-一般	スル	和
24.02胡蝶	OH_OO渋谷源氏	2800	2810	I	も	も	モ	助詞-係助詞			モ	和
24.02胡蝶	OH_OO渋谷源氏	2810	2820	I	、	、		補助記号-読点				記号
24.02胡蝶	OH_OO渋谷源氏	2820	2830	I	女	女	オンナ	名詞-普通名詞-一般			オンナ	和
24.02胡蝶	OH_OO渋谷源氏	2830	2840	I	は	は	ハ	助詞-係助詞			ワ	和
24.02胡蝶	OH_OO渋谷源氏	2840	2890	I	つつましう	慎ましい	ツツマシイ	形容詞-一般	文語形容詞-シク	連用形-ウ音便	ツツマシュー	和
24.02胡蝶	OH_OO渋谷源氏	2890	2910	I	思せ	思す	オボス	動詞-一般	文語四段-サ行	已然形-一般	オボセ	和
24.02胡蝶	OH_OO渋谷源氏	2910	2920	I	ど	ど	ド	助詞-接続助詞			ド	和
24.02胡蝶	OH_OO渋谷源氏	2920	2930	I	、	、		補助記号-読点				記号
24.02胡蝶	OH_OO渋谷源氏	2930	2950	I	さる	然る	サル	動詞-一般	文語ラ行変格	連体形-一般	サル	和
24.02胡蝶	OH_OO渋谷源氏	2950	2970	I	べき	べし	ベシ	助動詞	文語助動詞-ベシ	連体形-一般	ベキ	和
24.02胡蝶	OH_OO渋谷源氏	2970	2990	I	ほど	程	ホド	名詞-普通名詞-副詞可能			ホド	和
24.02胡蝶	OH_OO渋谷源氏	2990	3000	I	と	と	ト	助詞-格助詞			ト	和
24.02胡蝶	OH_OO渋谷源氏	3000	3030	I	人びと	人々	ヒトビト	名詞-普通名詞-一般			ヒトビト	和
24.02胡蝶	OH_OO渋谷源氏	3030	3040	I	も	も	モ	助詞-係助詞			モ	和
24.02胡蝶	OH_OO渋谷源氏	3040	3060	I	知り	知る	シル	動詞-一般	文語四段-ラ行	連用形-一般	シリ	和
24.02胡蝶	OH_OO渋谷源氏	3060	3090	I	きこえ	聞こえる	キコエル	動詞-非自立可能	文語下二段-ヤ行	連用形-一般	キコエ	和
24.02胡蝶	OH_OO渋谷源氏	3090	3110	I	たれ	たり	タリ	助動詞	文語助動詞-タリ-完了	已然形-一般	タレ	和
24.02胡蝶	OH_OO渋谷源氏	3110	3120	I	ば	ば	バ	助詞-接続助詞			バ	和
24.02胡蝶	OH_OO渋谷源氏	3120	3130	I	、	、		補助記号-読点				記号
24.02胡蝶	OH_OO渋谷源氏	3130	3150	I	中将	中将	チュウジョウ	名詞-普通名詞-一般			チュージョー	漢
24.02胡蝶	OH_OO渋谷源氏	3150	3160	I	は	は	ハ	助詞-係助詞			ワ	和
24.02胡蝶	OH_OO渋谷源氏	3160	3220	I	すくすくしく	すくすくしい	スクスクシイ	形容詞-一般	文語形容詞-シク	連用形-一般	スクスクシク	和
24.02胡蝶	OH_OO渋谷源氏	3220	3230	I	て	て	テ	助詞-接続助詞			テ	和
24.02胡蝶	OH_OO渋谷源氏	3230	3250	I	思ひ	思う	オモウ	動詞-一般	文語四段-ハ行	連用形-一般	オモイ	和
24.02胡蝶	OH_OO渋谷源氏	3250	3260	I	も	も	モ	助詞-係助詞			モ	和
24.02胡蝶	OH_OO渋谷源氏	3260	3280	I	寄ら	寄る	ヨル	動詞-一般	文語四段-ラ行	未然形-一般	ヨラ	和
24.02胡蝶	OH_OO渋谷源氏	3280	3290	I	ず	ず	ズ	助動詞	文語助動詞-ズ	終止形-一般	ズ	和
24.02胡蝶	OH_OO渋谷源氏	3290	3300	I	。	。		補助記号-句点				記号
24.02胡蝶	OH_OO渋谷源氏	3300	3310	B	内	内	ウチ	名詞-普通名詞-副詞可能			ウチ	和
24.02胡蝶	OH_OO渋谷源氏	3310	3320	I	の	の	ノ	助詞-格助詞			ノ	和
24.02胡蝶	OH_OO渋谷源氏	3320	3340	I	大殿	大殿	オオトノ	名詞-普通名詞-一般			オートノ	和
24.02胡蝶	OH_OO渋谷源氏	3340	3350	I	の	の	ノ	助詞-格助詞			ノ	和
24.02胡蝶	OH_OO渋谷源氏	3350	3360	I	君	君	キミ	名詞-普通名詞-一般			キミ	和
24.02胡蝶	OH_OO渋谷源氏	3360	3380	I	たち	達	タチ	接尾辞-名詞的-一般			タチ	和
24.02胡蝶	OH_OO渋谷源氏	3380	3390	I	は	は	ハ	助詞-係助詞			ワ	和
24.02胡蝶	OH_OO渋谷源氏	3390	3400	I	、	、		補助記号-読点				記号
24.02胡蝶	OH_OO渋谷源氏	3400	3410	I	こ	是	コ	代名詞			コ	和
24.02胡蝶	OH_OO渋谷源氏	3410	3420	I	の	の	ノ	助詞-格助詞			ノ	和
24.02胡蝶	OH_OO渋谷源氏	3420	3430	I	君	君	キミ	名詞-普通名詞-一般			キミ	和
24.02胡蝶	OH_OO渋谷源氏	3430	3440	I	に	に	ニ	助詞-格助詞			ニ	和
24.02胡蝶	OH_OO渋谷源氏	3440	3460	I	引か	引く	ヒク	動詞-一般	文語四段-カ行	未然形-一般	ヒカ	和
24.02胡蝶	OH_OO渋谷源氏	3460	3470	I	れ	れる	レル	助動詞	文語下二段-ラ行	連用形-一般	レ	和
24.02胡蝶	OH_OO渋谷源氏	3470	3480	I	て	て	テ	助詞-接続助詞			テ	和
24.02胡蝶	OH_OO渋谷源氏	3480	3490	I	、	、		補助記号-読点				記号
24.02胡蝶	OH_OO渋谷源氏	3490	3520	I	よろづ	万	ヨロズ	名詞-普通名詞-副詞可能			ヨロズ	和
24.02胡蝶	OH_OO渋谷源氏	3520	3530	I	に	に	ニ	助詞-格助詞			ニ	和
24.02胡蝶	OH_OO渋谷源氏	3530	3560	I	けしき	気色	ケシキ	名詞-普通名詞-一般			ケシキ	漢
24.02胡蝶	OH_OO渋谷源氏	3560	3580	I	ばみ	ばむ	バム	接尾辞-動詞的	文語四段-マ行	連用形-一般	バミ	和
24.02胡蝶	OH_OO渋谷源氏	3580	3590	I	、	、		補助記号-読点				記号
24.02胡蝶	OH_OO渋谷源氏	3590	3610	I	わび	詫びる	ワビル	動詞-非自立可能	文語上二段-バ行	連用形-一般	ワビ	和
24.02胡蝶	OH_OO渋谷源氏	3610	3640	I	ありく	歩く	アリク	動詞-一般	文語四段-カ行	連体形-一般	アリク	和
24.02胡蝶	OH_OO渋谷源氏	3640	3650	I	を	を	ヲ	助詞-格助詞			オ	和
24.02胡蝶	OH_OO渋谷源氏	3650	3660	I	、	、		補助記号-読点				記号
24.02胡蝶	OH_OO渋谷源氏	3660	3670	I	そ	其	ソ	代名詞			ソ	和
24.02胡蝶	OH_OO渋谷源氏	3670	3680	I	の	の	ノ	助詞-格助詞			ノ	和
24.02胡蝶	OH_OO渋谷源氏	3680	3690	I	方	方	カタ	名詞-普通名詞-助数詞可能			カタ	和
24.02胡蝶	OH_OO渋谷源氏	3690	3700	I	の	の	ノ	助詞-格助詞			ノ	和
24.02胡蝶	OH_OO渋谷源氏	3700	3730	I	あはれ	哀れ	アワレ	名詞-普通名詞-形状詞可能			アワレ	和
24.02胡蝶	OH_OO渋谷源氏	3730	3740	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
24.02胡蝶	OH_OO渋谷源氏	3740	3750	I	は	は	ハ	助詞-係助詞			ワ	和
24.02胡蝶	OH_OO渋谷源氏	3750	3770	I	あら	有る	アル	動詞-非自立可能	文語ラ行変格	未然形-一般	アラ	和
24.02胡蝶	OH_OO渋谷源氏	3770	3780	I	で	で	デ	助詞-接続助詞			デ	和
24.02胡蝶	OH_OO渋谷源氏	3780	3790	I	、	、		補助記号-読点				記号
24.02胡蝶	OH_OO渋谷源氏	3790	3800	I	下	下	シタ	名詞-普通名詞-一般			シタ	和
24.02胡蝶	OH_OO渋谷源氏	3800	3810	I	に	に	ニ	助詞-格助詞			ニ	和
24.02胡蝶	OH_OO渋谷源氏	3810	3850	I	心苦しう	心苦しい	ココログルシイ	形容詞-一般	文語形容詞-シク	連用形-ウ音便	ココログルシュー	和
24.02胡蝶	OH_OO渋谷源氏	3850	3860	I	、	、		補助記号-読点				記号
24.02胡蝶	OH_OO渋谷源氏	3860	3870	I	「	「		補助記号-括弧開				記号
24.02胡蝶	OH_OO渋谷源氏	3870	3900	I	まこと	真	マコト	名詞-普通名詞-一般			マコト	和
24.02胡蝶	OH_OO渋谷源氏	3900	3910	I	の	の	ノ	助詞-格助詞			ノ	和
24.02胡蝶	OH_OO渋谷源氏	3910	3920	I	親	親	オヤ	名詞-普通名詞-一般			オヤ	和
24.02胡蝶	OH_OO渋谷源氏	3920	3930	I	に	に	ニ	助詞-格助詞			ニ	和
24.02胡蝶	OH_OO渋谷源氏	3930	3940	I	さ	然	サ	副詞			サ	和
24.02胡蝶	OH_OO渋谷源氏	3940	3950	I	も	も	モ	助詞-係助詞			モ	和
24.02胡蝶	OH_OO渋谷源氏	3950	3970	I	知ら	知る	シル	動詞-一般	文語四段-ラ行	未然形-一般	シラ	和
24.02胡蝶	OH_OO渋谷源氏	3970	3980	I	れ	れる	レル	助動詞	文語下二段-ラ行	連用形-一般	レ	和
24.02胡蝶	OH_OO渋谷源氏	3980	4030	I	たてまつり	奉る	タテマツル	動詞-非自立可能	文語四段-ラ行	連用形-一般	タテマツリ	和
24.02胡蝶	OH_OO渋谷源氏	4030	4040	I	に	ぬ	ヌ	助動詞	文語助動詞-ヌ	連用形-一般	ニ	和
