52.04蜻蛉	OH_OO渋谷源氏	260	280	B	大将	大将	タイショウ	名詞-普通名詞-一般			タイショー	漢
52.04蜻蛉	OH_OO渋谷源氏	1620	1630	I	世	世	ヨ	名詞-普通名詞-一般			ヨ	和
52.04蜻蛉	OH_OO渋谷源氏	1630	1640	I	を	を	ヲ	助詞-格助詞			オ	和
52.04蜻蛉	OH_OO渋谷源氏	1640	1660	I	のみ	のみ	ノミ	助詞-副助詞			ノミ	和
52.04蜻蛉	OH_OO渋谷源氏	1660	1680	I	契り	契る	チギル	動詞-一般	文語四段-ラ行	連用形-一般	チギリ	和
52.04蜻蛉	OH_OO渋谷源氏	1680	1690	I	し	き	キ	助動詞	文語助動詞-キ	連体形-一般	シ	和
52.04蜻蛉	OH_OO渋谷源氏	1690	1700	I	に	に	ニ	助詞-接続助詞			ニ	和
52.04蜻蛉	OH_OO渋谷源氏	1700	1710	I	、	、		補助記号-読点				記号
52.04蜻蛉	OH_OO渋谷源氏	1710	1760	I	心きたなき	心汚い	ココロキタナイ	形容詞-一般	文語形容詞-ク	連体形-一般	ココロキタナキ	和
52.04蜻蛉	OH_OO渋谷源氏	1760	1770	I	末	末	スエ	名詞-普通名詞-副詞可能			スエ	和
52.04蜻蛉	OH_OO渋谷源氏	1770	1780	I	の	の	ノ	助詞-格助詞			ノ	和
52.04蜻蛉	OH_OO渋谷源氏	1780	1810	I	違ひめ	違い目	タガイメ	名詞-普通名詞-一般			タガイメ	和
52.04蜻蛉	OH_OO渋谷源氏	1810	1820	I	に	に	ニ	助詞-格助詞			ニ	和
52.04蜻蛉	OH_OO渋谷源氏	1820	1830	I	、	、		補助記号-読点				記号
52.04蜻蛉	OH_OO渋谷源氏	1830	1850	I	思ひ	思う	オモウ	動詞-一般	文語四段-ハ行	連用形-一般	オモイ	和
52.04蜻蛉	OH_OO渋谷源氏	1850	1870	I	知ら	知る	シル	動詞-一般	文語四段-ラ行	未然形-一般	シラ	和
52.04蜻蛉	OH_OO渋谷源氏	1870	1890	I	する	せる	セル	助動詞	文語下二段-サ行	連体形-一般	スル	和
52.04蜻蛉	OH_OO渋谷源氏	1890	1900	I	な	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連体形-撥音便	ナン	和
52.04蜻蛉	OH_OO渋谷源氏	1900	1920	I	めり	めり	メリ	助動詞	文語助動詞-メリ	終止形-一般	メリ	和
52.04蜻蛉	OH_OO渋谷源氏	1920	1930	I	」	」		補助記号-括弧閉				記号
52.04蜻蛉	OH_OO渋谷源氏	1930	1940	B	と	と	ト	助詞-格助詞			ト	和
52.04蜻蛉	OH_OO渋谷源氏	1940	1950	I	ぞ	ぞ	ゾ	助詞-係助詞			ゾ	和
52.04蜻蛉	OH_OO渋谷源氏	1950	1990	I	おぼゆる	覚える	オボエル	動詞-一般	文語下二段-ヤ行	連体形-一般	オボユル	和
52.04蜻蛉	OH_OO渋谷源氏	1990	2000	I	。	。		補助記号-句点				記号
52.04蜻蛉	OH_OO渋谷源氏	2000	2020	B	右近	右近	ウコン	名詞-普通名詞-一般			ウコン	漢
52.04蜻蛉	OH_OO渋谷源氏	2020	2040	I	召し	召す	メス	動詞-一般	文語四段-サ行	連用形-一般	メシ	和
52.04蜻蛉	OH_OO渋谷源氏	2040	2060	I	出で	出でる	イデル	動詞-一般	文語下二段-ダ行	連用形-一般	イデ	和
52.04蜻蛉	OH_OO渋谷源氏	2060	2070	I	て	て	テ	助詞-接続助詞			テ	和
52.04蜻蛉	OH_OO渋谷源氏	2070	2080	I	、	、		補助記号-読点				記号
52.04蜻蛉	OH_OO渋谷源氏	2080	2090	B	「	「		補助記号-括弧開				記号
52.04蜻蛉	OH_OO渋谷源氏	2090	2110	I	あり	有る	アル	動詞-非自立可能	文語ラ行変格	連用形-一般	アリ	和
52.04蜻蛉	OH_OO渋谷源氏	2110	2130	I	けむ	けむ	ケム	助動詞	文語助動詞-ケム	連体形-一般	ケム	和
52.04蜻蛉	OH_OO渋谷源氏	2130	2150	I	さま	様	サマ	名詞-普通名詞-一般			サマ	和
52.04蜻蛉	OH_OO渋谷源氏	2150	2160	I	も	も	モ	助詞-係助詞			モ	和
52.04蜻蛉	OH_OO渋谷源氏	2160	2220	I	はかばかしう	捗々しい	ハカバカシイ	形容詞-一般	文語形容詞-シク	連用形-ウ音便	ハカバカシュー	和
52.04蜻蛉	OH_OO渋谷源氏	2220	2240	I	聞か	聞く	キク	動詞-一般	文語四段-カ行	未然形-一般	キカ	和
52.04蜻蛉	OH_OO渋谷源氏	2240	2250	I	ず	ず	ズ	助動詞	文語助動詞-ズ	連用形-一般	ズ	和
52.04蜻蛉	OH_OO渋谷源氏	2250	2260	I	、	、		補助記号-読点				記号
52.04蜻蛉	OH_OO渋谷源氏	2260	2280	I	なほ	猶	ナオ	副詞			ナオ	和
52.04蜻蛉	OH_OO渋谷源氏	2280	2290	I	，	，		補助記号-読点				記号
52.04蜻蛉	OH_OO渋谷源氏	2290	2310	I	尽き	尽きる	ツキル	動詞-一般	文語上二段-カ行	連用形-一般	ツキ	和
52.04蜻蛉	OH_OO渋谷源氏	2310	2320	I	せ	為る	スル	動詞-非自立可能	文語サ行変格	未然形-一般	セ	和
52.04蜻蛉	OH_OO渋谷源氏	2320	2330	I	ず	ず	ズ	助動詞	文語助動詞-ズ	連用形-一般	ズ	和
52.04蜻蛉	OH_OO渋谷源氏	2330	2380	I	あさましう	浅ましい	アサマシイ	形容詞-一般	文語形容詞-シク	連用形-ウ音便	アサマシュー	和
52.04蜻蛉	OH_OO渋谷源氏	2380	2390	I	、	、		補助記号-読点				記号
52.04蜻蛉	OH_OO渋谷源氏	2390	2440	I	はかなけれ	儚い	ハカナイ	形容詞-一般	文語形容詞-ク	已然形-一般	ハカナケレ	和
52.04蜻蛉	OH_OO渋谷源氏	2440	2450	I	ば	ば	バ	助詞-接続助詞			バ	和
52.04蜻蛉	OH_OO渋谷源氏	2450	2460	I	、	、		補助記号-読点				記号
52.04蜻蛉	OH_OO渋谷源氏	2460	2470	I	忌	忌み	イミ	名詞-普通名詞-一般			イミ	和
52.04蜻蛉	OH_OO渋谷源氏	2470	2480	I	の	の	ノ	助詞-格助詞			ノ	和
52.04蜻蛉	OH_OO渋谷源氏	2480	2500	I	残り	残り	ノコリ	名詞-普通名詞-一般			ノコリ	和
52.04蜻蛉	OH_OO渋谷源氏	2500	2510	I	も	も	モ	助詞-係助詞			モ	和
52.04蜻蛉	OH_OO渋谷源氏	2510	2550	I	すくなく	少ない	スクナイ	形容詞-一般	文語形容詞-ク	連用形-一般	スクナク	和
52.04蜻蛉	OH_OO渋谷源氏	2550	2570	I	なり	成る	ナル	動詞-非自立可能	文語四段-ラ行	連用形-一般	ナリ	和
52.04蜻蛉	OH_OO渋谷源氏	2570	2580	I	ぬ	ぬ	ヌ	助動詞	文語助動詞-ヌ	終止形-一般	ヌ	和
52.04蜻蛉	OH_OO渋谷源氏	2580	2590	I	。	。		補助記号-句点				記号
52.04蜻蛉	OH_OO渋谷源氏	2590	2620	B	過ぐし	過ぐす	スグス	動詞-一般	文語四段-サ行	連用形-一般	スグシ	和
52.04蜻蛉	OH_OO渋谷源氏	2620	2630	I	て	て	テ	助詞-接続助詞			テ	和
52.04蜻蛉	OH_OO渋谷源氏	2630	2640	I	、	、		補助記号-読点				記号
52.04蜻蛉	OH_OO渋谷源氏	2640	2650	I	と	と	ト	助詞-格助詞			ト	和
52.04蜻蛉	OH_OO渋谷源氏	2650	2670	I	思ひ	思う	オモウ	動詞-一般	文語四段-ハ行	連用形-一般	オモイ	和
52.04蜻蛉	OH_OO渋谷源氏	2670	2690	I	つれ	つ	ツ	助動詞	文語助動詞-ツ	已然形-一般	ツレ	和
52.04蜻蛉	OH_OO渋谷源氏	2690	2700	I	ど	ど	ド	助詞-接続助詞			ド	和
52.04蜻蛉	OH_OO渋谷源氏	2700	2710	I	、	、		補助記号-読点				記号
52.04蜻蛉	OH_OO渋谷源氏	2710	2730	I	静め	静める	シズメル	動詞-一般	文語下二段-マ行	連用形-一般	シズメ	和
52.04蜻蛉	OH_OO渋谷源氏	2730	2750	I	あへ	敢える	アエル	動詞-非自立可能	文語下二段-ハ行	未然形-一般	アエ	和
52.04蜻蛉	OH_OO渋谷源氏	2750	2760	I	ず	ず	ズ	助動詞	文語助動詞-ズ	連用形-一般	ズ	和
52.04蜻蛉	OH_OO渋谷源氏	2760	2790	I	ものし	ものする	モノスル	動詞-非自立可能	文語サ行変格	連用形-一般	モノシ	和
52.04蜻蛉	OH_OO渋谷源氏	2790	2810	I	つる	つ	ツ	助動詞	文語助動詞-ツ	連体形-一般	ツル	和
52.04蜻蛉	OH_OO渋谷源氏	2810	2830	I	なり	なり	ナリ	助動詞	文語助動詞-ナリ-断定	終止形-一般	ナリ	和
52.04蜻蛉	OH_OO渋谷源氏	2830	2840	I	。	。		補助記号-句点				記号
52.04蜻蛉	OH_OO渋谷源氏	2840	2860	B	いか	如何	イカ	名詞-普通名詞-一般			イカ	和
52.04蜻蛉	OH_OO渋谷源氏	2860	2880	I	なる	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連体形-一般	ナル	和
52.04蜻蛉	OH_OO渋谷源氏	2880	2900	I	心地	心地	ココチ	名詞-普通名詞-一般			ココチ	和
52.04蜻蛉	OH_OO渋谷源氏	2900	2910	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
52.04蜻蛉	OH_OO渋谷源氏	2910	2920	I	て	て	テ	助詞-接続助詞			テ	和
52.04蜻蛉	OH_OO渋谷源氏	2920	2930	I	か	か	カ	助詞-係助詞			カ	和
52.04蜻蛉	OH_OO渋谷源氏	2930	2940	I	、	、		補助記号-読点				記号
52.04蜻蛉	OH_OO渋谷源氏	2940	2980	I	はかなく	儚い	ハカナイ	形容詞-一般	文語形容詞-ク	連用形-一般	ハカナク	和
52.04蜻蛉	OH_OO渋谷源氏	2980	3000	I	なり	成る	ナル	動詞-非自立可能	文語四段-ラ行	連用形-一般	ナリ	和
52.04蜻蛉	OH_OO渋谷源氏	3000	3030	I	たまひ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	連用形-一般	タマイ	和
52.04蜻蛉	OH_OO渋谷源氏	3030	3040	I	に	ぬ	ヌ	助動詞	文語助動詞-ヌ	連用形-一般	ニ	和
52.04蜻蛉	OH_OO渋谷源氏	3040	3050	I	し	き	キ	助動詞	文語助動詞-キ	連体形-一般	シ	和
52.04蜻蛉	OH_OO渋谷源氏	3050	3060	I	」	」		補助記号-括弧閉				記号
52.04蜻蛉	OH_OO渋谷源氏	3060	3070	B	と	と	ト	助詞-格助詞			ト	和
52.04蜻蛉	OH_OO渋谷源氏	3070	3090	I	問ひ	問う	トウ	動詞-一般	文語四段-ハ行	連用形-一般	トイ	和
52.04蜻蛉	OH_OO渋谷源氏	3090	3120	I	たまふ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	連体形-一般	タマウ	和
52.04蜻蛉	OH_OO渋谷源氏	3120	3130	I	に	に	ニ	助詞-接続助詞			ニ	和
52.04蜻蛉	OH_OO渋谷源氏	3130	3140	I	、	、		補助記号-読点				記号
52.04蜻蛉	OH_OO渋谷源氏	3140	3150	I	「	「		補助記号-括弧開				記号
52.04蜻蛉	OH_OO渋谷源氏	3150	3160	I	尼	尼	アマ	名詞-普通名詞-一般			アマ	和
52.04蜻蛉	OH_OO渋谷源氏	3160	3170	I	君	君	ギミ	接尾辞-名詞的-一般			ギミ	和
52.04蜻蛉	OH_OO渋谷源氏	3170	3190	I	など	など	ナド	助詞-副助詞			ナド	和
52.04蜻蛉	OH_OO渋谷源氏	3190	3200	I	も	も	モ	助詞-係助詞			モ	和
52.04蜻蛉	OH_OO渋谷源氏	3200	3210	I	、	、		補助記号-読点				記号
52.04蜻蛉	OH_OO渋谷源氏	3210	3240	I	けしき	気色	ケシキ	名詞-普通名詞-一般			ケシキ	漢
52.04蜻蛉	OH_OO渋谷源氏	3240	3250	I	は	は	ハ	助詞-係助詞			ワ	和
52.04蜻蛉	OH_OO渋谷源氏	3250	3260	I	見	見る	ミル	動詞-非自立可能	文語上一段-マ行	連用形-一般	ミ	和
52.04蜻蛉	OH_OO渋谷源氏	3260	3270	I	て	つ	ツ	助動詞	文語助動詞-ツ	連用形-一般	テ	和
52.04蜻蛉	OH_OO渋谷源氏	3270	3290	I	けれ	けり	ケリ	助動詞	文語助動詞-ケリ	已然形-一般	ケレ	和
52.04蜻蛉	OH_OO渋谷源氏	3290	3300	I	ば	ば	バ	助詞-接続助詞			バ	和
52.04蜻蛉	OH_OO渋谷源氏	3300	3310	I	、	、		補助記号-読点				記号
52.04蜻蛉	OH_OO渋谷源氏	3310	3340	I	つひに	遂に	ツイニ	副詞			ツイニ	和
52.04蜻蛉	OH_OO渋谷源氏	3340	3360	I	聞き	聞く	キク	動詞-一般	文語四段-カ行	連用形-一般	キキ	和
52.04蜻蛉	OH_OO渋谷源氏	3360	3390	I	あはせ	合わせる	アワセル	動詞-一般	文語下二段-サ行	連用形-一般	アワセ	和
52.04蜻蛉	OH_OO渋谷源氏	3390	3420	I	たまは	給う	タマウ	動詞-非自立可能	文語四段-ハ行	未然形-一般	タマワ	和
52.04蜻蛉	OH_OO渋谷源氏	3420	3430	I	む	む	ム	助動詞	文語助動詞-ム	連体形-一般	ム	和
52.04蜻蛉	OH_OO渋谷源氏	3430	3440	I	を	を	ヲ	助詞-格助詞			オ	和
52.04蜻蛉	OH_OO渋谷源氏	3440	3450	I	、	、		補助記号-読点				記号
52.04蜻蛉	OH_OO渋谷源氏	3450	3490	I	なかなか	中々	ナカナカ	副詞			ナカナカ	和
52.04蜻蛉	OH_OO渋谷源氏	3490	3510	I	隠し	隠す	カクス	動詞-一般	文語四段-サ行	連用形-一般	カクシ	和
52.04蜻蛉	OH_OO渋谷源氏	3510	3520	I	て	て	テ	助詞-接続助詞			テ	和
52.04蜻蛉	OH_OO渋谷源氏	3520	3530	I	も	も	モ	助詞-係助詞			モ	和
52.04蜻蛉	OH_OO渋谷源氏	3530	3540	I	、	、		補助記号-読点				記号
52.04蜻蛉	OH_OO渋谷源氏	3540	3560	I	こと	事	コト	名詞-普通名詞-一般			コト	和
52.04蜻蛉	OH_OO渋谷源氏	3560	3580	I	違ひ	違う	タガウ	動詞-一般	文語四段-ハ行	連用形-一般	タガイ	和
52.04蜻蛉	OH_OO渋谷源氏	3580	3590	I	て	て	テ	助詞-接続助詞			テ	和
52.04蜻蛉	OH_OO渋谷源氏	3590	3620	I	聞こえ	聞こえる	キコエル	動詞-非自立可能	文語下二段-ヤ行	未然形-一般	キコエ	和
52.04蜻蛉	OH_OO渋谷源氏	3620	3630	I	む	む	ム	助動詞	文語助動詞-ム	連体形-一般	ム	和
52.04蜻蛉	OH_OO渋谷源氏	3630	3640	I	に	に	ニ	助詞-接続助詞			ニ	和
52.04蜻蛉	OH_OO渋谷源氏	3640	3650	I	、	、		補助記号-読点				記号
52.04蜻蛉	OH_OO渋谷源氏	3650	3690	I	そこなは	損なう	ソコナウ	動詞-非自立可能	文語四段-ハ行	未然形-一般	ソコナワ	和
52.04蜻蛉	OH_OO渋谷源氏	3690	3700	I	れ	れる	レル	助動詞	文語下二段-ラ行	連用形-一般	レ	和
52.04蜻蛉	OH_OO渋谷源氏	3700	3710	I	ぬ	ぬ	ヌ	助動詞	文語助動詞-ヌ	終止形-一般	ヌ	和
52.04蜻蛉	OH_OO渋谷源氏	3710	3730	I	べし	べし	ベシ	助動詞	文語助動詞-ベシ	終止形-一般	ベシ	和
52.04蜻蛉	OH_OO渋谷源氏	3730	3740	I	。	。		補助記号-句点				記号
52.04蜻蛉	OH_OO渋谷源氏	3740	3780	B	あやしき	怪しい	アヤシイ	形容詞-一般	文語形容詞-シク	連体形-一般	アヤシキ	和
52.04蜻蛉	OH_OO渋谷源氏	3780	3800	I	こと	事	コト	名詞-普通名詞-一般			コト	和
52.04蜻蛉	OH_OO渋谷源氏	3800	3810	I	の	の	ノ	助詞-格助詞			ノ	和
52.04蜻蛉	OH_OO渋谷源氏	3810	3820	I	筋	筋	スジ	名詞-普通名詞-助数詞可能			スジ	和
52.04蜻蛉	OH_OO渋谷源氏	3820	3830	I	に	に	ニ	助詞-格助詞			ニ	和
52.04蜻蛉	OH_OO渋谷源氏	3830	3850	I	こそ	こそ	コソ	助詞-係助詞			コソ	和
52.04蜻蛉	OH_OO渋谷源氏	3850	3860	I	、	、		補助記号-読点				記号
52.04蜻蛉	OH_OO渋谷源氏	3860	3880	I	虚言	空言	ソラゴト	名詞-普通名詞-一般			ソラゴト	和
52.04蜻蛉	OH_OO渋谷源氏	3880	3890	I	も	も	モ	助詞-係助詞			モ	和
52.04蜻蛉	OH_OO渋谷源氏	3890	3910	I	思ひ	思う	オモウ	動詞-一般	文語四段-ハ行	連用形-一般	オモイ	和
52.04蜻蛉	OH_OO渋谷源氏	3910	3950	I	めぐらし	巡らす	メグラス	動詞-一般	文語四段-サ行	連用形-一般	メグラシ	和
52.04蜻蛉	OH_OO渋谷源氏	3950	3970	I	つつ	つつ	ツツ	助詞-接続助詞			ツツ	和
52.04蜻蛉	OH_OO渋谷源氏	3970	4000	I	ならひ	習う	ナラウ	動詞-一般	文語四段-ハ行	連用形-一般	ナライ	和
52.04蜻蛉	OH_OO渋谷源氏	4000	4020	I	しか	き	キ	助動詞	文語助動詞-キ	已然形-一般	シカ	和
52.04蜻蛉	OH_OO渋谷源氏	4020	4030	I	．	．		補助記号-句点				記号
52.04蜻蛉	OH_OO渋谷源氏	4030	4050	I	かく	斯く	カク	副詞			カク	和
