07.04紅葉賀	OH_OO渋谷源氏	330	340	B	帝	帝	ミカド	名詞-普通名詞-一般			ミカド	和
07.04紅葉賀	OH_OO渋谷源氏	640	650	I	ず	ず	ズ	助動詞	文語助動詞-ズ	連用形-一般	ズ	和
07.04紅葉賀	OH_OO渋谷源氏	650	660	I	、	、		補助記号-読点				記号
07.04紅葉賀	OH_OO渋谷源氏	660	680	I	采女	采女	ウネメ	名詞-普通名詞-一般			ウネメ	和
07.04紅葉賀	OH_OO渋谷源氏	680	690	I	、	、		補助記号-読点				記号
07.04紅葉賀	OH_OO渋谷源氏	690	700	I	女	女	オンナ	名詞-普通名詞-一般			オンナ	和
07.04紅葉賀	OH_OO渋谷源氏	700	720	I	蔵人	蔵人	クロウド	名詞-普通名詞-一般			クロード	和
07.04紅葉賀	OH_OO渋谷源氏	720	740	I	など	など	ナド	助詞-副助詞			ナド	和
07.04紅葉賀	OH_OO渋谷源氏	740	750	I	を	を	ヲ	助詞-格助詞			オ	和
07.04紅葉賀	OH_OO渋谷源氏	750	760	I	も	も	モ	助詞-係助詞			モ	和
07.04紅葉賀	OH_OO渋谷源氏	760	770	I	、	、		補助記号-読点				記号
07.04紅葉賀	OH_OO渋谷源氏	770	790	I	容貌	形	カタチ	名詞-普通名詞-一般			カタチ	和
07.04紅葉賀	OH_OO渋谷源氏	790	800	I	、	、		補助記号-読点				記号
07.04紅葉賀	OH_OO渋谷源氏	800	810	I	心	心	ココロ	名詞-普通名詞-サ変可能			ココロ	和
07.04紅葉賀	OH_OO渋谷源氏	810	830	I	ある	有る	アル	動詞-非自立可能	文語ラ行変格	連体形-一般	アル	和
07.04紅葉賀	OH_OO渋谷源氏	830	850	I	をば	をば	ヲバ	助詞-格助詞			オバ	和
07.04紅葉賀	OH_OO渋谷源氏	850	860	I	、	、		補助記号-読点				記号
07.04紅葉賀	OH_OO渋谷源氏	860	880	I	こと	異	コト	名詞-普通名詞-一般			コト	和
07.04紅葉賀	OH_OO渋谷源氏	880	890	I	に	に	ニ	助詞-格助詞			ニ	和
07.04紅葉賀	OH_OO渋谷源氏	890	910	I	もて	以て	モテ	接頭辞			モテ	和
07.04紅葉賀	OH_OO渋谷源氏	910	940	I	はやし	栄す	ハヤス	動詞-一般	文語四段-サ行	連用形-一般	ハヤシ	和
07.04紅葉賀	OH_OO渋谷源氏	940	980	I	思し召し	思し召す	オボシメス	動詞-一般	文語四段-サ行	連用形-一般	オボシメシ	和
07.04紅葉賀	OH_OO渋谷源氏	980	1000	I	たれ	たり	タリ	助動詞	文語助動詞-タリ-完了	已然形-一般	タレ	和
07.04紅葉賀	OH_OO渋谷源氏	1000	1010	I	ば	ば	バ	助詞-接続助詞			バ	和
07.04紅葉賀	OH_OO渋谷源氏	1010	1020	I	、	、		補助記号-読点				記号
07.04紅葉賀	OH_OO渋谷源氏	1020	1040	I	よし	由	ヨシ	名詞-普通名詞-一般			ヨシ	和
07.04紅葉賀	OH_OO渋谷源氏	1040	1060	I	ある	有る	アル	動詞-非自立可能	文語ラ行変格	連体形-一般	アル	和
07.04紅葉賀	OH_OO渋谷源氏	1060	1090	I	宮仕へ	宮仕え	ミヤヅカエ	名詞-普通名詞-一般			ミヤズカエ	和
07.04紅葉賀	OH_OO渋谷源氏	1090	1100	I	人	人	ヒト	名詞-普通名詞-一般			ヒト	和
07.04紅葉賀	OH_OO渋谷源氏	1100	1130	I	多かる	多い	オオイ	形容詞-一般	文語形容詞-ク	連体形-補助	オーカル	和
07.04紅葉賀	OH_OO渋谷源氏	1130	1150	I	ころ	頃	コロ	名詞-普通名詞-副詞可能			コロ	和
07.04紅葉賀	OH_OO渋谷源氏	1150	1170	I	なり	なり	ナリ	助動詞	文語助動詞-ナリ-断定	終止形-一般	ナリ	和
07.04紅葉賀	OH_OO渋谷源氏	1170	1180	I	。	。		補助記号-句点				記号
07.04紅葉賀	OH_OO渋谷源氏	1180	1220	B	はかなき	儚い	ハカナイ	形容詞-一般	文語形容詞-ク	連体形-一般	ハカナキ	和
07.04紅葉賀	OH_OO渋谷源氏	1220	1240	I	こと	事	コト	名詞-普通名詞-一般			コト	和
07.04紅葉賀	OH_OO渋谷源氏	1240	1250	I	を	を	ヲ	助詞-格助詞			オ	和
07.04紅葉賀	OH_OO渋谷源氏	1250	1260	I	も	も	モ	助詞-係助詞			モ	和
07.04紅葉賀	OH_OO渋谷源氏	1260	1280	I	言ひ	言う	イウ	動詞-一般	文語四段-ハ行	連用形-一般	イー	和
07.04紅葉賀	OH_OO渋谷源氏	1280	1300	I	触れ	触れる	フレル	動詞-一般	文語下二段-ラ行	連用形-一般	フレ	和
07.04紅葉賀	OH_OO渋谷源氏	1300	1330	I	たまふ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	連体形-一般	タマウ	和
07.04紅葉賀	OH_OO渋谷源氏	1330	1340	I	に	に	ニ	助詞-格助詞			ニ	和
07.04紅葉賀	OH_OO渋谷源氏	1340	1350	I	は	は	ハ	助詞-係助詞			ワ	和
07.04紅葉賀	OH_OO渋谷源氏	1350	1360	I	、	、		補助記号-読点				記号
07.04紅葉賀	OH_OO渋谷源氏	1360	1380	I	もて	以て	モテ	接頭辞			モテ	和
07.04紅葉賀	OH_OO渋谷源氏	1380	1410	I	離るる	離れる	ハナレル	動詞-一般	文語下二段-ラ行	連体形-一般	ハナルル	和
07.04紅葉賀	OH_OO渋谷源氏	1410	1430	I	こと	事	コト	名詞-普通名詞-一般			コト	和
07.04紅葉賀	OH_OO渋谷源氏	1430	1440	I	も	も	モ	助詞-係助詞			モ	和
07.04紅葉賀	OH_OO渋谷源氏	1440	1460	I	あり	有る	アル	動詞-非自立可能	文語ラ行変格	連用形-一般	アリ	和
07.04紅葉賀	OH_OO渋谷源氏	1460	1490	I	がたき	難い	ガタイ	接尾辞-形容詞的	文語形容詞-ク	連体形-一般	ガタキ	和
07.04紅葉賀	OH_OO渋谷源氏	1490	1500	I	に	に	ニ	助詞-接続助詞			ニ	和
07.04紅葉賀	OH_OO渋谷源氏	1500	1510	I	、	、		補助記号-読点				記号
07.04紅葉賀	OH_OO渋谷源氏	1510	1550	I	目馴るる	目慣れる	メナレル	動詞-一般	文語下二段-ラ行	連体形-一般	メナルル	和
07.04紅葉賀	OH_OO渋谷源氏	1550	1560	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
07.04紅葉賀	OH_OO渋谷源氏	1560	1570	I	や	や	ヤ	助詞-係助詞			ヤ	和
07.04紅葉賀	OH_OO渋谷源氏	1570	1590	I	あら	有る	アル	動詞-非自立可能	文語ラ行変格	未然形-一般	アラ	和
07.04紅葉賀	OH_OO渋谷源氏	1590	1600	I	む	む	ム	助動詞	文語助動詞-ム	連体形-一般	ム	和
07.04紅葉賀	OH_OO渋谷源氏	1600	1610	I	、	、		補助記号-読点				記号
07.04紅葉賀	OH_OO渋谷源氏	1610	1620	I	「	「		補助記号-括弧開				記号
07.04紅葉賀	OH_OO渋谷源氏	1620	1640	I	げに	実に	ゲニ	副詞			ゲニ	和
07.04紅葉賀	OH_OO渋谷源氏	1640	1650	I	ぞ	ぞ	ゾ	助詞-係助詞			ゾ	和
07.04紅葉賀	OH_OO渋谷源氏	1650	1660	I	，	，		補助記号-読点				記号
07.04紅葉賀	OH_OO渋谷源氏	1660	1700	I	あやしう	怪しい	アヤシイ	形容詞-一般	文語形容詞-シク	連用形-ウ音便	アヤシュー	和
07.04紅葉賀	OH_OO渋谷源氏	1700	1720	I	好い	好く	スク	動詞-一般	文語四段-カ行	連用形-イ音便	スイ	和
07.04紅葉賀	OH_OO渋谷源氏	1720	1750	I	たまは	給う	タマウ	動詞-非自立可能	文語四段-ハ行	未然形-一般	タマワ	和
07.04紅葉賀	OH_OO渋谷源氏	1750	1760	I	ざ	ず	ズ	助動詞	文語助動詞-ズ	連体形-撥音便	ザン	和
07.04紅葉賀	OH_OO渋谷源氏	1760	1780	I	める	めり	メリ	助動詞	文語助動詞-メリ	連体形-一般	メル	和
07.04紅葉賀	OH_OO渋谷源氏	1780	1790	I	」	」		補助記号-括弧閉				記号
07.04紅葉賀	OH_OO渋谷源氏	1790	1800	I	と	と	ト	助詞-格助詞			ト	和
07.04紅葉賀	OH_OO渋谷源氏	1800	1810	I	、	、		補助記号-読点				記号
07.04紅葉賀	OH_OO渋谷源氏	1810	1830	I	試み	試み	ココロミ	名詞-普通名詞-一般			ココロミ	和
07.04紅葉賀	OH_OO渋谷源氏	1830	1840	I	に	に	ニ	助詞-格助詞			ニ	和
07.04紅葉賀	OH_OO渋谷源氏	1840	1870	I	戯れ事	戯れ言	タワムレゴト	名詞-普通名詞-一般			タワブレゴト	和
07.04紅葉賀	OH_OO渋谷源氏	1870	1880	I	を	を	ヲ	助詞-格助詞			オ	和
07.04紅葉賀	OH_OO渋谷源氏	1880	1910	I	聞こえ	聞こえる	キコエル	動詞-非自立可能	文語下二段-ヤ行	連用形-一般	キコエ	和
07.04紅葉賀	OH_OO渋谷源氏	1910	1940	I	かかり	掛かる	カカル	動詞-非自立可能	文語四段-ラ行	連用形-一般	カカリ	和
07.04紅葉賀	OH_OO渋谷源氏	1940	1960	I	など	など	ナド	助詞-副助詞			ナド	和
07.04紅葉賀	OH_OO渋谷源氏	1960	1980	I	する	為る	スル	動詞-非自立可能	文語サ行変格	連体形-一般	スル	和
07.04紅葉賀	OH_OO渋谷源氏	1980	1990	I	折	折	オリ	名詞-普通名詞-副詞可能			オリ	和
07.04紅葉賀	OH_OO渋谷源氏	1990	2010	I	あれ	有る	アル	動詞-非自立可能	文語ラ行変格	已然形-一般	アレ	和
07.04紅葉賀	OH_OO渋谷源氏	2010	2020	I	ど	ど	ド	助詞-接続助詞			ド	和
07.04紅葉賀	OH_OO渋谷源氏	2020	2030	I	、	、		補助記号-読点				記号
07.04紅葉賀	OH_OO渋谷源氏	2030	2080	I	情けなから	情けない	ナサケナイ	形容詞-一般	文語形容詞-ク	未然形-補助	ナサケナカラ	和
07.04紅葉賀	OH_OO渋谷源氏	2080	2090	I	ぬ	ず	ズ	助動詞	文語助動詞-ズ	連体形-一般	ヌ	和
07.04紅葉賀	OH_OO渋谷源氏	2090	2110	I	ほど	程	ホド	名詞-普通名詞-副詞可能			ホド	和
07.04紅葉賀	OH_OO渋谷源氏	2110	2120	I	に	に	ニ	助詞-格助詞			ニ	和
07.04紅葉賀	OH_OO渋谷源氏	2120	2140	I	うち	打ち	ウチ	接頭辞			ウチ	和
07.04紅葉賀	OH_OO渋谷源氏	2140	2170	I	いらへ	応える	イラエル	動詞-一般	文語下二段-ハ行	連用形-一般	イラエ	和
07.04紅葉賀	OH_OO渋谷源氏	2170	2180	I	て	て	テ	助詞-接続助詞			テ	和
07.04紅葉賀	OH_OO渋谷源氏	2180	2190	I	、	、		補助記号-読点				記号
07.04紅葉賀	OH_OO渋谷源氏	2190	2220	I	まこと	真	マコト	名詞-普通名詞-一般			マコト	和
07.04紅葉賀	OH_OO渋谷源氏	2220	2230	I	に	に	ニ	助詞-格助詞			ニ	和
07.04紅葉賀	OH_OO渋谷源氏	2230	2240	I	は	は	ハ	助詞-係助詞			ワ	和
07.04紅葉賀	OH_OO渋谷源氏	2240	2260	I	乱れ	乱れる	ミダレル	動詞-一般	文語下二段-ラ行	連用形-一般	ミダレ	和
07.04紅葉賀	OH_OO渋谷源氏	2260	2290	I	たまは	給う	タマウ	動詞-非自立可能	文語四段-ハ行	未然形-一般	タマワ	和
07.04紅葉賀	OH_OO渋谷源氏	2290	2300	I	ぬ	ず	ズ	助動詞	文語助動詞-ズ	連体形-一般	ヌ	和
07.04紅葉賀	OH_OO渋谷源氏	2300	2310	I	を	を	ヲ	助詞-格助詞			オ	和
07.04紅葉賀	OH_OO渋谷源氏	2310	2320	I	、	、		補助記号-読点				記号
07.04紅葉賀	OH_OO渋谷源氏	2320	2330	I	「	「		補助記号-括弧開				記号
07.04紅葉賀	OH_OO渋谷源氏	2330	2370	I	まめやか	まめやか	マメヤカ	形状詞-一般			マメヤカ	和
07.04紅葉賀	OH_OO渋谷源氏	2370	2380	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
07.04紅葉賀	OH_OO渋谷源氏	2380	2430	I	さうざうし	そうぞうしい	ソウゾウシイ	形容詞-一般	文語形容詞-シク	終止形-一般	ソーゾーシ	和
07.04紅葉賀	OH_OO渋谷源氏	2430	2440	I	」	」		補助記号-括弧閉				記号
07.04紅葉賀	OH_OO渋谷源氏	2440	2450	I	と	と	ト	助詞-格助詞			ト	和
07.04紅葉賀	OH_OO渋谷源氏	2450	2470	I	思ひ	思う	オモウ	動詞-一般	文語四段-ハ行	連用形-一般	オモイ	和
07.04紅葉賀	OH_OO渋谷源氏	2470	2510	I	きこゆる	聞こえる	キコエル	動詞-非自立可能	文語下二段-ヤ行	連体形-一般	キコユル	和
07.04紅葉賀	OH_OO渋谷源氏	2510	2520	I	人	人	ヒト	名詞-普通名詞-一般			ヒト	和
07.04紅葉賀	OH_OO渋谷源氏	2520	2530	I	も	も	モ	助詞-係助詞			モ	和
07.04紅葉賀	OH_OO渋谷源氏	2530	2550	I	あり	有る	アル	動詞-非自立可能	文語ラ行変格	終止形-一般	アリ	和
07.04紅葉賀	OH_OO渋谷源氏	2550	2560	I	。	。		補助記号-句点				記号
07.04紅葉賀	OH_OO渋谷源氏	2560	2570	B	年	年	トシ	名詞-普通名詞-副詞可能			トシ	和
07.04紅葉賀	OH_OO渋谷源氏	2570	2600	I	いたう	痛く	イタク	副詞			イトー	和
07.04紅葉賀	OH_OO渋谷源氏	2600	2620	I	老い	老いる	オイル	動詞-一般	文語上二段-ヤ行	連用形-一般	オイ	和
07.04紅葉賀	OH_OO渋谷源氏	2620	2640	I	たる	たり	タリ	助動詞	文語助動詞-タリ-完了	連体形-一般	タル	和
07.04紅葉賀	OH_OO渋谷源氏	2640	2660	I	典侍	典侍	ナイシノスケ	名詞-普通名詞-一般			ナイシノスケ	混
07.04紅葉賀	OH_OO渋谷源氏	2660	2670	I	、	、		補助記号-読点				記号
07.04紅葉賀	OH_OO渋谷源氏	2670	2680	I	人	人	ヒト	名詞-普通名詞-一般			ヒト	和
07.04紅葉賀	OH_OO渋谷源氏	2680	2690	I	も	も	モ	助詞-係助詞			モ	和
07.04紅葉賀	OH_OO渋谷源氏	2690	2750	I	やむごとなく	やんごとない	ヤンゴトナイ	形容詞-一般	文語形容詞-ク	連用形-一般	ヤンゴトナク	和
07.04紅葉賀	OH_OO渋谷源氏	2750	2760	I	、	、		補助記号-読点				記号
07.04紅葉賀	OH_OO渋谷源氏	2760	2790	I	心ばせ	心馳せ	ココロバセ	名詞-普通名詞-一般			ココロバセ	和
07.04紅葉賀	OH_OO渋谷源氏	2790	2810	I	あり	有る	アル	動詞-非自立可能	文語ラ行変格	連用形-一般	アリ	和
07.04紅葉賀	OH_OO渋谷源氏	2810	2820	I	、	、		補助記号-読点				記号
07.04紅葉賀	OH_OO渋谷源氏	2820	2840	I	あて	貴	アテ	形状詞-一般			アテ	和
07.04紅葉賀	OH_OO渋谷源氏	2840	2850	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
07.04紅葉賀	OH_OO渋谷源氏	2850	2860	I	，	，		補助記号-読点				記号
07.04紅葉賀	OH_OO渋谷源氏	2860	2890	I	おぼえ	覚え	オボエ	名詞-普通名詞-一般			オボエ	和
07.04紅葉賀	OH_OO渋谷源氏	2890	2910	I	高く	高い	タカイ	形容詞-一般	文語形容詞-ク	連用形-一般	タカク	和
07.04紅葉賀	OH_OO渋谷源氏	2910	2920	I	は	は	ハ	助詞-係助詞			ワ	和
07.04紅葉賀	OH_OO渋谷源氏	2920	2940	I	あり	有る	アル	動詞-非自立可能	文語ラ行変格	連用形-一般	アリ	和
07.04紅葉賀	OH_OO渋谷源氏	2940	2970	I	ながら	ながら	ナガラ	助詞-接続助詞			ナガラ	和
07.04紅葉賀	OH_OO渋谷源氏	2970	2980	I	、	、		補助記号-読点				記号
07.04紅葉賀	OH_OO渋谷源氏	2980	3020	I	いみじう	いみじい	イミジイ	形容詞-一般	文語形容詞-シク	連用形-ウ音便	イミジュー	和
07.04紅葉賀	OH_OO渋谷源氏	3020	3040	I	あだ	徒	アダ	名詞-普通名詞-一般			アダ	和
07.04紅葉賀	OH_OO渋谷源氏	3040	3060	I	めい	めく	メク	接尾辞-動詞的	文語四段-カ行	連用形-イ音便	メイ	和
07.04紅葉賀	OH_OO渋谷源氏	3060	3080	I	たる	たり	タリ	助動詞	文語助動詞-タリ-完了	連体形-一般	タル	和
07.04紅葉賀	OH_OO渋谷源氏	3080	3090	I	心	心	ココロ	名詞-普通名詞-サ変可能			ココロ	和
07.04紅葉賀	OH_OO渋谷源氏	3090	3110	I	ざま	様	サマ	名詞-普通名詞-一般			ザマ	和
07.04紅葉賀	OH_OO渋谷源氏	3110	3120	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
07.04紅葉賀	OH_OO渋谷源氏	3120	3130	I	て	て	テ	助詞-接続助詞			テ	和
07.04紅葉賀	OH_OO渋谷源氏	3130	3140	I	、	、		補助記号-読点				記号
07.04紅葉賀	OH_OO渋谷源氏	3140	3170	I	そなた	其方	ソナタ	代名詞			ソナタ	和
07.04紅葉賀	OH_OO渋谷源氏	3170	3180	I	に	に	ニ	助詞-格助詞			ニ	和
07.04紅葉賀	OH_OO渋谷源氏	3180	3190	I	は	は	ハ	助詞-係助詞			ワ	和
07.04紅葉賀	OH_OO渋谷源氏	3190	3220	I	重から	重い	オモイ	形容詞-一般	文語形容詞-ク	未然形-補助	オモカラ	和
07.04紅葉賀	OH_OO渋谷源氏	3220	3230	I	ぬ	ず	ズ	助動詞	文語助動詞-ズ	連体形-一般	ヌ	和
07.04紅葉賀	OH_OO渋谷源氏	3230	3250	I	ある	有る	アル	動詞-非自立可能	文語ラ行変格	連体形-一般	アル	和
07.04紅葉賀	OH_OO渋谷源氏	3250	3260	I	を	を	ヲ	助詞-格助詞			オ	和
07.04紅葉賀	OH_OO渋谷源氏	3260	3270	I	、	、		補助記号-読点				記号
07.04紅葉賀	OH_OO渋谷源氏	3270	3280	I	「	「		補助記号-括弧開				記号
07.04紅葉賀	OH_OO渋谷源氏	3280	3300	I	かう	斯く	カク	副詞			コー	和
07.04紅葉賀	OH_OO渋谷源氏	3300	3310	I	，	，		補助記号-読点				記号
07.04紅葉賀	OH_OO渋谷源氏	3310	3360	I	さだ過ぐる	時過ぎる	サダスギル	動詞-一般	文語上二段-ガ行	連体形-一般	サダスグル	和
07.04紅葉賀	OH_OO渋谷源氏	3360	3380	I	まで	まで	マデ	助詞-副助詞			マデ	和
07.04紅葉賀	OH_OO渋谷源氏	3380	3390	I	、	、		補助記号-読点				記号
07.04紅葉賀	OH_OO渋谷源氏	3390	3410	I	など	など	ナド	副詞			ナド	和
07.04紅葉賀	OH_OO渋谷源氏	3410	3420	I	さ	然	サ	副詞			サ	和
07.04紅葉賀	OH_OO渋谷源氏	3420	3440	I	しも	しも	シモ	助詞-副助詞			シモ	和
07.04紅葉賀	OH_OO渋谷源氏	3440	3460	I	乱る	乱れる	ミダレル	動詞-一般	文語下二段-ラ行	終止形-一般	ミダル	和
07.04紅葉賀	OH_OO渋谷源氏	3460	3480	I	らむ	らむ	ラム	助動詞	文語助動詞-ラム	連体形-一般	ラム	和
07.04紅葉賀	OH_OO渋谷源氏	3480	3490	I	」	」		補助記号-括弧閉				記号
07.04紅葉賀	OH_OO渋谷源氏	3490	3500	I	と	と	ト	助詞-格助詞			ト	和
07.04紅葉賀	OH_OO渋谷源氏	3500	3510	I	、	、		補助記号-読点				記号
07.04紅葉賀	OH_OO渋谷源氏	3510	3560	I	いぶかしく	訝しい	イブカシイ	形容詞-一般	文語形容詞-シク	連用形-一般	イブカシク	和
07.04紅葉賀	OH_OO渋谷源氏	3560	3590	I	おぼえ	覚える	オボエル	動詞-一般	文語下二段-ヤ行	連用形-一般	オボエ	和
07.04紅葉賀	OH_OO渋谷源氏	3590	3620	I	たまひ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	連用形-一般	タマイ	和
07.04紅葉賀	OH_OO渋谷源氏	3620	3640	I	けれ	けり	ケリ	助動詞	文語助動詞-ケリ	已然形-一般	ケレ	和
07.04紅葉賀	OH_OO渋谷源氏	3640	3650	I	ば	ば	バ	助詞-接続助詞			バ	和
07.04紅葉賀	OH_OO渋谷源氏	3650	3660	I	、	、		補助記号-読点				記号
07.04紅葉賀	OH_OO渋谷源氏	3660	3690	I	戯れ事	戯れ言	タワムレゴト	名詞-普通名詞-一般			タワブレゴト	和
07.04紅葉賀	OH_OO渋谷源氏	3690	3710	I	言ひ	言う	イウ	動詞-一般	文語四段-ハ行	連用形-一般	イー	和
07.04紅葉賀	OH_OO渋谷源氏	3710	3730	I	触れ	触れる	フレル	動詞-一般	文語下二段-ラ行	連用形-一般	フレ	和
07.04紅葉賀	OH_OO渋谷源氏	3730	3740	I	て	て	テ	助詞-接続助詞			テ	和
07.04紅葉賀	OH_OO渋谷源氏	3740	3760	I	試み	試みる	ココロミル	動詞-一般	文語上一段-マ行	連用形-一般	ココロミ	和
07.04紅葉賀	OH_OO渋谷源氏	3760	3790	I	たまふ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	連体形-一般	タマウ	和
07.04紅葉賀	OH_OO渋谷源氏	3790	3800	I	に	に	ニ	助詞-接続助詞			ニ	和
07.04紅葉賀	OH_OO渋谷源氏	3800	3810	I	、	、		補助記号-読点				記号
07.04紅葉賀	OH_OO渋谷源氏	3810	3820	I	似	似る	ニル	動詞-一般	文語上一段-ナ行	連用形-一般	ニ	和
07.04紅葉賀	OH_OO渋谷源氏	3820	3830	I	げ	気	ゲ	接尾辞-形状詞的			ゲ	和
07.04紅葉賀	OH_OO渋谷源氏	3830	3850	I	なく	無い	ナイ	形容詞-非自立可能	文語形容詞-ク	連用形-一般	ナク	和
07.04紅葉賀	OH_OO渋谷源氏	3850	3860	I	も	も	モ	助詞-係助詞			モ	和
07.04紅葉賀	OH_OO渋谷源氏	3860	3880	I	思は	思う	オモウ	動詞-一般	文語四段-ハ行	未然形-一般	オモワ	和
07.04紅葉賀	OH_OO渋谷源氏	3880	3900	I	ざり	ず	ズ	助動詞	文語助動詞-ズ	連用形-補助	ザリ	和
07.04紅葉賀	OH_OO渋谷源氏	3900	3920	I	ける	けり	ケリ	助動詞	文語助動詞-ケリ	連体形-一般	ケル	和
07.04紅葉賀	OH_OO渋谷源氏	3920	3930	I	。	。		補助記号-句点				記号
07.04紅葉賀	OH_OO渋谷源氏	3930	3970	B	あさまし	浅ましい	アサマシイ	形容詞-一般	文語形容詞-シク	終止形-一般	アサマシ	和
07.04紅葉賀	OH_OO渋谷源氏	3970	3980	I	、	、		補助記号-読点				記号
07.04紅葉賀	OH_OO渋谷源氏	3980	3990	I	と	と	ト	助詞-格助詞			ト	和
07.04紅葉賀	OH_OO渋谷源氏	3990	4010	I	思し	思す	オボス	動詞-一般	文語四段-サ行	連用形-一般	オボシ	和
07.04紅葉賀	OH_OO渋谷源氏	4010	4040	I	ながら	ながら	ナガラ	助詞-接続助詞			ナガラ	和
07.04紅葉賀	OH_OO渋谷源氏	4040	4050	I	、	、		補助記号-読点				記号
07.04紅葉賀	OH_OO渋谷源氏	4050	4080	I	さすが	流石	サスガ	形状詞-一般			サスガ	和
07.04紅葉賀	OH_OO渋谷源氏	4080	4090	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
07.04紅葉賀	OH_OO渋谷源氏	4090	4120	I	かかる	斯かる	カカル	動詞-一般	文語ラ行変格	連体形-一般	カカル	和
07.04紅葉賀	OH_OO渋谷源氏	4120	4130	I	も	も	モ	助詞-係助詞			モ	和
07.04紅葉賀	OH_OO渋谷源氏	4130	4170	I	をかしう	可笑しい	オカシイ	形容詞-一般	文語形容詞-シク	連用形-ウ音便	オカシュー	和
07.04紅葉賀	OH_OO渋谷源氏	4170	4180	I	て	て	テ	助詞-接続助詞			テ	和
07.04紅葉賀	OH_OO渋谷源氏	4180	4190	I	、	、		補助記号-読点				記号
07.04紅葉賀	OH_OO渋谷源氏	4190	4210	I	もの	物	モノ	名詞-普通名詞-サ変可能			モノ	和
07.04紅葉賀	OH_OO渋谷源氏	4210	4230	I	など	など	ナド	助詞-副助詞			ナド	和
07.04紅葉賀	OH_OO渋谷源氏	4230	4270	I	のたまひ	宣う	ノタマウ	動詞-一般	文語四段-ハ行	連用形-一般	ノタマイ	和
07.04紅葉賀	OH_OO渋谷源氏	4270	4280	I	て	つ	ツ	助動詞	文語助動詞-ツ	連用形-一般	テ	和
07.04紅葉賀	OH_OO渋谷源氏	4280	4300	I	けれ	けり	ケリ	助動詞	文語助動詞-ケリ	已然形-一般	ケレ	和
07.04紅葉賀	OH_OO渋谷源氏	4300	4310	I	ど	ど	ド	助詞-接続助詞			ド	和
07.04紅葉賀	OH_OO渋谷源氏	4310	4320	I	、	、		補助記号-読点				記号
07.04紅葉賀	OH_OO渋谷源氏	4320	4330	I	人	人	ヒト	名詞-普通名詞-一般			ヒト	和
07.04紅葉賀	OH_OO渋谷源氏	4330	4340	I	の	の	ノ	助詞-格助詞			ノ	和
07.04紅葉賀	OH_OO渋谷源氏	4340	4360	I	漏り	漏る	モル	動詞-一般	文語四段-ラ行	連用形-一般	モリ	和
