07.05紅葉賀	OH_OO渋谷源氏	330	350	B	七月	文月	フミヅキ	名詞-普通名詞-一般			フミズキ	和
07.05紅葉賀	OH_OO渋谷源氏	950	980	I	きこえ	聞こえる	キコエル	動詞-非自立可能	文語下二段-ヤ行	未然形-一般	キコエ	和
07.05紅葉賀	OH_OO渋谷源氏	980	1000	I	させ	させる	サセル	助動詞	文語下二段-サ行	連用形-一般	サセ	和
07.05紅葉賀	OH_OO渋谷源氏	1000	1030	I	たまふ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	連体形-一般	タマウ	和
07.05紅葉賀	OH_OO渋谷源氏	1030	1040	I	に	に	ニ	助詞-接続助詞			ニ	和
07.05紅葉賀	OH_OO渋谷源氏	1040	1050	I	、	、		補助記号-読点				記号
07.05紅葉賀	OH_OO渋谷源氏	1050	1060	I	御	御	オオン	接頭辞			オオン	和
07.05紅葉賀	OH_OO渋谷源氏	1060	1080	I	後見	後ろ見	ウシロミ	名詞-普通名詞-一般			ウシロミ	和
07.05紅葉賀	OH_OO渋谷源氏	1080	1090	I	し	為る	スル	動詞-非自立可能	文語サ行変格	連用形-一般	シ	和
07.05紅葉賀	OH_OO渋谷源氏	1090	1120	I	たまふ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	終止形-一般	タマウ	和
07.05紅葉賀	OH_OO渋谷源氏	1120	1140	I	べき	べし	ベシ	助動詞	文語助動詞-ベシ	連体形-一般	ベキ	和
07.05紅葉賀	OH_OO渋谷源氏	1140	1150	I	人	人	ヒト	名詞-普通名詞-一般			ヒト	和
07.05紅葉賀	OH_OO渋谷源氏	1150	1180	I	おはせ	おわす	オワス	動詞-非自立可能	文語サ行変格	未然形-一般	オワセ	和
07.05紅葉賀	OH_OO渋谷源氏	1180	1190	I	ず	ず	ズ	助動詞	文語助動詞-ズ	終止形-一般	ズ	和
07.05紅葉賀	OH_OO渋谷源氏	1190	1200	I	。	。		補助記号-句点				記号
07.05紅葉賀	OH_OO渋谷源氏	1200	1210	B	御	御	オオン	接頭辞			オオン	和
07.05紅葉賀	OH_OO渋谷源氏	1210	1230	I	母方	母方	ハハカタ	名詞-普通名詞-一般			ハハカタ	和
07.05紅葉賀	OH_OO渋谷源氏	1230	1240	I	の	の	ノ	助詞-格助詞			ノ	和
07.05紅葉賀	OH_OO渋谷源氏	1240	1250	I	、	、		補助記号-読点				記号
07.05紅葉賀	OH_OO渋谷源氏	1250	1270	I	みな	皆	ミナ	名詞-普通名詞-副詞可能			ミナ	和
07.05紅葉賀	OH_OO渋谷源氏	1270	1290	I	親王	御子	ミコ	名詞-普通名詞-一般			ミコ	和
07.05紅葉賀	OH_OO渋谷源氏	1290	1310	I	たち	達	タチ	接尾辞-名詞的-一般			タチ	和
07.05紅葉賀	OH_OO渋谷源氏	1310	1330	I	にて	にて	ニテ	助詞-格助詞			ニテ	和
07.05紅葉賀	OH_OO渋谷源氏	1330	1340	I	、	、		補助記号-読点				記号
07.05紅葉賀	OH_OO渋谷源氏	1340	1350	I	源	ゲン	ゲン	名詞-固有名詞-人名-姓			ゲン	固
07.05紅葉賀	OH_OO渋谷源氏	1350	1360	I	氏	氏	シ	接尾辞-名詞的-一般			ジ	漢
07.05紅葉賀	OH_OO渋谷源氏	1360	1370	I	の	の	ノ	助詞-格助詞			ノ	和
07.05紅葉賀	OH_OO渋谷源氏	1370	1390	I	公事	公事	オオヤケゴト	名詞-普通名詞-一般			オーヤケゴト	和
07.05紅葉賀	OH_OO渋谷源氏	1390	1410	I	しり	知る	シル	動詞-一般	文語四段-ラ行	連用形-一般	シリ	和
07.05紅葉賀	OH_OO渋谷源氏	1410	1440	I	たまふ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	連体形-一般	タマウ	和
07.05紅葉賀	OH_OO渋谷源氏	1440	1450	I	筋	筋	スジ	名詞-普通名詞-助数詞可能			スジ	和
07.05紅葉賀	OH_OO渋谷源氏	1450	1470	I	なら	なり	ナリ	助動詞	文語助動詞-ナリ-断定	未然形-一般	ナラ	和
07.05紅葉賀	OH_OO渋谷源氏	1470	1480	I	ね	ず	ズ	助動詞	文語助動詞-ズ	已然形-一般	ネ	和
07.05紅葉賀	OH_OO渋谷源氏	1480	1490	I	ば	ば	バ	助詞-接続助詞			バ	和
07.05紅葉賀	OH_OO渋谷源氏	1490	1500	I	、	、		補助記号-読点				記号
07.05紅葉賀	OH_OO渋谷源氏	1500	1520	I	母宮	母宮	ハハミヤ	名詞-普通名詞-一般			ハハミヤ	和
07.05紅葉賀	OH_OO渋谷源氏	1520	1530	I	を	を	ヲ	助詞-格助詞			オ	和
07.05紅葉賀	OH_OO渋谷源氏	1530	1550	I	だに	だに	ダニ	助詞-副助詞			ダニ	和
07.05紅葉賀	OH_OO渋谷源氏	1550	1570	I	動き	動き	ウゴキ	名詞-普通名詞-一般			ウゴキ	和
07.05紅葉賀	OH_OO渋谷源氏	1570	1590	I	なき	無い	ナイ	形容詞-非自立可能	文語形容詞-ク	連体形-一般	ナキ	和
07.05紅葉賀	OH_OO渋谷源氏	1590	1610	I	さま	様	サマ	名詞-普通名詞-一般			サマ	和
07.05紅葉賀	OH_OO渋谷源氏	1610	1620	I	に	に	ニ	助詞-格助詞			ニ	和
07.05紅葉賀	OH_OO渋谷源氏	1620	1630	I	し	為る	スル	動詞-非自立可能	文語サ行変格	連用形-一般	シ	和
07.05紅葉賀	OH_OO渋谷源氏	1630	1650	I	おき	置く	オク	動詞-非自立可能	文語四段-カ行	連用形-一般	オキ	和
07.05紅葉賀	OH_OO渋谷源氏	1650	1700	I	たてまつり	奉る	タテマツル	動詞-非自立可能	文語四段-ラ行	連用形-一般	タテマツリ	和
07.05紅葉賀	OH_OO渋谷源氏	1700	1710	I	て	て	テ	助詞-接続助詞			テ	和
07.05紅葉賀	OH_OO渋谷源氏	1710	1720	I	、	、		補助記号-読点				記号
07.05紅葉賀	OH_OO渋谷源氏	1720	1740	I	強り	強り	ツヨリ	名詞-普通名詞-一般			ツヨリ	和
07.05紅葉賀	OH_OO渋谷源氏	1740	1750	I	に	に	ニ	助詞-格助詞			ニ	和
07.05紅葉賀	OH_OO渋谷源氏	1750	1760	I	と	と	ト	助詞-格助詞			ト	和
07.05紅葉賀	OH_OO渋谷源氏	1760	1780	I	思す	思す	オボス	動詞-一般	文語四段-サ行	連体形-一般	オボス	和
07.05紅葉賀	OH_OO渋谷源氏	1780	1790	I	に	に	ニ	助詞-格助詞			ニ	和
07.05紅葉賀	OH_OO渋谷源氏	1790	1810	I	なむ	なむ	ナム	助詞-係助詞			ナン	和
07.05紅葉賀	OH_OO渋谷源氏	1810	1830	I	あり	有る	アル	動詞-非自立可能	文語ラ行変格	連用形-一般	アリ	和
07.05紅葉賀	OH_OO渋谷源氏	1830	1850	I	ける	けり	ケリ	助動詞	文語助動詞-ケリ	連体形-一般	ケル	和
07.05紅葉賀	OH_OO渋谷源氏	1850	1860	I	。	。		補助記号-句点				記号
07.05紅葉賀	OH_OO渋谷源氏	1860	1880	B	弘徽	弘徽	コキ	名詞-固有名詞-一般			コキ	固
07.05紅葉賀	OH_OO渋谷源氏	1880	1890	I	殿	殿	デン	接尾辞-名詞的-一般			デン	漢
07.05紅葉賀	OH_OO渋谷源氏	1890	1900	I	、	、		補助記号-読点				記号
07.05紅葉賀	OH_OO渋谷源氏	1900	1930	I	いとど	いとど	イトド	副詞			イトド	和
07.05紅葉賀	OH_OO渋谷源氏	1930	1940	I	御	御	ミ	接頭辞			ミ	和
07.05紅葉賀	OH_OO渋谷源氏	1940	1950	I	心	心	ココロ	名詞-普通名詞-サ変可能			ココロ	和
07.05紅葉賀	OH_OO渋谷源氏	1950	1970	I	動き	動く	ウゴク	動詞-一般	文語四段-カ行	連用形-一般	ウゴキ	和
07.05紅葉賀	OH_OO渋谷源氏	1970	2000	I	たまふ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	連体形-一般	タマウ	和
07.05紅葉賀	OH_OO渋谷源氏	2000	2010	I	、	、		補助記号-読点				記号
07.05紅葉賀	OH_OO渋谷源氏	2010	2050	I	ことわり	理	コトワリ	名詞-普通名詞-一般			コトワリ	和
07.05紅葉賀	OH_OO渋谷源氏	2050	2070	I	なり	なり	ナリ	助動詞	文語助動詞-ナリ-断定	終止形-一般	ナリ	和
07.05紅葉賀	OH_OO渋谷源氏	2070	2080	I	。	。		補助記号-句点				記号
07.05紅葉賀	OH_OO渋谷源氏	2080	2100	B	され	然る	サル	動詞-一般	文語ラ行変格	已然形-一般	サレ	和
07.05紅葉賀	OH_OO渋谷源氏	2100	2110	I	ど	ど	ド	助詞-接続助詞			ド	和
07.05紅葉賀	OH_OO渋谷源氏	2110	2120	I	，	，		補助記号-読点				記号
07.05紅葉賀	OH_OO渋谷源氏	2120	2130	B	「	「		補助記号-括弧開				記号
07.05紅葉賀	OH_OO渋谷源氏	2130	2150	I	春宮	春宮	トウグウ	名詞-普通名詞-一般			トーグー	漢
07.05紅葉賀	OH_OO渋谷源氏	2150	2160	I	の	の	ノ	助詞-格助詞			ノ	和
07.05紅葉賀	OH_OO渋谷源氏	2160	2180	I	御世	御代	ミヨ	名詞-普通名詞-一般			ミヨ	和
07.05紅葉賀	OH_OO渋谷源氏	2180	2190	I	、	、		補助記号-読点				記号
07.05紅葉賀	OH_OO渋谷源氏	2190	2210	I	いと	いと	イト	副詞			イト	和
07.05紅葉賀	OH_OO渋谷源氏	2210	2230	I	近う	近い	チカイ	形容詞-一般	文語形容詞-ク	連用形-ウ音便	チコー	和
07.05紅葉賀	OH_OO渋谷源氏	2230	2250	I	なり	成る	ナル	動詞-非自立可能	文語四段-ラ行	連用形-一般	ナリ	和
07.05紅葉賀	OH_OO渋谷源氏	2250	2270	I	ぬれ	ぬ	ヌ	助動詞	文語助動詞-ヌ	已然形-一般	ヌレ	和
07.05紅葉賀	OH_OO渋谷源氏	2270	2280	I	ば	ば	バ	助詞-接続助詞			バ	和
07.05紅葉賀	OH_OO渋谷源氏	2280	2290	I	、	、		補助記号-読点				記号
07.05紅葉賀	OH_OO渋谷源氏	2290	2310	I	疑ひ	疑い	ウタガイ	名詞-普通名詞-一般			ウタガイ	和
07.05紅葉賀	OH_OO渋谷源氏	2310	2330	I	なき	無い	ナイ	形容詞-非自立可能	文語形容詞-ク	連体形-一般	ナキ	和
07.05紅葉賀	OH_OO渋谷源氏	2330	2340	I	御	御	オオン	接頭辞			オオン	和
07.05紅葉賀	OH_OO渋谷源氏	2340	2350	I	位	位	クライ	名詞-普通名詞-副詞可能			クライ	和
07.05紅葉賀	OH_OO渋谷源氏	2350	2370	I	なり	なり	ナリ	助動詞	文語助動詞-ナリ-断定	終止形-一般	ナリ	和
07.05紅葉賀	OH_OO渋谷源氏	2370	2380	I	。	。		補助記号-句点				記号
07.05紅葉賀	OH_OO渋谷源氏	2380	2410	B	思ほし	思ほす	オモホス	動詞-一般	文語四段-サ行	連用形-一般	オモホシ	和
07.05紅葉賀	OH_OO渋谷源氏	2410	2450	I	のどめよ	和める	ノドメル	動詞-一般	文語下二段-マ行	命令形	ノドメヨ	和
07.05紅葉賀	OH_OO渋谷源氏	2450	2460	I	」	」		補助記号-括弧閉				記号
07.05紅葉賀	OH_OO渋谷源氏	2460	2470	B	と	と	ト	助詞-格助詞			ト	和
07.05紅葉賀	OH_OO渋谷源氏	2470	2480	I	ぞ	ぞ	ゾ	助詞-係助詞			ゾ	和
07.05紅葉賀	OH_OO渋谷源氏	2480	2510	I	聞こえ	聞こえる	キコエル	動詞-非自立可能	文語下二段-ヤ行	未然形-一般	キコエ	和
07.05紅葉賀	OH_OO渋谷源氏	2510	2530	I	させ	させる	サセル	助動詞	文語下二段-サ行	連用形-一般	サセ	和
07.05紅葉賀	OH_OO渋谷源氏	2530	2560	I	たまひ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	連用形-一般	タマイ	和
07.05紅葉賀	OH_OO渋谷源氏	2560	2580	I	ける	けり	ケリ	助動詞	文語助動詞-ケリ	連体形-一般	ケル	和
07.05紅葉賀	OH_OO渋谷源氏	2580	2590	I	。	。		補助記号-句点				記号
07.05紅葉賀	OH_OO渋谷源氏	2590	2600	B	「	「		補助記号-括弧開				記号
07.05紅葉賀	OH_OO渋谷源氏	2600	2620	I	げに	実に	ゲニ	副詞			ゲニ	和
07.05紅葉賀	OH_OO渋谷源氏	2620	2630	I	，	，		補助記号-読点				記号
07.05紅葉賀	OH_OO渋谷源氏	2630	2650	I	春宮	春宮	トウグウ	名詞-普通名詞-一般			トーグー	漢
07.05紅葉賀	OH_OO渋谷源氏	2650	2660	I	の	の	ノ	助詞-格助詞			ノ	和
07.05紅葉賀	OH_OO渋谷源氏	2660	2670	I	御	御	オオン	接頭辞			オオン	和
07.05紅葉賀	OH_OO渋谷源氏	2670	2680	I	母	母	ハハ	名詞-普通名詞-一般			ハハ	和
07.05紅葉賀	OH_OO渋谷源氏	2680	2690	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
07.05紅葉賀	OH_OO渋谷源氏	2690	2700	I	て	て	テ	助詞-接続助詞			テ	和
07.05紅葉賀	OH_OO渋谷源氏	2700	2720	I	二十	二十	ニジュウ	名詞-数詞			ニジュー	漢
07.05紅葉賀	OH_OO渋谷源氏	2720	2730	I	余	余	ヨ	名詞-数詞			ヨ	漢
07.05紅葉賀	OH_OO渋谷源氏	2730	2740	I	年	年	ネン	名詞-普通名詞-助数詞可能			ネン	漢
07.05紅葉賀	OH_OO渋谷源氏	2740	2750	I	に	に	ニ	助詞-格助詞			ニ	和
07.05紅葉賀	OH_OO渋谷源氏	2750	2770	I	なり	成る	ナル	動詞-非自立可能	文語四段-ラ行	連用形-一般	ナリ	和
07.05紅葉賀	OH_OO渋谷源氏	2770	2800	I	たまへ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	命令形	タマエ	和
07.05紅葉賀	OH_OO渋谷源氏	2800	2810	I	る	り	リ	助動詞	文語助動詞-リ	連体形-一般	ル	和
07.05紅葉賀	OH_OO渋谷源氏	2810	2830	I	女御	女御	ニョウゴ	名詞-普通名詞-一般			ニョーゴ	漢
07.05紅葉賀	OH_OO渋谷源氏	2830	2840	I	を	を	ヲ	助詞-格助詞			オ	和
07.05紅葉賀	OH_OO渋谷源氏	2840	2860	I	おき	置く	オク	動詞-非自立可能	文語四段-カ行	連用形-一般	オキ	和
07.05紅葉賀	OH_OO渋谷源氏	2860	2910	I	たてまつり	奉る	タテマツル	動詞-非自立可能	文語四段-ラ行	連用形-一般	タテマツリ	和
07.05紅葉賀	OH_OO渋谷源氏	2910	2920	I	て	て	テ	助詞-接続助詞			テ	和
07.05紅葉賀	OH_OO渋谷源氏	2920	2930	I	は	は	ハ	助詞-係助詞			ワ	和
07.05紅葉賀	OH_OO渋谷源氏	2930	2940	I	、	、		補助記号-読点				記号
07.05紅葉賀	OH_OO渋谷源氏	2940	2960	I	引き	引く	ヒク	動詞-一般	文語四段-カ行	連用形-一般	ヒキ	和
07.05紅葉賀	OH_OO渋谷源氏	2960	2980	I	越し	越す	コス	動詞-一般	文語四段-サ行	連用形-一般	コシ	和
07.05紅葉賀	OH_OO渋谷源氏	2980	3030	I	たてまつり	奉る	タテマツル	動詞-非自立可能	文語四段-ラ行	連用形-一般	タテマツリ	和
07.05紅葉賀	OH_OO渋谷源氏	3030	3060	I	たまひ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	連用形-一般	タマイ	和
07.05紅葉賀	OH_OO渋谷源氏	3060	3090	I	がたき	難い	ガタイ	接尾辞-形容詞的	文語形容詞-ク	連体形-一般	ガタキ	和
07.05紅葉賀	OH_OO渋谷源氏	3090	3110	I	こと	事	コト	名詞-普通名詞-一般			コト	和
07.05紅葉賀	OH_OO渋谷源氏	3110	3130	I	なり	なり	ナリ	助動詞	文語助動詞-ナリ-断定	終止形-一般	ナリ	和
07.05紅葉賀	OH_OO渋谷源氏	3130	3150	I	かし	かし	カシ	助詞-終助詞			カシ	和
07.05紅葉賀	OH_OO渋谷源氏	3150	3160	I	」	」		補助記号-括弧閉				記号
07.05紅葉賀	OH_OO渋谷源氏	3160	3170	I	と	と	ト	助詞-格助詞			ト	和
07.05紅葉賀	OH_OO渋谷源氏	3170	3180	I	、	、		補助記号-読点				記号
07.05紅葉賀	OH_OO渋谷源氏	3180	3190	I	例	例	レイ	名詞-普通名詞-一般			レー	漢
07.05紅葉賀	OH_OO渋谷源氏	3190	3200	I	の	の	ノ	助詞-格助詞			ノ	和
07.05紅葉賀	OH_OO渋谷源氏	3200	3210	I	、	、		補助記号-読点				記号
07.05紅葉賀	OH_OO渋谷源氏	3210	3250	I	やすから	安い	ヤスイ	形容詞-一般	文語形容詞-ク	未然形-補助	ヤスカラ	和
07.05紅葉賀	OH_OO渋谷源氏	3250	3260	I	ず	ず	ズ	助動詞	文語助動詞-ズ	連用形-一般	ズ	和
07.05紅葉賀	OH_OO渋谷源氏	3260	3280	I	世人	世人	ヨヒト	名詞-普通名詞-一般			ヨヒト	和
07.05紅葉賀	OH_OO渋谷源氏	3280	3290	I	も	も	モ	助詞-係助詞			モ	和
07.05紅葉賀	OH_OO渋谷源氏	3290	3320	I	聞こえ	聞こえる	キコエル	動詞-非自立可能	文語下二段-ヤ行	連用形-一般	キコエ	和
07.05紅葉賀	OH_OO渋谷源氏	3320	3340	I	けり	けり	ケリ	助動詞	文語助動詞-ケリ	終止形-一般	ケリ	和
07.05紅葉賀	OH_OO渋谷源氏	3340	3350	I	。	。		補助記号-句点				記号
07.05紅葉賀	OH_OO渋谷源氏	3350	3370	B	参り	参る	マイル	動詞-非自立可能	文語四段-ラ行	連用形-一般	マイリ	和
07.05紅葉賀	OH_OO渋谷源氏	3370	3400	I	たまふ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	連体形-一般	タマウ	和
07.05紅葉賀	OH_OO渋谷源氏	3400	3410	I	夜	夜	ヨ	名詞-普通名詞-一般			ヨ	和
07.05紅葉賀	OH_OO渋谷源氏	3410	3420	I	の	の	ノ	助詞-格助詞			ノ	和
07.05紅葉賀	OH_OO渋谷源氏	3420	3430	I	御	御	オオン	接頭辞			オオン	和
07.05紅葉賀	OH_OO渋谷源氏	3430	3440	I	供	供	トモ	名詞-普通名詞-一般			トモ	和
07.05紅葉賀	OH_OO渋谷源氏	3440	3450	I	に	に	ニ	助詞-格助詞			ニ	和
07.05紅葉賀	OH_OO渋谷源氏	3450	3460	I	、	、		補助記号-読点				記号
07.05紅葉賀	OH_OO渋谷源氏	3460	3480	I	宰相	宰相	サイショウ	名詞-普通名詞-一般			サイショー	漢
07.05紅葉賀	OH_OO渋谷源氏	3480	3490	I	君	君	ギミ	接尾辞-名詞的-一般			ギミ	和
07.05紅葉賀	OH_OO渋谷源氏	3490	3500	I	も	も	モ	助詞-係助詞			モ	和
07.05紅葉賀	OH_OO渋谷源氏	3500	3550	I	仕うまつり	仕る	ツコウマツル	動詞-一般	文語四段-ラ行	連用形-一般	ツコーマツリ	和
07.05紅葉賀	OH_OO渋谷源氏	3550	3580	I	たまふ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	終止形-一般	タマウ	和
07.05紅葉賀	OH_OO渋谷源氏	3580	3590	I	。	。		補助記号-句点				記号
07.05紅葉賀	OH_OO渋谷源氏	3590	3610	B	同じ	同じい	オナジイ	形容詞-一般	文語形容詞-シク	語幹-一般	オナジ	和
07.05紅葉賀	OH_OO渋谷源氏	3610	3620	I	宮	宮	ミヤ	名詞-普通名詞-一般			ミヤ	和
07.05紅葉賀	OH_OO渋谷源氏	3620	3630	I	と	と	ト	助詞-格助詞			ト	和
07.05紅葉賀	OH_OO渋谷源氏	3630	3670	I	聞こゆる	聞こえる	キコエル	動詞-非自立可能	文語下二段-ヤ行	連体形-一般	キコユル	和
07.05紅葉賀	OH_OO渋谷源氏	3670	3690	I	なか	中	ナカ	名詞-普通名詞-副詞可能			ナカ	和
07.05紅葉賀	OH_OO渋谷源氏	3690	3700	I	に	に	ニ	助詞-格助詞			ニ	和
07.05紅葉賀	OH_OO渋谷源氏	3700	3710	I	も	も	モ	助詞-係助詞			モ	和
07.05紅葉賀	OH_OO渋谷源氏	3710	3720	I	、	、		補助記号-読点				記号
07.05紅葉賀	OH_OO渋谷源氏	3720	3740	I	后腹	后腹	キサキバラ	名詞-普通名詞-一般			キサイバラ	和
07.05紅葉賀	OH_OO渋谷源氏	3740	3750	I	の	の	ノ	助詞-格助詞			ノ	和
07.05紅葉賀	OH_OO渋谷源氏	3750	3770	I	皇女	御子	ミコ	名詞-普通名詞-一般			ミコ	和
07.05紅葉賀	OH_OO渋谷源氏	3770	3780	I	、	、		補助記号-読点				記号
07.05紅葉賀	OH_OO渋谷源氏	3780	3790	I	玉	玉	タマ	名詞-普通名詞-助数詞可能			タマ	和
07.05紅葉賀	OH_OO渋谷源氏	3790	3810	I	光り	光る	ヒカル	動詞-一般	文語四段-ラ行	連用形-一般	ヒカリ	和
07.05紅葉賀	OH_OO渋谷源氏	3810	3850	I	かかやき	輝く	カガヤク	動詞-一般	文語四段-カ行	連用形-一般	カカヤキ	和
07.05紅葉賀	OH_OO渋谷源氏	3850	3860	I	て	て	テ	助詞-接続助詞			テ	和
07.05紅葉賀	OH_OO渋谷源氏	3860	3870	I	、	、		補助記号-読点				記号
07.05紅葉賀	OH_OO渋谷源氏	3870	3920	I	たぐひなき	類無い	タグイナイ	形容詞-一般	文語形容詞-ク	連体形-一般	タグイナキ	和
07.05紅葉賀	OH_OO渋谷源氏	3920	3930	I	御	御	オオン	接頭辞			オオン	和
07.05紅葉賀	OH_OO渋谷源氏	3930	3960	I	おぼえ	覚え	オボエ	名詞-普通名詞-一般			オボエ	和
07.05紅葉賀	OH_OO渋谷源氏	3960	3970	I	に	に	ニ	助詞-格助詞			ニ	和
07.05紅葉賀	OH_OO渋谷源氏	3970	3990	I	さへ	さえ	サエ	助詞-副助詞			サエ	和
07.05紅葉賀	OH_OO渋谷源氏	3990	4020	I	ものし	ものする	モノスル	動詞-非自立可能	文語サ行変格	連用形-一般	モノシ	和
07.05紅葉賀	OH_OO渋谷源氏	4020	4050	I	たまへ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	已然形-一般	タマエ	和
07.05紅葉賀	OH_OO渋谷源氏	4050	4060	I	ば	ば	バ	助詞-接続助詞			バ	和
07.05紅葉賀	OH_OO渋谷源氏	4060	4070	I	、	、		補助記号-読点				記号
07.05紅葉賀	OH_OO渋谷源氏	4070	4080	I	人	人	ヒト	名詞-普通名詞-一般			ヒト	和
