38.02鈴虫	OH_OO渋谷源氏	250	280	B	秋ごろ	秋頃	アキゴロ	名詞-普通名詞-副詞可能			アキゴロ	和
38.02鈴虫	OH_OO渋谷源氏	820	860	I	しつらひ	設い	シツライ	名詞-普通名詞-一般			シツライ	和
38.02鈴虫	OH_OO渋谷源氏	860	880	I	など	など	ナド	助詞-副助詞			ナド	和
38.02鈴虫	OH_OO渋谷源氏	880	890	I	、	、		補助記号-読点				記号
38.02鈴虫	OH_OO渋谷源氏	890	910	I	いと	いと	イト	副詞			イト	和
38.02鈴虫	OH_OO渋谷源氏	910	930	I	なま	生	ナマ	名詞-普通名詞-形状詞可能			ナマ	和
38.02鈴虫	OH_OO渋谷源氏	930	950	I	めき	めく	メク	接尾辞-動詞的	文語四段-カ行	連用形-一般	メキ	和
38.02鈴虫	OH_OO渋谷源氏	950	970	I	たり	たり	タリ	助動詞	文語助動詞-タリ-完了	終止形-一般	タリ	和
38.02鈴虫	OH_OO渋谷源氏	970	980	I	。	。		補助記号-句点				記号
38.02鈴虫	OH_OO渋谷源氏	980	990	B	御	御	ミ	接頭辞			ミ	和
38.02鈴虫	OH_OO渋谷源氏	990	1010	I	弟子	弟子	デシ	名詞-普通名詞-一般			デシ	漢
38.02鈴虫	OH_OO渋谷源氏	1010	1020	I	に	に	ニ	助詞-格助詞			ニ	和
38.02鈴虫	OH_OO渋谷源氏	1020	1040	I	従ひ	従う	シタガウ	動詞-一般	文語四段-ハ行	連用形-一般	シタガイ	和
38.02鈴虫	OH_OO渋谷源氏	1040	1070	I	きこえ	聞こえる	キコエル	動詞-非自立可能	文語下二段-ヤ行	連用形-一般	キコエ	和
38.02鈴虫	OH_OO渋谷源氏	1070	1090	I	たる	たり	タリ	助動詞	文語助動詞-タリ-完了	連体形-一般	タル	和
38.02鈴虫	OH_OO渋谷源氏	1090	1100	I	尼	尼	アマ	名詞-普通名詞-一般			アマ	和
38.02鈴虫	OH_OO渋谷源氏	1100	1120	I	ども	共	ドモ	接尾辞-名詞的-一般			ドモ	和
38.02鈴虫	OH_OO渋谷源氏	1120	1130	I	、	、		補助記号-読点				記号
38.02鈴虫	OH_OO渋谷源氏	1130	1140	I	御	御	オオン	接頭辞			オオン	和
38.02鈴虫	OH_OO渋谷源氏	1140	1160	I	乳母	乳母	メノト	名詞-普通名詞-一般			メノト	和
38.02鈴虫	OH_OO渋谷源氏	1160	1170	I	、	、		補助記号-読点				記号
38.02鈴虫	OH_OO渋谷源氏	1170	1190	I	古人	古人	フルビト	名詞-普通名詞-一般			フルビト	和
38.02鈴虫	OH_OO渋谷源氏	1190	1210	I	ども	共	ドモ	接尾辞-名詞的-一般			ドモ	和
38.02鈴虫	OH_OO渋谷源氏	1210	1220	I	は	は	ハ	助詞-係助詞			ワ	和
38.02鈴虫	OH_OO渋谷源氏	1220	1230	I	、	、		補助記号-読点				記号
38.02鈴虫	OH_OO渋谷源氏	1230	1250	I	さる	然る	サル	動詞-一般	文語ラ行変格	連体形-一般	サル	和
38.02鈴虫	OH_OO渋谷源氏	1250	1270	I	もの	物	モノ	名詞-普通名詞-サ変可能			モノ	和
38.02鈴虫	OH_OO渋谷源氏	1270	1280	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
38.02鈴虫	OH_OO渋谷源氏	1280	1290	I	て	て	テ	助詞-接続助詞			テ	和
38.02鈴虫	OH_OO渋谷源氏	1290	1300	I	、	、		補助記号-読点				記号
38.02鈴虫	OH_OO渋谷源氏	1300	1320	I	若き	若い	ワカイ	形容詞-一般	文語形容詞-ク	連体形-一般	ワカキ	和
38.02鈴虫	OH_OO渋谷源氏	1320	1340	I	盛り	盛り	サカリ	名詞-普通名詞-一般			サカリ	和
38.02鈴虫	OH_OO渋谷源氏	1340	1350	I	の	の	ノ	助詞-準体助詞			ノ	和
38.02鈴虫	OH_OO渋谷源氏	1350	1360	I	も	も	モ	助詞-係助詞			モ	和
38.02鈴虫	OH_OO渋谷源氏	1360	1370	I	、	、		補助記号-読点				記号
38.02鈴虫	OH_OO渋谷源氏	1370	1380	I	心	心	ココロ	名詞-普通名詞-サ変可能			ココロ	和
38.02鈴虫	OH_OO渋谷源氏	1380	1410	I	定まり	定まる	サダマル	動詞-一般	文語四段-ラ行	連用形-一般	サダマリ	和
38.02鈴虫	OH_OO渋谷源氏	1410	1420	I	、	、		補助記号-読点				記号
38.02鈴虫	OH_OO渋谷源氏	1420	1440	I	さる	然る	サル	動詞-一般	文語ラ行変格	連体形-一般	サル	和
38.02鈴虫	OH_OO渋谷源氏	1440	1450	I	方	方	カタ	名詞-普通名詞-助数詞可能			カタ	和
38.02鈴虫	OH_OO渋谷源氏	1450	1470	I	にて	にて	ニテ	助詞-格助詞			ニテ	和
38.02鈴虫	OH_OO渋谷源氏	1470	1480	I	世	世	ヨ	名詞-普通名詞-一般			ヨ	和
38.02鈴虫	OH_OO渋谷源氏	1480	1490	I	を	を	ヲ	助詞-格助詞			オ	和
38.02鈴虫	OH_OO渋谷源氏	1490	1520	I	尽くし	尽くす	ツクス	動詞-非自立可能	文語四段-サ行	連用形-一般	ツクシ	和
38.02鈴虫	OH_OO渋谷源氏	1520	1530	I	つ	つ	ツ	助動詞	文語助動詞-ツ	終止形-一般	ツ	和
38.02鈴虫	OH_OO渋谷源氏	1530	1550	I	べき	べし	ベシ	助動詞	文語助動詞-ベシ	連体形-一般	ベキ	和
38.02鈴虫	OH_OO渋谷源氏	1550	1570	I	限り	限り	カギリ	名詞-普通名詞-副詞可能			カギリ	和
38.02鈴虫	OH_OO渋谷源氏	1570	1580	I	は	は	ハ	助詞-係助詞			ワ	和
38.02鈴虫	OH_OO渋谷源氏	1580	1600	I	選り	選る	エル	動詞-一般	文語四段-ラ行	連用形-一般	エリ	和
38.02鈴虫	OH_OO渋谷源氏	1600	1610	I	て	て	テ	助詞-接続助詞			テ	和
38.02鈴虫	OH_OO渋谷源氏	1610	1630	I	なむ	なむ	ナム	助詞-係助詞			ナン	和
38.02鈴虫	OH_OO渋谷源氏	1630	1640	I	、	、		補助記号-読点				記号
38.02鈴虫	OH_OO渋谷源氏	1640	1660	I	なさ	成す	ナス	動詞-一般	文語四段-サ行	未然形-一般	ナサ	和
38.02鈴虫	OH_OO渋谷源氏	1660	1670	I	せ	せる	セル	助動詞	文語下二段-サ行	連用形-一般	セ	和
38.02鈴虫	OH_OO渋谷源氏	1670	1700	I	たまひ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	連用形-一般	タマイ	和
38.02鈴虫	OH_OO渋谷源氏	1700	1720	I	ける	けり	ケリ	助動詞	文語助動詞-ケリ	連体形-一般	ケル	和
38.02鈴虫	OH_OO渋谷源氏	1720	1730	I	。	。		補助記号-句点				記号
38.02鈴虫	OH_OO渋谷源氏	1730	1750	B	さる	然る	サル	動詞-一般	文語ラ行変格	連体形-一般	サル	和
38.02鈴虫	OH_OO渋谷源氏	1750	1780	I	きほひ	競い	キオイ	名詞-普通名詞-一般			キオイ	和
38.02鈴虫	OH_OO渋谷源氏	1780	1790	I	に	に	ニ	助詞-格助詞			ニ	和
38.02鈴虫	OH_OO渋谷源氏	1790	1800	I	は	は	ハ	助詞-係助詞			ワ	和
38.02鈴虫	OH_OO渋谷源氏	1800	1810	I	、	、		補助記号-読点				記号
38.02鈴虫	OH_OO渋谷源氏	1810	1820	I	我	我	ワレ	代名詞			ワレ	和
38.02鈴虫	OH_OO渋谷源氏	1820	1830	I	も	も	モ	助詞-係助詞			モ	和
38.02鈴虫	OH_OO渋谷源氏	1830	1840	I	我	我	ワレ	代名詞			ワレ	和
38.02鈴虫	OH_OO渋谷源氏	1840	1850	I	も	も	モ	助詞-係助詞			モ	和
38.02鈴虫	OH_OO渋谷源氏	1850	1860	I	と	と	ト	助詞-格助詞			ト	和
38.02鈴虫	OH_OO渋谷源氏	1860	1900	I	きしろひ	軋ろう	キシロウ	動詞-一般	文語四段-ハ行	連用形-一般	キシロイ	和
38.02鈴虫	OH_OO渋谷源氏	1900	1920	I	けれ	けり	ケリ	助動詞	文語助動詞-ケリ	已然形-一般	ケレ	和
38.02鈴虫	OH_OO渋谷源氏	1920	1930	I	ど	ど	ド	助詞-接続助詞			ド	和
38.02鈴虫	OH_OO渋谷源氏	1930	1940	I	、	、		補助記号-読点				記号
38.02鈴虫	OH_OO渋谷源氏	1940	1960	I	大殿	大殿	オオトノ	名詞-普通名詞-一般			オートノ	和
38.02鈴虫	OH_OO渋谷源氏	1960	1970	I	の	の	ノ	助詞-格助詞			ノ	和
38.02鈴虫	OH_OO渋谷源氏	1970	1980	I	君	君	キミ	名詞-普通名詞-一般			キミ	和
38.02鈴虫	OH_OO渋谷源氏	1980	2030	I	聞こしめし	聞こし召す	キコシメス	動詞-一般	文語四段-サ行	連用形-一般	キコシメシ	和
38.02鈴虫	OH_OO渋谷源氏	2030	2040	I	て	て	テ	助詞-接続助詞			テ	和
38.02鈴虫	OH_OO渋谷源氏	2040	2050	I	、	、		補助記号-読点				記号
38.02鈴虫	OH_OO渋谷源氏	2050	2060	B	「	「		補助記号-括弧開				記号
38.02鈴虫	OH_OO渋谷源氏	2060	2080	I	ある	有る	アル	動詞-非自立可能	文語ラ行変格	連体形-一般	アル	和
38.02鈴虫	OH_OO渋谷源氏	2080	2110	I	まじき	まじ	マジ	助動詞	文語助動詞-マジ	連体形-一般	マジキ	和
38.02鈴虫	OH_OO渋谷源氏	2110	2130	I	こと	事	コト	名詞-普通名詞-一般			コト	和
38.02鈴虫	OH_OO渋谷源氏	2130	2150	I	なり	なり	ナリ	助動詞	文語助動詞-ナリ-断定	終止形-一般	ナリ	和
38.02鈴虫	OH_OO渋谷源氏	2150	2160	I	。	。		補助記号-句点				記号
38.02鈴虫	OH_OO渋谷源氏	2160	2170	B	心	心	ココロ	名詞-普通名詞-サ変可能			ココロ	和
38.02鈴虫	OH_OO渋谷源氏	2170	2190	I	なら	なり	ナリ	助動詞	文語助動詞-ナリ-断定	未然形-一般	ナラ	和
38.02鈴虫	OH_OO渋谷源氏	2190	2200	I	ぬ	ず	ズ	助動詞	文語助動詞-ズ	連体形-一般	ヌ	和
38.02鈴虫	OH_OO渋谷源氏	2200	2210	I	人	人	ヒト	名詞-普通名詞-一般			ヒト	和
38.02鈴虫	OH_OO渋谷源氏	2210	2240	I	すこし	少し	スコシ	副詞			スコシ	和
38.02鈴虫	OH_OO渋谷源氏	2240	2250	I	も	も	モ	助詞-係助詞			モ	和
38.02鈴虫	OH_OO渋谷源氏	2250	2280	I	混じり	交じる	マジル	動詞-一般	文語四段-ラ行	連用形-一般	マジリ	和
38.02鈴虫	OH_OO渋谷源氏	2280	2300	I	ぬれ	ぬ	ヌ	助動詞	文語助動詞-ヌ	已然形-一般	ヌレ	和
38.02鈴虫	OH_OO渋谷源氏	2300	2310	I	ば	ば	バ	助詞-接続助詞			バ	和
38.02鈴虫	OH_OO渋谷源氏	2310	2320	I	、	、		補助記号-読点				記号
38.02鈴虫	OH_OO渋谷源氏	2320	2350	I	かたへ	片方	カタエ	名詞-普通名詞-一般			カタエ	和
38.02鈴虫	OH_OO渋谷源氏	2350	2360	I	の	の	ノ	助詞-格助詞			ノ	和
38.02鈴虫	OH_OO渋谷源氏	2360	2370	I	人	人	ヒト	名詞-普通名詞-一般			ヒト	和
38.02鈴虫	OH_OO渋谷源氏	2370	2400	I	苦しう	苦しい	クルシイ	形容詞-一般	文語形容詞-シク	連用形-ウ音便	クルシュー	和
38.02鈴虫	OH_OO渋谷源氏	2400	2410	I	、	、		補助記号-読点				記号
38.02鈴虫	OH_OO渋谷源氏	2410	2470	I	あはあはしき	淡々しい	アワアワシイ	形容詞-一般	文語形容詞-シク	連体形-一般	アワアワシキ	和
38.02鈴虫	OH_OO渋谷源氏	2470	2500	I	聞こえ	聞こえ	キコエ	名詞-普通名詞-一般			キコエ	和
38.02鈴虫	OH_OO渋谷源氏	2500	2520	I	出で	出でる	イデル	動詞-一般	文語下二段-ダ行	連用形-一般	イデ	和
38.02鈴虫	OH_OO渋谷源氏	2520	2540	I	来る	来る	クル	動詞-非自立可能	文語カ行変格	連体形-一般	クル	和
38.02鈴虫	OH_OO渋谷源氏	2540	2560	I	わざ	技	ワザ	名詞-普通名詞-一般			ワザ	和
38.02鈴虫	OH_OO渋谷源氏	2560	2580	I	なり	なり	ナリ	助動詞	文語助動詞-ナリ-断定	終止形-一般	ナリ	和
38.02鈴虫	OH_OO渋谷源氏	2580	2590	I	」	」		補助記号-括弧閉				記号
38.02鈴虫	OH_OO渋谷源氏	2590	2600	B	と	と	ト	助詞-格助詞			ト	和
38.02鈴虫	OH_OO渋谷源氏	2600	2620	I	諌め	諫める	イサメル	動詞-一般	文語下二段-マ行	連用形-一般	イサメ	和
38.02鈴虫	OH_OO渋谷源氏	2620	2650	I	たまひ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	連用形-一般	タマイ	和
38.02鈴虫	OH_OO渋谷源氏	2650	2660	I	て	て	テ	助詞-接続助詞			テ	和
38.02鈴虫	OH_OO渋谷源氏	2660	2670	I	、	、		補助記号-読点				記号
38.02鈴虫	OH_OO渋谷源氏	2670	2680	I	十	十	ジュウ	名詞-数詞			ジュー	漢
38.02鈴虫	OH_OO渋谷源氏	2680	2690	I	余	余	ヨ	名詞-数詞			ヨ	漢
38.02鈴虫	OH_OO渋谷源氏	2690	2700	I	人	人	ニン	接尾辞-名詞的-一般			ニン	漢
38.02鈴虫	OH_OO渋谷源氏	2700	2730	I	ばかり	ばかり	バカリ	助詞-副助詞			バカリ	和
38.02鈴虫	OH_OO渋谷源氏	2730	2740	I	の	の	ノ	助詞-格助詞			ノ	和
38.02鈴虫	OH_OO渋谷源氏	2740	2760	I	ほど	程	ホド	名詞-普通名詞-副詞可能			ホド	和
38.02鈴虫	OH_OO渋谷源氏	2760	2770	I	ぞ	ぞ	ゾ	助詞-係助詞			ゾ	和
38.02鈴虫	OH_OO渋谷源氏	2770	2780	I	、	、		補助記号-読点				記号
38.02鈴虫	OH_OO渋谷源氏	2780	2800	I	容貌	形	カタチ	名詞-普通名詞-一般			カタチ	和
38.02鈴虫	OH_OO渋谷源氏	2800	2810	I	異	異	コト	名詞-普通名詞-一般			コト	和
38.02鈴虫	OH_OO渋谷源氏	2810	2820	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
38.02鈴虫	OH_OO渋谷源氏	2820	2830	I	て	て	テ	助詞-接続助詞			テ	和
38.02鈴虫	OH_OO渋谷源氏	2830	2840	I	は	は	ハ	助詞-係助詞			ワ	和
38.02鈴虫	OH_OO渋谷源氏	2840	2880	I	さぶらふ	侍う	サブラウ	動詞-一般	文語四段-ハ行	終止形-一般	サブラウ	和
38.02鈴虫	OH_OO渋谷源氏	2880	2890	I	。	。		補助記号-句点				記号
38.02鈴虫	OH_OO渋谷源氏	2890	2900	B	こ	是	コ	代名詞			コ	和
38.02鈴虫	OH_OO渋谷源氏	2900	2910	I	の	の	ノ	助詞-格助詞			ノ	和
38.02鈴虫	OH_OO渋谷源氏	2910	2920	I	野	野	ノ	名詞-普通名詞-一般			ノ	和
38.02鈴虫	OH_OO渋谷源氏	2920	2930	I	に	に	ニ	助詞-格助詞			ニ	和
38.02鈴虫	OH_OO渋谷源氏	2930	2940	I	虫	虫	ムシ	名詞-普通名詞-一般			ムシ	和
38.02鈴虫	OH_OO渋谷源氏	2940	2960	I	ども	共	ドモ	接尾辞-名詞的-一般			ドモ	和
38.02鈴虫	OH_OO渋谷源氏	2960	2980	I	放た	放つ	ハナツ	動詞-一般	文語四段-タ行	未然形-一般	ハナタ	和
38.02鈴虫	OH_OO渋谷源氏	2980	2990	I	せ	せる	セル	助動詞	文語下二段-サ行	連用形-一般	セ	和
38.02鈴虫	OH_OO渋谷源氏	2990	3020	I	たまひ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	連用形-一般	タマイ	和
38.02鈴虫	OH_OO渋谷源氏	3020	3030	I	て	て	テ	助詞-接続助詞			テ	和
38.02鈴虫	OH_OO渋谷源氏	3030	3040	I	、	、		補助記号-読点				記号
38.02鈴虫	OH_OO渋谷源氏	3040	3050	I	風	風	カゼ	名詞-普通名詞-一般			カゼ	和
38.02鈴虫	OH_OO渋谷源氏	3050	3080	I	すこし	少し	スコシ	副詞			スコシ	和
38.02鈴虫	OH_OO渋谷源氏	3080	3110	I	涼しく	涼しい	スズシイ	形容詞-一般	文語形容詞-シク	連用形-一般	スズシク	和
38.02鈴虫	OH_OO渋谷源氏	3110	3130	I	なり	成る	ナル	動詞-非自立可能	文語四段-ラ行	連用形-一般	ナリ	和
38.02鈴虫	OH_OO渋谷源氏	3130	3150	I	ゆく	行く	イク	動詞-非自立可能	文語四段-カ行	連体形-一般	ユク	和
38.02鈴虫	OH_OO渋谷源氏	3150	3170	I	夕暮	夕暮れ	ユウグレ	名詞-普通名詞-一般			ユーグレ	和
38.02鈴虫	OH_OO渋谷源氏	3170	3180	I	に	に	ニ	助詞-格助詞			ニ	和
38.02鈴虫	OH_OO渋谷源氏	3180	3190	I	、	、		補助記号-読点				記号
38.02鈴虫	OH_OO渋谷源氏	3190	3210	I	渡り	渡る	ワタル	動詞-非自立可能	文語四段-ラ行	連用形-一般	ワタリ	和
38.02鈴虫	OH_OO渋谷源氏	3210	3240	I	たまひ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	連用形-一般	タマイ	和
38.02鈴虫	OH_OO渋谷源氏	3240	3260	I	つつ	つつ	ツツ	助詞-接続助詞			ツツ	和
38.02鈴虫	OH_OO渋谷源氏	3260	3270	I	、	、		補助記号-読点				記号
38.02鈴虫	OH_OO渋谷源氏	3270	3280	I	虫	虫	ムシ	名詞-普通名詞-一般			ムシ	和
38.02鈴虫	OH_OO渋谷源氏	3280	3290	I	の	の	ノ	助詞-格助詞			ノ	和
38.02鈴虫	OH_OO渋谷源氏	3290	3300	I	音	音	ネ	名詞-普通名詞-一般			ネ	和
38.02鈴虫	OH_OO渋谷源氏	3300	3310	I	を	を	ヲ	助詞-格助詞			オ	和
38.02鈴虫	OH_OO渋谷源氏	3310	3330	I	聞き	聞く	キク	動詞-一般	文語四段-カ行	連用形-一般	キキ	和
38.02鈴虫	OH_OO渋谷源氏	3330	3360	I	たまふ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	連体形-一般	タマウ	和
38.02鈴虫	OH_OO渋谷源氏	3360	3380	I	やう	様	ヨウ	名詞-普通名詞-形状詞可能			ヨー	漢
38.02鈴虫	OH_OO渋谷源氏	3380	3390	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
38.02鈴虫	OH_OO渋谷源氏	3390	3400	I	て	て	テ	助詞-接続助詞			テ	和
38.02鈴虫	OH_OO渋谷源氏	3400	3410	I	、	、		補助記号-読点				記号
38.02鈴虫	OH_OO渋谷源氏	3410	3430	I	なほ	猶	ナオ	副詞			ナオ	和
38.02鈴虫	OH_OO渋谷源氏	3430	3450	I	思ひ	思う	オモウ	動詞-一般	文語四段-ハ行	連用形-一般	オモイ	和
38.02鈴虫	OH_OO渋谷源氏	3450	3470	I	離れ	離れる	ハナレル	動詞-一般	文語下二段-ラ行	未然形-一般	ハナレ	和
38.02鈴虫	OH_OO渋谷源氏	3470	3480	I	ぬ	ず	ズ	助動詞	文語助動詞-ズ	連体形-一般	ヌ	和
38.02鈴虫	OH_OO渋谷源氏	3480	3500	I	さま	様	サマ	名詞-普通名詞-一般			サマ	和
38.02鈴虫	OH_OO渋谷源氏	3500	3510	I	を	を	ヲ	助詞-格助詞			オ	和
38.02鈴虫	OH_OO渋谷源氏	3510	3540	I	聞こえ	聞こえる	キコエル	動詞-非自立可能	文語下二段-ヤ行	連用形-一般	キコエ	和
38.02鈴虫	OH_OO渋谷源氏	3540	3570	I	悩まし	悩ます	ナヤマス	動詞-一般	文語四段-サ行	連用形-一般	ナヤマシ	和
38.02鈴虫	OH_OO渋谷源氏	3570	3600	I	たまへ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	已然形-一般	タマエ	和
38.02鈴虫	OH_OO渋谷源氏	3600	3610	I	ば	ば	バ	助詞-接続助詞			バ	和
38.02鈴虫	OH_OO渋谷源氏	3610	3620	I	、	、		補助記号-読点				記号
38.02鈴虫	OH_OO渋谷源氏	3620	3630	B	「	「		補助記号-括弧開				記号
38.02鈴虫	OH_OO渋谷源氏	3630	3640	I	例	例	レイ	名詞-普通名詞-一般			レー	漢
38.02鈴虫	OH_OO渋谷源氏	3640	3650	I	の	の	ノ	助詞-格助詞			ノ	和
38.02鈴虫	OH_OO渋谷源氏	3650	3660	I	御	御	ミ	接頭辞			ミ	和
38.02鈴虫	OH_OO渋谷源氏	3660	3670	I	心	心	ココロ	名詞-普通名詞-サ変可能			ココロ	和
38.02鈴虫	OH_OO渋谷源氏	3670	3680	I	は	は	ハ	助詞-係助詞			ワ	和
38.02鈴虫	OH_OO渋谷源氏	3680	3700	I	ある	有る	アル	動詞-非自立可能	文語ラ行変格	連体形-一般	アル	和
38.02鈴虫	OH_OO渋谷源氏	3700	3730	I	まじき	まじ	マジ	助動詞	文語助動詞-マジ	連体形-一般	マジキ	和
38.02鈴虫	OH_OO渋谷源氏	3730	3750	I	こと	事	コト	名詞-普通名詞-一般			コト	和
38.02鈴虫	OH_OO渋谷源氏	3750	3760	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
38.02鈴虫	OH_OO渋谷源氏	3760	3780	I	こそ	こそ	コソ	助詞-係助詞			コソ	和
38.02鈴虫	OH_OO渋谷源氏	3780	3790	I	は	は	ハ	助詞-係助詞			ワ	和
38.02鈴虫	OH_OO渋谷源氏	3790	3800	I	あ	有る	アル	動詞-非自立可能	文語ラ行変格	連体形-撥音便	アン	和
38.02鈴虫	OH_OO渋谷源氏	3800	3820	I	なれ	なり	ナリ	助動詞	文語助動詞-ナリ-伝聞	已然形-一般	ナレ	和
38.02鈴虫	OH_OO渋谷源氏	3820	3830	I	」	」		補助記号-括弧閉				記号
38.02鈴虫	OH_OO渋谷源氏	3830	3840	B	と	と	ト	助詞-格助詞			ト	和
38.02鈴虫	OH_OO渋谷源氏	3840	3850	I	，	，		補助記号-読点				記号
38.02鈴虫	OH_OO渋谷源氏	3850	3890	I	ひとへに	偏に	ヒトエニ	副詞			ヒトエニ	和
38.02鈴虫	OH_OO渋谷源氏	3890	3940	I	むつかしき	難しい	ムズカシイ	形容詞-一般	文語形容詞-シク	連体形-一般	ムツカシキ	和
38.02鈴虫	OH_OO渋谷源氏	3940	3960	I	こと	事	コト	名詞-普通名詞-一般			コト	和
38.02鈴虫	OH_OO渋谷源氏	3960	3970	I	に	に	ニ	助詞-格助詞			ニ	和
