07.02紅葉賀	OH_OO渋谷源氏	330	350	B	幼き	幼い	オサナイ	形容詞-一般	文語形容詞-ク	連体形-一般	オサナキ	和
07.02紅葉賀	OH_OO渋谷源氏	1150	1190	I	しつらひ	設い	シツライ	名詞-普通名詞-一般			シツライ	和
07.02紅葉賀	OH_OO渋谷源氏	1190	1220	I	二なく	二無い	ニナイ	形容詞-一般	文語形容詞-ク	連用形-一般	ニナク	混
07.02紅葉賀	OH_OO渋谷源氏	1220	1230	I	し	為る	スル	動詞-非自立可能	文語サ行変格	連用形-一般	シ	和
07.02紅葉賀	OH_OO渋谷源氏	1230	1240	I	て	て	テ	助詞-接続助詞			テ	和
07.02紅葉賀	OH_OO渋谷源氏	1240	1250	I	、	、		補助記号-読点				記号
07.02紅葉賀	OH_OO渋谷源氏	1250	1260	I	我	我	ワレ	代名詞			ワレ	和
07.02紅葉賀	OH_OO渋谷源氏	1260	1270	I	も	も	モ	助詞-係助詞			モ	和
07.02紅葉賀	OH_OO渋谷源氏	1270	1310	I	明け暮れ	明け暮れ	アケクレ	名詞-普通名詞-サ変可能			アケクレ	和
07.02紅葉賀	OH_OO渋谷源氏	1310	1330	I	入り	入る	イル	動詞-一般	文語四段-ラ行	連用形-一般	イリ	和
07.02紅葉賀	OH_OO渋谷源氏	1330	1360	I	おはし	おわす	オワス	動詞-非自立可能	文語サ行変格	連用形-一般	オワシ	和
07.02紅葉賀	OH_OO渋谷源氏	1360	1370	I	て	て	テ	助詞-接続助詞			テ	和
07.02紅葉賀	OH_OO渋谷源氏	1370	1380	I	、	、		補助記号-読点				記号
07.02紅葉賀	OH_OO渋谷源氏	1380	1410	I	よろづ	万	ヨロズ	名詞-普通名詞-副詞可能			ヨロズ	和
07.02紅葉賀	OH_OO渋谷源氏	1410	1420	I	の	の	ノ	助詞-格助詞			ノ	和
07.02紅葉賀	OH_OO渋谷源氏	1420	1430	I	御	御	オオン	接頭辞			オオン	和
07.02紅葉賀	OH_OO渋谷源氏	1430	1450	I	こと	事	コト	名詞-普通名詞-一般			コト	和
07.02紅葉賀	OH_OO渋谷源氏	1450	1470	I	ども	共	ドモ	接尾辞-名詞的-一般			ドモ	和
07.02紅葉賀	OH_OO渋谷源氏	1470	1480	I	を	を	ヲ	助詞-格助詞			オ	和
07.02紅葉賀	OH_OO渋谷源氏	1480	1500	I	教へ	教える	オシエル	動詞-一般	文語下二段-ハ行	連用形-一般	オシエ	和
07.02紅葉賀	OH_OO渋谷源氏	1500	1530	I	きこえ	聞こえる	キコエル	動詞-非自立可能	文語下二段-ヤ行	連用形-一般	キコエ	和
07.02紅葉賀	OH_OO渋谷源氏	1530	1560	I	たまひ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	連用形-一般	タマイ	和
07.02紅葉賀	OH_OO渋谷源氏	1560	1570	I	、	、		補助記号-読点				記号
07.02紅葉賀	OH_OO渋谷源氏	1570	1590	I	手本	手本	テホン	名詞-普通名詞-一般			テホン	混
07.02紅葉賀	OH_OO渋谷源氏	1590	1610	I	書き	書く	カク	動詞-一般	文語四段-カ行	連用形-一般	カキ	和
07.02紅葉賀	OH_OO渋谷源氏	1610	1620	I	て	て	テ	助詞-接続助詞			テ	和
07.02紅葉賀	OH_OO渋谷源氏	1620	1640	I	習は	習う	ナラウ	動詞-一般	文語四段-ハ行	未然形-一般	ナラワ	和
07.02紅葉賀	OH_OO渋谷源氏	1640	1650	I	せ	せる	セル	助動詞	文語下二段-サ行	連用形-一般	セ	和
07.02紅葉賀	OH_OO渋谷源氏	1650	1670	I	など	など	ナド	助詞-副助詞			ナド	和
07.02紅葉賀	OH_OO渋谷源氏	1670	1680	I	し	為る	スル	動詞-非自立可能	文語サ行変格	連用形-一般	シ	和
07.02紅葉賀	OH_OO渋谷源氏	1680	1700	I	つつ	つつ	ツツ	助詞-接続助詞			ツツ	和
07.02紅葉賀	OH_OO渋谷源氏	1700	1710	I	、	、		補助記号-読点				記号
07.02紅葉賀	OH_OO渋谷源氏	1710	1730	I	ただ	唯	タダ	副詞			タダ	和
07.02紅葉賀	OH_OO渋谷源氏	1730	1750	I	ほか	他	ホカ	名詞-普通名詞-副詞可能			ホカ	和
07.02紅葉賀	OH_OO渋谷源氏	1750	1770	I	なり	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-一般	ナリ	和
07.02紅葉賀	OH_OO渋谷源氏	1770	1790	I	ける	けり	ケリ	助動詞	文語助動詞-ケリ	連体形-一般	ケル	和
07.02紅葉賀	OH_OO渋谷源氏	1790	1800	I	御	御	オオン	接頭辞			オオン	和
07.02紅葉賀	OH_OO渋谷源氏	1800	1830	I	むすめ	娘	ムスメ	名詞-普通名詞-一般			ムスメ	和
07.02紅葉賀	OH_OO渋谷源氏	1830	1840	I	を	を	ヲ	助詞-格助詞			オ	和
07.02紅葉賀	OH_OO渋谷源氏	1840	1860	I	迎へ	迎える	ムカエル	動詞-一般	文語下二段-ハ行	連用形-一般	ムカエ	和
07.02紅葉賀	OH_OO渋谷源氏	1860	1890	I	たまへ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	命令形	タマエ	和
07.02紅葉賀	OH_OO渋谷源氏	1890	1900	I	ら	り	リ	助動詞	文語助動詞-リ	未然形-一般	ラ	和
07.02紅葉賀	OH_OO渋谷源氏	1900	1910	I	む	む	ム	助動詞	文語助動詞-ム	連体形-一般	ム	和
07.02紅葉賀	OH_OO渋谷源氏	1910	1930	I	やう	様	ヨウ	名詞-普通名詞-形状詞可能			ヨー	漢
07.02紅葉賀	OH_OO渋谷源氏	1930	1940	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
07.02紅葉賀	OH_OO渋谷源氏	1940	1950	I	ぞ	ぞ	ゾ	助詞-係助詞			ゾ	和
07.02紅葉賀	OH_OO渋谷源氏	1950	1970	I	思し	思す	オボス	動詞-一般	文語四段-サ行	連用形-一般	オボシ	和
07.02紅葉賀	OH_OO渋谷源氏	1970	1990	I	たる	たり	タリ	助動詞	文語助動詞-タリ-完了	連体形-一般	タル	和
07.02紅葉賀	OH_OO渋谷源氏	1990	2000	I	。	。		補助記号-句点				記号
07.02紅葉賀	OH_OO渋谷源氏	2000	2020	B	政所	政所	マンドコロ	名詞-普通名詞-一般			マンドコロ	和
07.02紅葉賀	OH_OO渋谷源氏	2020	2030	I	、	、		補助記号-読点				記号
07.02紅葉賀	OH_OO渋谷源氏	2030	2050	I	家司	家司	ケシ	名詞-普通名詞-一般			ケーシ	漢
07.02紅葉賀	OH_OO渋谷源氏	2050	2070	I	など	など	ナド	助詞-副助詞			ナド	和
07.02紅葉賀	OH_OO渋谷源氏	2070	2080	I	を	を	ヲ	助詞-格助詞			オ	和
07.02紅葉賀	OH_OO渋谷源氏	2080	2110	I	はじめ	始める	ハジメル	動詞-非自立可能	文語下二段-マ行	連用形-一般	ハジメ	和
07.02紅葉賀	OH_OO渋谷源氏	2110	2120	I	、	、		補助記号-読点				記号
07.02紅葉賀	OH_OO渋谷源氏	2120	2140	I	こと	異	コト	名詞-普通名詞-一般			コト	和
07.02紅葉賀	OH_OO渋谷源氏	2140	2150	I	に	に	ニ	助詞-格助詞			ニ	和
07.02紅葉賀	OH_OO渋谷源氏	2150	2180	I	分かち	分かつ	ワカツ	動詞-一般	文語四段-タ行	連用形-一般	ワカチ	和
07.02紅葉賀	OH_OO渋谷源氏	2180	2190	I	て	て	テ	助詞-接続助詞			テ	和
07.02紅葉賀	OH_OO渋谷源氏	2190	2200	I	、	、		補助記号-読点				記号
07.02紅葉賀	OH_OO渋谷源氏	2200	2260	I	心もとなから	心許ない	ココロモトナイ	形容詞-一般	文語形容詞-ク	未然形-補助	ココロモトナカラ	和
07.02紅葉賀	OH_OO渋谷源氏	2260	2270	I	ず	ず	ズ	助動詞	文語助動詞-ズ	連用形-一般	ズ	和
07.02紅葉賀	OH_OO渋谷源氏	2270	2320	I	仕うまつら	仕る	ツコウマツル	動詞-一般	文語四段-ラ行	未然形-一般	ツコーマツラ	和
07.02紅葉賀	OH_OO渋谷源氏	2320	2330	I	せ	せる	セル	助動詞	文語下二段-サ行	連用形-一般	セ	和
07.02紅葉賀	OH_OO渋谷源氏	2330	2360	I	たまふ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	終止形-一般	タマウ	和
07.02紅葉賀	OH_OO渋谷源氏	2360	2370	I	。	。		補助記号-句点				記号
07.02紅葉賀	OH_OO渋谷源氏	2370	2390	B	惟光	コレミツ	コレミツ	名詞-固有名詞-人名-名			コレミツ	固
07.02紅葉賀	OH_OO渋谷源氏	2390	2410	I	より	より	ヨリ	助詞-格助詞			ヨリ	和
07.02紅葉賀	OH_OO渋谷源氏	2410	2430	I	ほか	他	ホカ	名詞-普通名詞-副詞可能			ホカ	和
07.02紅葉賀	OH_OO渋谷源氏	2430	2440	I	の	の	ノ	助詞-格助詞			ノ	和
07.02紅葉賀	OH_OO渋谷源氏	2440	2450	I	人	人	ヒト	名詞-普通名詞-一般			ヒト	和
07.02紅葉賀	OH_OO渋谷源氏	2450	2460	I	は	は	ハ	助詞-係助詞			ワ	和
07.02紅葉賀	OH_OO渋谷源氏	2460	2470	I	、	、		補助記号-読点				記号
07.02紅葉賀	OH_OO渋谷源氏	2470	2530	I	おぼつかなく	覚束無い	オボツカナイ	形容詞-一般	文語形容詞-ク	連用形-一般	オボツカナク	和
07.02紅葉賀	OH_OO渋谷源氏	2530	2550	I	のみ	のみ	ノミ	助詞-副助詞			ノミ	和
07.02紅葉賀	OH_OO渋谷源氏	2550	2570	I	思ひ	思う	オモウ	動詞-一般	文語四段-ハ行	連用形-一般	オモイ	和
07.02紅葉賀	OH_OO渋谷源氏	2570	2600	I	きこえ	聞こえる	キコエル	動詞-非自立可能	文語下二段-ヤ行	連用形-一般	キコエ	和
07.02紅葉賀	OH_OO渋谷源氏	2600	2620	I	たり	たり	タリ	助動詞	文語助動詞-タリ-完了	終止形-一般	タリ	和
07.02紅葉賀	OH_OO渋谷源氏	2620	2630	I	。	。		補助記号-句点				記号
07.02紅葉賀	OH_OO渋谷源氏	2630	2640	B	か	彼	カ	代名詞			カ	和
07.02紅葉賀	OH_OO渋谷源氏	2640	2650	I	の	の	ノ	助詞-格助詞			ノ	和
07.02紅葉賀	OH_OO渋谷源氏	2650	2670	I	父宮	父宮	チチミヤ	名詞-普通名詞-一般			チチミヤ	和
07.02紅葉賀	OH_OO渋谷源氏	2670	2680	I	も	も	モ	助詞-係助詞			モ	和
07.02紅葉賀	OH_OO渋谷源氏	2680	2690	I	、	、		補助記号-読点				記号
07.02紅葉賀	OH_OO渋谷源氏	2690	2700	I	え	え	エ	副詞			エ	和
07.02紅葉賀	OH_OO渋谷源氏	2700	2720	I	知り	知る	シル	動詞-一般	文語四段-ラ行	連用形-一般	シリ	和
07.02紅葉賀	OH_OO渋谷源氏	2720	2750	I	きこえ	聞こえる	キコエル	動詞-非自立可能	文語下二段-ヤ行	連用形-一般	キコエ	和
07.02紅葉賀	OH_OO渋谷源氏	2750	2780	I	たまは	給う	タマウ	動詞-非自立可能	文語四段-ハ行	未然形-一般	タマワ	和
07.02紅葉賀	OH_OO渋谷源氏	2780	2800	I	ざり	ず	ズ	助動詞	文語助動詞-ズ	連用形-補助	ザリ	和
07.02紅葉賀	OH_OO渋谷源氏	2800	2820	I	けり	けり	ケリ	助動詞	文語助動詞-ケリ	終止形-一般	ケリ	和
07.02紅葉賀	OH_OO渋谷源氏	2820	2830	I	。	。		補助記号-句点				記号
07.02紅葉賀	OH_OO渋谷源氏	2830	2840	B	姫	姫	ヒメ	名詞-普通名詞-一般			ヒメ	和
07.02紅葉賀	OH_OO渋谷源氏	2840	2850	I	君	君	ギミ	接尾辞-名詞的-一般			ギミ	和
07.02紅葉賀	OH_OO渋谷源氏	2850	2860	I	は	は	ハ	助詞-係助詞			ワ	和
07.02紅葉賀	OH_OO渋谷源氏	2860	2870	I	、	、		補助記号-読点				記号
07.02紅葉賀	OH_OO渋谷源氏	2870	2890	I	なほ	猶	ナオ	副詞			ナオ	和
07.02紅葉賀	OH_OO渋谷源氏	2890	2910	I	時々	時々	トキドキ	名詞-普通名詞-副詞可能			トキドキ	和
07.02紅葉賀	OH_OO渋谷源氏	2910	2930	I	思ひ	思う	オモウ	動詞-一般	文語四段-ハ行	連用形-一般	オモイ	和
07.02紅葉賀	OH_OO渋谷源氏	2930	2950	I	出で	出でる	イデル	動詞-一般	文語下二段-ダ行	連用形-一般	イデ	和
07.02紅葉賀	OH_OO渋谷源氏	2950	2980	I	きこえ	聞こえる	キコエル	動詞-非自立可能	文語下二段-ヤ行	連用形-一般	キコエ	和
07.02紅葉賀	OH_OO渋谷源氏	2980	3010	I	たまふ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	連体形-一般	タマウ	和
07.02紅葉賀	OH_OO渋谷源氏	3010	3020	I	時	時	トキ	名詞-普通名詞-副詞可能			トキ	和
07.02紅葉賀	OH_OO渋谷源氏	3020	3030	I	、	、		補助記号-読点				記号
07.02紅葉賀	OH_OO渋谷源氏	3030	3040	I	尼	尼	アマ	名詞-普通名詞-一般			アマ	和
07.02紅葉賀	OH_OO渋谷源氏	3040	3050	I	君	君	ギミ	接尾辞-名詞的-一般			ギミ	和
07.02紅葉賀	OH_OO渋谷源氏	3050	3060	I	を	を	ヲ	助詞-格助詞			オ	和
07.02紅葉賀	OH_OO渋谷源氏	3060	3080	I	恋ひ	恋いる	コイル	動詞-一般	文語上二段-ハ行	連用形-一般	コイ	和
07.02紅葉賀	OH_OO渋谷源氏	3080	3110	I	きこえ	聞こえる	キコエル	動詞-非自立可能	文語下二段-ヤ行	連用形-一般	キコエ	和
07.02紅葉賀	OH_OO渋谷源氏	3110	3140	I	たまふ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	連体形-一般	タマウ	和
07.02紅葉賀	OH_OO渋谷源氏	3140	3150	I	折	折	オリ	名詞-普通名詞-副詞可能			オリ	和
07.02紅葉賀	OH_OO渋谷源氏	3150	3180	I	多かり	多い	オオイ	形容詞-一般	文語形容詞-ク	終止形-補助	オーカリ	和
07.02紅葉賀	OH_OO渋谷源氏	3180	3190	I	。	。		補助記号-句点				記号
07.02紅葉賀	OH_OO渋谷源氏	3190	3200	B	君	君	キミ	名詞-普通名詞-一般			キミ	和
07.02紅葉賀	OH_OO渋谷源氏	3200	3210	I	の	の	ノ	助詞-格助詞			ノ	和
07.02紅葉賀	OH_OO渋谷源氏	3210	3250	I	おはする	おわす	オワス	動詞-非自立可能	文語サ行変格	連体形-一般	オワスル	和
07.02紅葉賀	OH_OO渋谷源氏	3250	3270	I	ほど	程	ホド	名詞-普通名詞-副詞可能			ホド	和
07.02紅葉賀	OH_OO渋谷源氏	3270	3280	I	は	は	ハ	助詞-係助詞			ワ	和
07.02紅葉賀	OH_OO渋谷源氏	3280	3290	I	、	、		補助記号-読点				記号
07.02紅葉賀	OH_OO渋谷源氏	3290	3330	I	紛らはし	紛らわす	マギラワス	動詞-一般	文語四段-サ行	連用形-一般	マギラワシ	和
07.02紅葉賀	OH_OO渋谷源氏	3330	3360	I	たまふ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	連体形-一般	タマウ	和
07.02紅葉賀	OH_OO渋谷源氏	3360	3370	I	を	を	ヲ	助詞-格助詞			オ	和
07.02紅葉賀	OH_OO渋谷源氏	3370	3380	I	、	、		補助記号-読点				記号
07.02紅葉賀	OH_OO渋谷源氏	3380	3390	I	夜	夜	ヨル	名詞-普通名詞-副詞可能			ヨル	和
07.02紅葉賀	OH_OO渋谷源氏	3390	3410	I	など	など	ナド	助詞-副助詞			ナド	和
07.02紅葉賀	OH_OO渋谷源氏	3410	3420	I	は	は	ハ	助詞-係助詞			ワ	和
07.02紅葉賀	OH_OO渋谷源氏	3420	3430	I	、	、		補助記号-読点				記号
07.02紅葉賀	OH_OO渋谷源氏	3430	3450	I	時々	時々	トキドキ	名詞-普通名詞-副詞可能			トキドキ	和
07.02紅葉賀	OH_OO渋谷源氏	3450	3470	I	こそ	こそ	コソ	助詞-係助詞			コソ	和
07.02紅葉賀	OH_OO渋谷源氏	3470	3500	I	泊まり	泊まる	トマル	動詞-一般	文語四段-ラ行	連用形-一般	トマリ	和
07.02紅葉賀	OH_OO渋谷源氏	3500	3530	I	たまへ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	命令形	タマエ	和
07.02紅葉賀	OH_OO渋谷源氏	3530	3540	I	、	、		補助記号-読点				記号
07.02紅葉賀	OH_OO渋谷源氏	3540	3590	I	ここかしこ	此処彼処	ココカシコ	代名詞			ココカシコ	和
07.02紅葉賀	OH_OO渋谷源氏	3590	3600	I	の	の	ノ	助詞-格助詞			ノ	和
07.02紅葉賀	OH_OO渋谷源氏	3600	3610	I	御	御	オオン	接頭辞			オオン	和
07.02紅葉賀	OH_OO渋谷源氏	3610	3660	I	いとまなく	暇無い	イトマナイ	形容詞-一般	文語形容詞-ク	連用形-一般	イトマナク	和
07.02紅葉賀	OH_OO渋谷源氏	3660	3670	I	て	て	テ	助詞-接続助詞			テ	和
07.02紅葉賀	OH_OO渋谷源氏	3670	3680	I	、	、		補助記号-読点				記号
07.02紅葉賀	OH_OO渋谷源氏	3680	3710	I	暮るれ	暮れる	クレル	動詞-一般	文語下二段-ラ行	已然形-一般	クルレ	和
07.02紅葉賀	OH_OO渋谷源氏	3710	3720	I	ば	ば	バ	助詞-接続助詞			バ	和
07.02紅葉賀	OH_OO渋谷源氏	3720	3740	I	出で	出でる	イデル	動詞-一般	文語下二段-ダ行	連用形-一般	イデ	和
07.02紅葉賀	OH_OO渋谷源氏	3740	3770	I	たまふ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	連体形-一般	タマウ	和
07.02紅葉賀	OH_OO渋谷源氏	3770	3780	I	を	を	ヲ	助詞-格助詞			オ	和
07.02紅葉賀	OH_OO渋谷源氏	3780	3790	I	、	、		補助記号-読点				記号
07.02紅葉賀	OH_OO渋谷源氏	3790	3810	I	慕ひ	慕う	シタウ	動詞-一般	文語四段-ハ行	連用形-一般	シタイ	和
07.02紅葉賀	OH_OO渋谷源氏	3810	3840	I	きこえ	聞こえる	キコエル	動詞-非自立可能	文語下二段-ヤ行	連用形-一般	キコエ	和
07.02紅葉賀	OH_OO渋谷源氏	3840	3870	I	たまふ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	連体形-一般	タマウ	和
07.02紅葉賀	OH_OO渋谷源氏	3870	3880	I	折	折	オリ	名詞-普通名詞-副詞可能			オリ	和
07.02紅葉賀	OH_OO渋谷源氏	3880	3900	I	など	など	ナド	助詞-副助詞			ナド	和
07.02紅葉賀	OH_OO渋谷源氏	3900	3920	I	ある	有る	アル	動詞-非自立可能	文語ラ行変格	連体形-一般	アル	和
07.02紅葉賀	OH_OO渋谷源氏	3920	3930	I	を	を	ヲ	助詞-格助詞			オ	和
07.02紅葉賀	OH_OO渋谷源氏	3930	3940	I	、	、		補助記号-読点				記号
07.02紅葉賀	OH_OO渋谷源氏	3940	3960	I	いと	いと	イト	副詞			イト	和
07.02紅葉賀	OH_OO渋谷源氏	3960	4000	I	らうたく	ろうたい	ロウタイ	形容詞-一般	文語形容詞-ク	連用形-一般	ロータク	和
07.02紅葉賀	OH_OO渋谷源氏	4000	4020	I	思ひ	思う	オモウ	動詞-一般	文語四段-ハ行	連用形-一般	オモイ	和
07.02紅葉賀	OH_OO渋谷源氏	4020	4050	I	きこえ	聞こえる	キコエル	動詞-非自立可能	文語下二段-ヤ行	連用形-一般	キコエ	和
07.02紅葉賀	OH_OO渋谷源氏	4050	4080	I	たまへ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	命令形	タマエ	和
07.02紅葉賀	OH_OO渋谷源氏	4080	4090	I	り	り	リ	助動詞	文語助動詞-リ	終止形-一般	リ	和
07.02紅葉賀	OH_OO渋谷源氏	4090	4100	I	。	。		補助記号-句点				記号
07.02紅葉賀	OH_OO渋谷源氏	4100	4110	B	二	二	ニ	名詞-数詞			ニ	漢
07.02紅葉賀	OH_OO渋谷源氏	4110	4120	I	，	，		補助記号-読点				記号
07.02紅葉賀	OH_OO渋谷源氏	4120	4130	I	三	三	サン	名詞-数詞			サン	漢
07.02紅葉賀	OH_OO渋谷源氏	4130	4140	I	日	日	ニチ	名詞-普通名詞-助数詞可能			ニチ	漢
07.02紅葉賀	OH_OO渋谷源氏	4140	4160	I	内裏	内	ウチ	名詞-普通名詞-副詞可能			ウチ	和
07.02紅葉賀	OH_OO渋谷源氏	4160	4170	I	に	に	ニ	助詞-格助詞			ニ	和
07.02紅葉賀	OH_OO渋谷源氏	4170	4210	I	さぶらひ	侍う	サブラウ	動詞-一般	文語四段-ハ行	連用形-一般	サブライ	和
07.02紅葉賀	OH_OO渋谷源氏	4210	4220	I	、	、		補助記号-読点				記号
07.02紅葉賀	OH_OO渋谷源氏	4220	4240	I	大殿	大殿	オオトノ	名詞-普通名詞-一般			オートノ	和
07.02紅葉賀	OH_OO渋谷源氏	4240	4250	I	に	に	ニ	助詞-格助詞			ニ	和
07.02紅葉賀	OH_OO渋谷源氏	4250	4260	I	も	も	モ	助詞-係助詞			モ	和
07.02紅葉賀	OH_OO渋谷源氏	4260	4300	I	おはする	おわす	オワス	動詞-非自立可能	文語サ行変格	連体形-一般	オワスル	和
07.02紅葉賀	OH_OO渋谷源氏	4300	4310	I	折	折	オリ	名詞-普通名詞-副詞可能			オリ	和
07.02紅葉賀	OH_OO渋谷源氏	4310	4320	I	は	は	ハ	助詞-係助詞			ワ	和
