47.05総角	OH_OO渋谷源氏	230	250	B	十月	神無月	カミナヅキ	名詞-普通名詞-一般			カミナズキ	和
47.05総角	OH_OO渋谷源氏	690	700	I	。	。		補助記号-句点				記号
47.05総角	OH_OO渋谷源氏	700	730	B	親しき	親しい	シタシイ	形容詞-一般	文語形容詞-シク	連体形-一般	シタシキ	和
47.05総角	OH_OO渋谷源氏	730	750	I	宮人	宮人	ミヤビト	名詞-普通名詞-一般			ミヤビト	和
47.05総角	OH_OO渋谷源氏	750	770	I	ども	共	ドモ	接尾辞-名詞的-一般			ドモ	和
47.05総角	OH_OO渋谷源氏	770	780	I	、	、		補助記号-読点				記号
47.05総角	OH_OO渋谷源氏	780	800	I	殿上	殿上	テンジョウ	名詞-普通名詞-一般			テンジョー	漢
47.05総角	OH_OO渋谷源氏	800	810	I	人	人	ヒト	名詞-普通名詞-一般			ヒト	和
47.05総角	OH_OO渋谷源氏	810	820	I	の	の	ノ	助詞-格助詞			ノ	和
47.05総角	OH_OO渋谷源氏	820	860	I	睦ましく	睦まじい	ムツマジイ	形容詞-一般	文語形容詞-シク	連用形-一般	ムツマシク	和
47.05総角	OH_OO渋谷源氏	860	880	I	思す	思す	オボス	動詞-一般	文語四段-サ行	連体形-一般	オボス	和
47.05総角	OH_OO渋谷源氏	880	900	I	限り	限り	カギリ	名詞-普通名詞-副詞可能			カギリ	和
47.05総角	OH_OO渋谷源氏	900	910	I	、	、		補助記号-読点				記号
47.05総角	OH_OO渋谷源氏	910	920	I	「	「		補助記号-括弧開				記号
47.05総角	OH_OO渋谷源氏	920	940	I	いと	いと	イト	副詞			イト	和
47.05総角	OH_OO渋谷源氏	940	960	I	忍び	忍びる	シノビル	動詞-一般	文語上二段-バ行	連用形-一般	シノビ	和
47.05総角	OH_OO渋谷源氏	960	970	I	て	て	テ	助詞-接続助詞			テ	和
47.05総角	OH_OO渋谷源氏	970	980	I	」	」		補助記号-括弧閉				記号
47.05総角	OH_OO渋谷源氏	980	990	I	と	と	ト	助詞-格助詞			ト	和
47.05総角	OH_OO渋谷源氏	990	1010	I	思せ	思す	オボス	動詞-一般	文語四段-サ行	已然形-一般	オボセ	和
47.05総角	OH_OO渋谷源氏	1010	1020	I	ど	ど	ド	助詞-接続助詞			ド	和
47.05総角	OH_OO渋谷源氏	1020	1030	I	、	、		補助記号-読点				記号
47.05総角	OH_OO渋谷源氏	1030	1060	I	所狭き	所狭い	トコロセイ	形容詞-一般	文語形容詞-ク	連体形-一般	トコロセキ	和
47.05総角	OH_OO渋谷源氏	1060	1070	I	御	御	オオン	接頭辞			オオン	和
47.05総角	OH_OO渋谷源氏	1070	1080	I	勢	勢い	イキオイ	名詞-普通名詞-一般			イキオイ	和
47.05総角	OH_OO渋谷源氏	1080	1100	I	なれ	なり	ナリ	助動詞	文語助動詞-ナリ-断定	已然形-一般	ナレ	和
47.05総角	OH_OO渋谷源氏	1100	1110	I	ば	ば	バ	助詞-接続助詞			バ	和
47.05総角	OH_OO渋谷源氏	1110	1120	I	、	、		補助記号-読点				記号
47.05総角	OH_OO渋谷源氏	1120	1170	I	おのづから	自ずから	オノズカラ	副詞			オノズカラ	和
47.05総角	OH_OO渋谷源氏	1170	1190	I	こと	事	コト	名詞-普通名詞-一般			コト	和
47.05総角	OH_OO渋谷源氏	1190	1220	I	広ごり	広ごる	ヒロゴル	動詞-一般	文語四段-ラ行	連用形-一般	ヒロゴリ	和
47.05総角	OH_OO渋谷源氏	1220	1230	I	て	て	テ	助詞-接続助詞			テ	和
47.05総角	OH_OO渋谷源氏	1230	1240	I	、	、		補助記号-読点				記号
47.05総角	OH_OO渋谷源氏	1240	1250	I	左	左	ヒダリ	名詞-普通名詞-一般			ヒダリ	和
47.05総角	OH_OO渋谷源氏	1250	1260	I	の	の	ノ	助詞-格助詞			ノ	和
47.05総角	OH_OO渋谷源氏	1260	1280	I	大殿	大殿	オオトノ	名詞-普通名詞-一般			オートノ	和
47.05総角	OH_OO渋谷源氏	1280	1290	I	の	の	ノ	助詞-格助詞			ノ	和
47.05総角	OH_OO渋谷源氏	1290	1310	I	宰相	宰相	サイショウ	名詞-普通名詞-一般			サイショー	漢
47.05総角	OH_OO渋谷源氏	1310	1330	I	中将	中将	チュウジョウ	名詞-普通名詞-一般			チュージョー	漢
47.05総角	OH_OO渋谷源氏	1330	1350	I	参り	参る	マイル	動詞-非自立可能	文語四段-ラ行	連用形-一般	マイリ	和
47.05総角	OH_OO渋谷源氏	1350	1380	I	たまふ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	終止形-一般	タマウ	和
47.05総角	OH_OO渋谷源氏	1380	1390	I	。	。		補助記号-句点				記号
47.05総角	OH_OO渋谷源氏	1390	1410	B	さて	扠	サテ	接続詞			サテ	和
47.05総角	OH_OO渋谷源氏	1410	1420	I	は	は	ハ	助詞-係助詞			ワ	和
47.05総角	OH_OO渋谷源氏	1420	1430	I	，	，		補助記号-読点				記号
47.05総角	OH_OO渋谷源氏	1430	1440	I	こ	是	コ	代名詞			コ	和
47.05総角	OH_OO渋谷源氏	1440	1450	I	の	の	ノ	助詞-格助詞			ノ	和
47.05総角	OH_OO渋谷源氏	1450	1460	I	中	中	チュウ	接頭辞			チュー	漢
47.05総角	OH_OO渋谷源氏	1460	1480	I	納言	納言	ナゴン	名詞-普通名詞-一般			ナゴン	漢
47.05総角	OH_OO渋谷源氏	1480	1490	I	殿	殿	ドノ	接尾辞-名詞的-一般			ドノ	和
47.05総角	OH_OO渋谷源氏	1490	1520	I	ばかり	ばかり	バカリ	助詞-副助詞			バカリ	和
47.05総角	OH_OO渋谷源氏	1520	1530	I	ぞ	ぞ	ゾ	助詞-係助詞			ゾ	和
47.05総角	OH_OO渋谷源氏	1530	1540	I	、	、		補助記号-読点				記号
47.05総角	OH_OO渋谷源氏	1540	1570	I	上達部	上達部	カンダチメ	名詞-普通名詞-一般			カンダチメ	和
47.05総角	OH_OO渋谷源氏	1570	1580	I	は	は	ハ	助詞-係助詞			ワ	和
47.05総角	OH_OO渋谷源氏	1580	1630	I	仕うまつり	仕る	ツコウマツル	動詞-一般	文語四段-ラ行	連用形-一般	ツコーマツリ	和
47.05総角	OH_OO渋谷源氏	1630	1660	I	たまふ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	終止形-一般	タマウ	和
47.05総角	OH_OO渋谷源氏	1660	1670	I	。	。		補助記号-句点				記号
47.05総角	OH_OO渋谷源氏	1670	1700	B	ただ人	徒人	タダビト	名詞-普通名詞-一般			タダビト	和
47.05総角	OH_OO渋谷源氏	1700	1710	I	は	は	ハ	助詞-係助詞			ワ	和
47.05総角	OH_OO渋谷源氏	1710	1740	I	多かり	多い	オオイ	形容詞-一般	文語形容詞-ク	終止形-補助	オーカリ	和
47.05総角	OH_OO渋谷源氏	1740	1750	I	。	。		補助記号-句点				記号
47.05総角	OH_OO渋谷源氏	1750	1780	B	かしこ	彼処	カシコ	代名詞			カシコ	和
47.05総角	OH_OO渋谷源氏	1780	1790	I	に	に	ニ	助詞-格助詞			ニ	和
47.05総角	OH_OO渋谷源氏	1790	1800	I	は	は	ハ	助詞-係助詞			ワ	和
47.05総角	OH_OO渋谷源氏	1800	1810	I	、	、		補助記号-読点				記号
47.05総角	OH_OO渋谷源氏	1810	1820	I	「	「		補助記号-括弧開				記号
47.05総角	OH_OO渋谷源氏	1820	1850	I	論なく	論無い	ロンナイ	形容詞-一般	文語形容詞-ク	連用形-一般	ロンナク	混
47.05総角	OH_OO渋谷源氏	1850	1860	I	、	、		補助記号-読点				記号
47.05総角	OH_OO渋谷源氏	1860	1890	I	中宿り	中宿り	ナカヤドリ	名詞-普通名詞-一般			ナカヤドリ	和
47.05総角	OH_OO渋谷源氏	1890	1900	I	し	為る	スル	動詞-非自立可能	文語サ行変格	連用形-一般	シ	和
47.05総角	OH_OO渋谷源氏	1900	1930	I	たまは	給う	タマウ	動詞-非自立可能	文語四段-ハ行	未然形-一般	タマワ	和
47.05総角	OH_OO渋谷源氏	1930	1940	I	む	む	ム	助動詞	文語助動詞-ム	連体形-一般	ム	和
47.05総角	OH_OO渋谷源氏	1940	1950	I	を	を	ヲ	助詞-格助詞			オ	和
47.05総角	OH_OO渋谷源氏	1950	1960	I	、	、		補助記号-読点				記号
47.05総角	OH_OO渋谷源氏	1960	1980	I	さる	然る	サル	動詞-一般	文語ラ行変格	連体形-一般	サル	和
47.05総角	OH_OO渋谷源氏	1980	2000	I	べき	べし	ベシ	助動詞	文語助動詞-ベシ	連体形-一般	ベキ	和
47.05総角	OH_OO渋谷源氏	2000	2020	I	さま	様	サマ	名詞-普通名詞-一般			サマ	和
47.05総角	OH_OO渋谷源氏	2020	2030	I	に	に	ニ	助詞-格助詞			ニ	和
47.05総角	OH_OO渋谷源氏	2030	2050	I	思せ	思す	オボス	動詞-一般	文語四段-サ行	命令形	オボセ	和
47.05総角	OH_OO渋谷源氏	2050	2060	I	。	。		補助記号-句点				記号
47.05総角	OH_OO渋谷源氏	2060	2080	B	さき	先	サキ	名詞-普通名詞-副詞可能			サキ	和
47.05総角	OH_OO渋谷源氏	2080	2090	I	の	の	ノ	助詞-格助詞			ノ	和
47.05総角	OH_OO渋谷源氏	2090	2100	I	春	春	ハル	名詞-普通名詞-副詞可能			ハル	和
47.05総角	OH_OO渋谷源氏	2100	2110	I	も	も	モ	助詞-係助詞			モ	和
47.05総角	OH_OO渋谷源氏	2110	2120	I	、	、		補助記号-読点				記号
47.05総角	OH_OO渋谷源氏	2120	2130	I	花	花	ハナ	名詞-普通名詞-一般			ハナ	和
47.05総角	OH_OO渋谷源氏	2130	2140	I	見	見る	ミル	動詞-非自立可能	文語上一段-マ行	連用形-一般	ミ	和
47.05総角	OH_OO渋谷源氏	2140	2150	I	に	に	ニ	助詞-格助詞			ニ	和
47.05総角	OH_OO渋谷源氏	2150	2170	I	尋ね	尋ねる	タズネル	動詞-一般	文語下二段-ナ行	連用形-一般	タズネ	和
47.05総角	OH_OO渋谷源氏	2170	2190	I	参り	参る	マイル	動詞-非自立可能	文語四段-ラ行	連用形-一般	マイリ	和
47.05総角	OH_OO渋谷源氏	2190	2200	I	来	来る	クル	動詞-非自立可能	文語カ行変格	未然形-一般	コ	和
47.05総角	OH_OO渋谷源氏	2200	2210	I	し	き	キ	助動詞	文語助動詞-キ	連体形-一般	シ	和
47.05総角	OH_OO渋谷源氏	2210	2250	I	これかれ	此彼	コレカレ	名詞-普通名詞-一般			コレカレ	和
47.05総角	OH_OO渋谷源氏	2250	2260	I	、	、		補助記号-読点				記号
47.05総角	OH_OO渋谷源氏	2260	2290	I	かかる	斯かる	カカル	動詞-一般	文語ラ行変格	連体形-一般	カカル	和
47.05総角	OH_OO渋谷源氏	2290	2320	I	たより	便り	タヨリ	名詞-普通名詞-一般			タヨリ	和
47.05総角	OH_OO渋谷源氏	2320	2330	I	に	に	ニ	助詞-格助詞			ニ	和
47.05総角	OH_OO渋谷源氏	2330	2370	I	ことよせ	事寄せる	コトヨセル	動詞-一般	文語下二段-サ行	連用形-一般	コトヨセ	和
47.05総角	OH_OO渋谷源氏	2370	2380	I	て	て	テ	助詞-接続助詞			テ	和
47.05総角	OH_OO渋谷源氏	2380	2390	I	、	、		補助記号-読点				記号
47.05総角	OH_OO渋谷源氏	2390	2410	I	時雨	時雨	シグレ	名詞-普通名詞-一般			シグレ	和
47.05総角	OH_OO渋谷源氏	2410	2420	I	の	の	ノ	助詞-格助詞			ノ	和
47.05総角	OH_OO渋谷源氏	2420	2440	I	紛れ	紛れ	マギレ	名詞-普通名詞-一般			マギレ	和
47.05総角	OH_OO渋谷源氏	2440	2450	I	に	に	ニ	助詞-格助詞			ニ	和
47.05総角	OH_OO渋谷源氏	2450	2460	I	見	見る	ミル	動詞-非自立可能	文語上一段-マ行	連用形-一般	ミ	和
47.05総角	OH_OO渋谷源氏	2460	2510	I	たてまつり	奉る	タテマツル	動詞-非自立可能	文語四段-ラ行	連用形-一般	タテマツリ	和
47.05総角	OH_OO渋谷源氏	2510	2530	I	表す	表わす	アラワス	動詞-一般	文語四段-サ行	連体形-一般	アラワス	和
47.05総角	OH_OO渋谷源氏	2530	2550	I	やう	様	ヨウ	名詞-普通名詞-形状詞可能			ヨー	漢
47.05総角	OH_OO渋谷源氏	2550	2560	I	も	も	モ	助詞-係助詞			モ	和
47.05総角	OH_OO渋谷源氏	2560	2570	I	ぞ	ぞ	ゾ	助詞-係助詞			ゾ	和
47.05総角	OH_OO渋谷源氏	2570	2600	I	はべる	侍る	ハベル	動詞-非自立可能	文語ラ行変格	連体形-一般	ハベル	和
47.05総角	OH_OO渋谷源氏	2600	2610	I	」	」		補助記号-括弧閉				記号
47.05総角	OH_OO渋谷源氏	2610	2630	I	など	など	ナド	助詞-副助詞			ナド	和
47.05総角	OH_OO渋谷源氏	2630	2640	I	、	、		補助記号-読点				記号
47.05総角	OH_OO渋谷源氏	2640	2680	I	こまやか	濃やか	コマヤカ	形状詞-一般			コマヤカ	和
47.05総角	OH_OO渋谷源氏	2680	2690	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
47.05総角	OH_OO渋谷源氏	2690	2720	I	聞こえ	聞こえる	キコエル	動詞-非自立可能	文語下二段-ヤ行	連用形-一般	キコエ	和
47.05総角	OH_OO渋谷源氏	2720	2750	I	たまへ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	命令形	タマエ	和
47.05総角	OH_OO渋谷源氏	2750	2760	I	り	り	リ	助動詞	文語助動詞-リ	終止形-一般	リ	和
47.05総角	OH_OO渋谷源氏	2760	2770	I	。	。		補助記号-句点				記号
47.05総角	OH_OO渋谷源氏	2770	2790	B	御簾	御簾	ミス	名詞-普通名詞-一般			ミス	和
47.05総角	OH_OO渋谷源氏	2790	2830	I	掛け替へ	掛け替える	カケカエル	動詞-一般	文語下二段-ハ行	連用形-一般	カケカエ	和
47.05総角	OH_OO渋谷源氏	2830	2840	I	、	、		補助記号-読点				記号
47.05総角	OH_OO渋谷源氏	2840	2890	I	ここかしこ	此処彼処	ココカシコ	代名詞			ココカシコ	和
47.05総角	OH_OO渋谷源氏	2890	2910	I	かき	掻き	カキ	接頭辞			カキ	和
47.05総角	OH_OO渋谷源氏	2910	2930	I	払ひ	払う	ハラウ	動詞-一般	文語四段-ハ行	連用形-一般	ハライ	和
47.05総角	OH_OO渋谷源氏	2930	2940	I	、	、		補助記号-読点				記号
47.05総角	OH_OO渋谷源氏	2940	2970	I	岩隠れ	岩隠れ	イワガクレ	名詞-普通名詞-一般			イワガクレ	和
47.05総角	OH_OO渋谷源氏	2970	2980	I	に	に	ニ	助詞-格助詞			ニ	和
47.05総角	OH_OO渋谷源氏	2980	3010	I	積もれ	積もる	ツモル	動詞-一般	文語四段-ラ行	命令形	ツモレ	和
47.05総角	OH_OO渋谷源氏	3010	3020	I	る	り	リ	助動詞	文語助動詞-リ	連体形-一般	ル	和
47.05総角	OH_OO渋谷源氏	3020	3040	I	紅葉	紅葉	モミジ	名詞-普通名詞-一般			モミジ	和
47.05総角	OH_OO渋谷源氏	3040	3050	I	の	の	ノ	助詞-格助詞			ノ	和
47.05総角	OH_OO渋谷源氏	3050	3070	I	朽葉	朽ち葉	クチバ	名詞-普通名詞-一般			クチバ	和
47.05総角	OH_OO渋谷源氏	3070	3100	I	すこし	少し	スコシ	副詞			スコシ	和
47.05総角	OH_OO渋谷源氏	3100	3130	I	はるけ	遥けい	ハルケイ	形容詞-一般	文語形容詞-ク	語幹-一般	ハルケ	和
47.05総角	OH_OO渋谷源氏	3130	3140	I	、	、		補助記号-読点				記号
47.05総角	OH_OO渋谷源氏	3140	3160	I	遣水	遣り水	ヤリミズ	名詞-普通名詞-一般			ヤリミズ	和
47.05総角	OH_OO渋谷源氏	3160	3170	I	の	の	ノ	助詞-格助詞			ノ	和
47.05総角	OH_OO渋谷源氏	3170	3190	I	水草	水草	ミズクサ	名詞-普通名詞-一般			ミクサ	和
47.05総角	OH_OO渋谷源氏	3190	3210	I	払は	払う	ハラウ	動詞-一般	文語四段-ハ行	未然形-一般	ハラワ	和
47.05総角	OH_OO渋谷源氏	3210	3220	I	せ	せる	セル	助動詞	文語下二段-サ行	連用形-一般	セ	和
47.05総角	OH_OO渋谷源氏	3220	3240	I	など	など	ナド	助詞-副助詞			ナド	和
47.05総角	OH_OO渋谷源氏	3240	3250	I	ぞ	ぞ	ゾ	助詞-係助詞			ゾ	和
47.05総角	OH_OO渋谷源氏	3250	3260	I	し	為る	スル	動詞-非自立可能	文語サ行変格	連用形-一般	シ	和
47.05総角	OH_OO渋谷源氏	3260	3290	I	たまふ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	終止形-一般	タマウ	和
47.05総角	OH_OO渋谷源氏	3290	3300	I	。	。		補助記号-句点				記号
47.05総角	OH_OO渋谷源氏	3300	3320	B	よし	由	ヨシ	名詞-普通名詞-一般			ヨシ	和
47.05総角	OH_OO渋谷源氏	3320	3340	I	ある	有る	アル	動詞-非自立可能	文語ラ行変格	連体形-一般	アル	和
47.05総角	OH_OO渋谷源氏	3340	3380	I	くだもの	果物	クダモノ	名詞-普通名詞-一般			クダモノ	和
47.05総角	OH_OO渋谷源氏	3380	3390	I	、	、		補助記号-読点				記号
47.05総角	OH_OO渋谷源氏	3390	3400	I	肴	肴	サカナ	名詞-普通名詞-一般			サカナ	和
47.05総角	OH_OO渋谷源氏	3400	3420	I	など	など	ナド	助詞-副助詞			ナド	和
47.05総角	OH_OO渋谷源氏	3420	3430	I	、	、		補助記号-読点				記号
47.05総角	OH_OO渋谷源氏	3430	3450	I	さる	然る	サル	動詞-一般	文語ラ行変格	連体形-一般	サル	和
47.05総角	OH_OO渋谷源氏	3450	3470	I	べき	べし	ベシ	助動詞	文語助動詞-ベシ	連体形-一般	ベキ	和
47.05総角	OH_OO渋谷源氏	3470	3480	I	人	人	ヒト	名詞-普通名詞-一般			ヒト	和
47.05総角	OH_OO渋谷源氏	3480	3500	I	など	など	ナド	助詞-副助詞			ナド	和
47.05総角	OH_OO渋谷源氏	3500	3510	I	も	も	モ	助詞-係助詞			モ	和
47.05総角	OH_OO渋谷源氏	3510	3560	I	たてまつれ	奉れる	タテマツレル	動詞-非自立可能	文語下二段-ラ行	連用形-一般	タテマツレ	和
47.05総角	OH_OO渋谷源氏	3560	3590	I	たまへ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	命令形	タマエ	和
47.05総角	OH_OO渋谷源氏	3590	3600	I	り	り	リ	助動詞	文語助動詞-リ	終止形-一般	リ	和
47.05総角	OH_OO渋谷源氏	3600	3610	I	。	。		補助記号-句点				記号
47.05総角	OH_OO渋谷源氏	3610	3630	B	かつ	且つ	カツ	副詞			カツ	和
47.05総角	OH_OO渋谷源氏	3630	3640	I	は	は	ハ	助詞-係助詞			ワ	和
47.05総角	OH_OO渋谷源氏	3640	3670	I	ゆかし	床しい	ユカシイ	形容詞-一般	文語形容詞-シク	語幹-一般	ユカシ	和
47.05総角	OH_OO渋谷源氏	3670	3680	I	げ	気	ゲ	接尾辞-形状詞的			ゲ	和
47.05総角	OH_OO渋谷源氏	3680	3710	I	なけれ	無い	ナイ	形容詞-非自立可能	文語形容詞-ク	已然形-一般	ナケレ	和
47.05総角	OH_OO渋谷源氏	3710	3720	I	ど	ど	ド	助詞-接続助詞			ド	和
47.05総角	OH_OO渋谷源氏	3720	3730	I	、	、		補助記号-読点				記号
47.05総角	OH_OO渋谷源氏	3730	3740	I	「	「		補助記号-括弧開				記号
47.05総角	OH_OO渋谷源氏	3740	3770	I	いかが	如何	イカガ	副詞			イカガ	和
47.05総角	OH_OO渋谷源氏	3770	3780	I	は	は	ハ	助詞-係助詞			ワ	和
47.05総角	OH_OO渋谷源氏	3780	3790	I	せ	為る	スル	動詞-非自立可能	文語サ行変格	未然形-一般	セ	和
47.05総角	OH_OO渋谷源氏	3790	3800	I	む	む	ム	助動詞	文語助動詞-ム	連体形-一般	ム	和
47.05総角	OH_OO渋谷源氏	3800	3810	I	。	。		補助記号-句点				記号
47.05総角	OH_OO渋谷源氏	3810	3830	B	これ	此れ	コレ	代名詞			コレ	和
47.05総角	OH_OO渋谷源氏	3830	3840	I	も	も	モ	助詞-係助詞			モ	和
47.05総角	OH_OO渋谷源氏	3840	3860	I	さる	然る	サル	動詞-一般	文語ラ行変格	連体形-一般	サル	和
47.05総角	OH_OO渋谷源氏	3860	3880	I	べき	べし	ベシ	助動詞	文語助動詞-ベシ	連体形-一般	ベキ	和
47.05総角	OH_OO渋谷源氏	3880	3890	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
47.05総角	OH_OO渋谷源氏	3890	3910	I	こそ	こそ	コソ	助詞-係助詞			コソ	和
47.05総角	OH_OO渋谷源氏	3910	3920	I	は	は	ハ	助詞-係助詞			ワ	和
47.05総角	OH_OO渋谷源氏	3920	3930	I	」	」		補助記号-括弧閉				記号
47.05総角	OH_OO渋谷源氏	3930	3940	I	と	と	ト	助詞-格助詞			ト	和
47.05総角	OH_OO渋谷源氏	3940	3960	I	思ひ	思う	オモウ	動詞-一般	文語四段-ハ行	連用形-一般	オモイ	和
47.05総角	OH_OO渋谷源氏	3960	3980	I	許し	許す	ユルス	動詞-一般	文語四段-サ行	連用形-一般	ユルシ	和
47.05総角	OH_OO渋谷源氏	3980	3990	I	て	て	テ	助詞-接続助詞			テ	和
47.05総角	OH_OO渋谷源氏	3990	4000	I	、	、		補助記号-読点				記号
47.05総角	OH_OO渋谷源氏	4000	4040	I	心まうけ	心設け	ココロモウケ	名詞-普通名詞-一般			ココロモーケ	和
47.05総角	OH_OO渋谷源氏	4040	4050	I	し	為る	スル	動詞-非自立可能	文語サ行変格	連用形-一般	シ	和
47.05総角	OH_OO渋谷源氏	4050	4080	I	たまへ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	命令形	タマエ	和
47.05総角	OH_OO渋谷源氏	4080	4090	I	り	り	リ	助動詞	文語助動詞-リ	終止形-一般	リ	和
47.05総角	OH_OO渋谷源氏	4090	4100	I	。	。		補助記号-句点				記号
47.05総角	OH_OO渋谷源氏	4100	4110	B	舟	船	フネ	名詞-普通名詞-一般			フネ	和
47.05総角	OH_OO渋谷源氏	4110	4120	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
47.05総角	OH_OO渋谷源氏	4120	4130	I	て	て	テ	助詞-接続助詞			テ	和
47.05総角	OH_OO渋谷源氏	4130	4150	I	上り	上る	ノボル	動詞-一般	文語四段-ラ行	連用形-一般	ノボリ	和
47.05総角	OH_OO渋谷源氏	4150	4170	I	下り	下る	クダル	動詞-一般	文語四段-ラ行	連用形-一般	クダリ	和
47.05総角	OH_OO渋谷源氏	4170	4180	I	、	、		補助記号-読点				記号
47.05総角	OH_OO渋谷源氏	4180	4230	I	おもしろく	面白い	オモシロイ	形容詞-一般	文語形容詞-ク	連用形-一般	オモシロク	和
47.05総角	OH_OO渋谷源氏	4230	4250	I	遊び	遊ぶ	アソブ	動詞-一般	文語四段-バ行	連用形-一般	アソビ	和
47.05総角	OH_OO渋谷源氏	4250	4280	I	たまふ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	連体形-一般	タマウ	和
47.05総角	OH_OO渋谷源氏	4280	4290	I	も	も	モ	助詞-係助詞			モ	和
47.05総角	OH_OO渋谷源氏	4290	4320	I	聞こゆ	聞こえる	キコエル	動詞-非自立可能	文語下二段-ヤ行	終止形-一般	キコユ	和
47.05総角	OH_OO渋谷源氏	4320	4330	I	。	。		補助記号-句点				記号
47.05総角	OH_OO渋谷源氏	4330	4370	B	ほのぼの	仄々	ホノボノ	副詞			ホノボノ	和
47.05総角	OH_OO渋谷源氏	4370	4410	I	ありさま	有り様	アリサマ	名詞-普通名詞-一般			アリサマ	和
47.05総角	OH_OO渋谷源氏	4410	4440	I	見ゆる	見える	ミエル	動詞-一般	文語下二段-ヤ行	連体形-一般	ミユル	和
47.05総角	OH_OO渋谷源氏	4440	4450	I	を	を	ヲ	助詞-格助詞			オ	和
47.05総角	OH_OO渋谷源氏	4450	4460	I	、	、		補助記号-読点				記号
47.05総角	OH_OO渋谷源氏	4460	4490	I	そなた	其方	ソナタ	代名詞			ソナタ	和
47.05総角	OH_OO渋谷源氏	4490	4500	I	に	に	ニ	助詞-格助詞			ニ	和
47.05総角	OH_OO渋谷源氏	4500	4520	I	立ち	立つ	タツ	動詞-一般	文語四段-タ行	連用形-一般	タチ	和
47.05総角	OH_OO渋谷源氏	4520	4540	I	出で	出でる	イデル	動詞-一般	文語下二段-ダ行	連用形-一般	イデ	和
47.05総角	OH_OO渋谷源氏	4540	4550	I	て	て	テ	助詞-接続助詞			テ	和
47.05総角	OH_OO渋谷源氏	4550	4560	I	、	、		補助記号-読点				記号
47.05総角	OH_OO渋谷源氏	4560	4580	I	若き	若い	ワカイ	形容詞-一般	文語形容詞-ク	連体形-一般	ワカキ	和
